Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.573, 2.294, 0.244, 1.582, 0.566, 0.268, 3.673, 0.916, 2.202, 18.565, , , , 101.441, 132.324
0.547, 2.568, 0.259, 1.621, 0.561, 0.265, 3.713, 0.970, 2.208, 17.107, , , , 101.321, 131.140
0.462, 1.737, 0.262, 1.624, 0.649, 0.266, 3.690, 0.914, 2.185, 17.181, , , , 102.005, 130.975
0.549, 2.553, 0.278, 1.630, 0.566, 0.271, 3.691, 0.922, 2.213, 17.140, , , , 100.120, 129.933
0.518, 2.358, 0.232, 1.562, 0.559, 0.264, 3.640, 0.915, 2.180, 16.836, , , , 100.891, 129.955
0.457, 1.653, 0.240, 1.541, 0.557, 0.264, 3.627, 0.919, 2.149, 17.022, , , , 99.047, 127.476
0.561, 2.473, 0.304, 1.616, 0.567, 0.268, 3.696, 0.925, 2.184, 17.202, , , , 100.399, 130.195
0.520, 2.283, 0.231, 1.576, 0.556, 0.265, 3.649, 0.959, 2.190, 17.073, , , , 99.017, 128.319
0.567, 2.358, 0.344, 1.583, 0.550, 0.261, 3.582, 0.887, 2.174, 16.776, , , , 100.443, 129.525
0.446, 1.671, 0.261, 1.672, 0.565, 0.266, 3.721, 0.915, 2.252, 17.002, , , , 101.889, 130.660
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.397, 1.643, 0.246, 1.583, 0.565, 0.272, 3.610, 0.904, 2.193, 16.847, , , , 101.141, 129.401
0.421, 2.054, 0.271, 1.561, 0.625, 0.258, 3.596, 0.883, 2.141, 16.660, , , , 102.577, 131.047
0.419, 1.579, 0.231, 1.580, 0.552, 0.260, 3.637, 0.894, 2.173, 16.699, , , , 102.291, 130.315
0.427, 1.741, 0.239, 1.594, 0.570, 0.260, 3.558, 0.893, 2.174, 16.756, , , , 103.597, 131.809
0.432, 1.574, 0.226, 1.602, 0.541, 0.257, 3.523, 0.878, 2.152, 16.383, , , , 101.528, 129.096
0.421, 1.606, 0.231, 1.558, 0.548, 0.256, 3.562, 0.894, 2.171, 16.482, , , , 102.263, 129.992
0.540, 2.714, 0.350, 1.685, 0.562, 0.263, 3.561, 0.903, 2.195, 16.684, , , , 102.083, 131.540
0.587, 2.484, 0.388, 1.606, 0.546, 0.258, 3.588, 0.884, 2.170, 16.715, , , , 101.694, 130.920
0.443, 2.048, 0.253, 1.582, 0.555, 0.258, 3.583, 0.973, 2.186, 17.448, , , , 103.714, 133.043
0.516, 2.341, 0.245, 1.609, 0.560, 0.256, 3.598, 0.900, 2.203, 16.734, , , , 100.247, 129.209
0.415, 1.652, 0.266, 1.582, 0.630, 0.255, 3.570, 0.874, 2.148, 16.618, , , , 99.889, 127.899
0.568, 1.917, 0.264, 1.603, 0.562, 0.266, 3.608, 0.963, 2.171, 16.798, , , , 102.297, 131.017
0.557, 2.476, 0.237, 1.564, 0.560, 0.261, 3.560, 0.888, 2.198, 16.961, , , , 102.430, 131.692
0.952, 1.673, 0.236, 1.561, 0.625, 0.264, 3.633, 0.895, 2.177, 17.155, , , , 103.696, 132.867
0.434, 1.762, 0.257, 1.614, 0.561, 0.266, 3.652, 0.916, 2.225, 17.654, , , , 102.677, 132.018
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17e.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.455, 1.786, 0.242, 1.682, 0.550, 0.267, 3.708, 0.911, 2.323, 18.092, , , , 145.324, 175.340
0.939, 1.659, 0.244, 1.552, 0.584, 0.264, 3.559, 0.874, 2.194, 16.664, , , , 145.144, 173.677
0.491, 1.700, 0.247, 1.663, 0.539, 0.259, 3.615, 0.913, 2.278, 16.647, , , , 143.496, 171.848
1.370, 2.249, 0.237, 1.648, 0.542, 0.254, 3.611, 0.892, 2.249, 16.730, , , , 143.654, 173.436
0.566, 2.396, 0.222, 1.545, 0.526, 0.261, 3.528, 0.885, 2.227, 16.471, , , , 144.319, 172.946
0.536, 2.355, 0.212, 1.519, 0.531, 0.257, 3.534, 0.875, 2.235, 16.589, , , , 143.473, 172.116
0.438, 1.550, 0.217, 1.597, 0.525, 0.256, 3.512, 0.874, 2.210, 16.372, , , , 142.756, 170.307
0.425, 1.600, 0.214, 1.539, 0.530, 0.255, 3.533, 0.888, 2.187, 16.429, , , , 143.097, 170.697
0.511, 2.815, 0.328, 1.722, 0.535, 0.262, 3.599, 0.889, 2.230, 16.569, , , , 150.953, 180.413
0.430, 1.557, 0.211, 1.650, 0.527, 0.259, 3.549, 0.881, 2.239, 16.444, , , , 142.420, 170.167
0.538, 2.553, 0.316, 2.209, 0.528, 0.254, 3.529, 0.872, 2.259, 16.411, , , , 144.381, 173.850
0.712, 1.649, 0.210, 1.513, 0.598, 0.259, 3.493, 0.889, 2.182, 16.449, , , , 145.823, 173.777
0.472, 1.668, 0.239, 1.587, 0.578, 0.260, 3.645, 0.884, 2.182, 17.304, , , , 172.035, 200.854
0.680, 1.707, 0.244, 1.595, 0.604, 0.254, 3.526, 0.871, 2.184, 16.539, , , , 144.501, 172.705
0.442, 1.711, 0.218, 1.529, 0.533, 0.254, 3.599, 0.883, 2.215, 16.430, , , , 143.846, 171.660
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/17f.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.522, 2.410, 0.429, 2.068, 0.547, 0.256, 3.549, 0.892, 2.133, 16.494, , , , 133.877, 163.177
0.452, 1.672, 0.240, 1.676, 0.563, 0.264, 3.629, 0.883, 2.233, 17.770, , , , 131.737, 161.119
0.421, 2.274, 0.256, 1.650, 0.565, 0.266, 3.693, 0.901, 2.235, 16.890, , , , 132.846, 161.997
0.424, 1.684, 0.231, 1.609, 0.544, 0.255, 3.587, 0.878, 2.158, 16.494, , , , 133.365, 161.229
0.525, 1.725, 0.260, 1.713, 0.569, 0.264, 3.827, 0.933, 2.279, 17.618, , , , 131.596, 161.309
0.503, 1.652, 0.256, 1.656, 0.570, 0.266, 3.635, 0.891, 2.190, 16.810, , , , 128.452, 156.881
0.520, 2.363, 0.230, 1.526, 0.553, 0.257, 3.551, 0.876, 2.175, 16.498, , , , 127.250, 155.799
0.460, 1.686, 0.265, 1.684, 0.569, 0.269, 3.750, 0.911, 2.220, 17.141, , , , 130.635, 159.590
0.463, 1.790, 0.236, 1.609, 0.558, 0.259, 3.695, 0.899, 2.260, 17.239, , , , 133.616, 162.624
0.438, 1.773, 0.262, 1.607, 0.616, 0.265, 3.650, 0.901, 2.202, 17.453, , , , 129.092, 158.259
0.479, 1.655, 0.259, 1.599, 0.567, 0.263, 3.611, 0.889, 2.183, 17.584, , , , 133.263, 162.352
0.449, 1.693, 0.298, 1.600, 0.555, 0.257, 3.630, 0.907, 2.209, 16.694, , , , 132.796, 161.088
0.537, 2.779, 0.350, 2.029, 0.619, 0.264, 3.664, 0.907, 2.173, 16.727, , , , 126.312, 156.361
0.851, 1.646, 0.248, 1.619, 0.551, 0.262, 3.610, 0.883, 2.183, 17.016, , , , 128.812, 157.681
0.551, 2.350, 0.225, 1.535, 0.551, 0.259, 3.563, 0.927, 2.156, 16.481, , , , 134.291, 162.889
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.552, 1.953, 0.287, 1.735, 0.794, 0.333, 4.547, 1.072, 2.884, 20.935, , , , 35.924, 71.016
0.479, 1.918, 0.277, 1.722, 0.771, 0.317, 4.485, 1.099, 2.805, 22.375, , , , 35.191, 71.439
0.716, 2.869, 0.444, 1.724, 0.788, 0.320, 4.446, 1.119, 2.861, 21.195, , , , 33.598, 70.080
0.520, 3.071, 0.286, 1.725, 0.795, 0.330, 4.551, 1.093, 2.975, 21.694, , , , 37.318, 74.358
0.651, 3.742, 0.286, 1.713, 0.785, 0.323, 4.443, 1.099, 2.894, 21.003, , , , 32.958, 69.897
0.503, 2.003, 0.262, 1.706, 0.799, 0.370, 4.579, 1.093, 3.010, 21.450, , , , 35.992, 71.767
0.529, 2.085, 0.256, 1.705, 0.791, 0.326, 4.441, 1.071, 2.865, 22.755, , , , 34.995, 71.819
1.718, 2.740, 0.272, 1.693, 0.798, 0.330, 4.438, 1.103, 2.915, 21.176, , , , 33.737, 70.920
0.680, 2.721, 0.258, 1.662, 0.795, 0.326, 4.403, 1.070, 2.883, 21.028, , , , 34.509, 70.335
0.618, 2.032, 0.271, 1.677, 0.799, 0.324, 4.503, 1.082, 2.911, 21.227, , , , 35.386, 70.830
0.498, 1.899, 0.264, 1.739, 0.789, 0.320, 4.443, 1.073, 2.884, 21.118, , , , 34.418, 69.445
0.637, 1.864, 0.292, 1.760, 0.796, 0.331, 4.520, 1.092, 2.886, 21.285, , , , 35.575, 71.038
0.482, 1.956, 0.285, 1.695, 0.792, 0.363, 4.475, 1.093, 2.873, 21.055, , , , 34.985, 70.054
0.526, 1.989, 0.256, 1.644, 0.829, 0.329, 4.447, 1.054, 2.924, 21.147, , , , 34.205, 69.350
0.592, 1.770, 0.253, 1.663, 0.788, 0.324, 4.435, 1.059, 2.858, 21.005, , , , 33.707, 68.454
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.731, 2.865, 0.281, 1.704, 0.812, 0.346, 4.586, 1.084, 3.136, 21.644, , , , 30.226, 67.415
0.723, 2.745, 0.279, 1.712, 0.823, 0.345, 4.561, 1.101, 3.146, 21.885, , , , 30.466, 67.786
0.552, 2.043, 0.279, 1.734, 0.787, 0.334, 4.456, 1.068, 3.083, 21.093, , , , 31.967, 67.396
0.728, 2.722, 0.289, 1.778, 0.809, 0.337, 4.631, 1.101, 3.155, 21.645, , , , 30.442, 67.637
0.531, 2.135, 0.293, 1.743, 0.837, 0.341, 4.738, 1.113, 3.154, 21.962, , , , 30.191, 67.038
0.704, 2.086, 0.293, 1.760, 0.814, 0.345, 4.724, 1.163, 3.146, 22.002, , , , 29.936, 66.973
0.737, 2.566, 0.280, 1.689, 0.850, 0.340, 4.632, 1.090, 3.112, 21.501, , , , 30.396, 67.193
0.870, 2.126, 0.293, 1.717, 0.812, 0.342, 4.586, 1.106, 3.088, 21.039, , , , 29.707, 65.686
0.530, 2.027, 0.273, 1.658, 0.857, 0.337, 4.512, 1.059, 3.087, 21.127, , , , 29.676, 65.143
0.533, 1.928, 0.269, 1.735, 0.801, 0.340, 4.590, 1.093, 3.118, 21.253, , , , 30.296, 65.956
0.695, 2.985, 0.296, 1.724, 0.823, 0.340, 4.633, 1.116, 3.158, 21.795, , , , 30.181, 67.746
0.728, 2.152, 0.284, 1.789, 0.799, 0.345, 4.648, 1.093, 3.175, 22.132, , , , 30.474, 67.619
0.520, 2.137, 0.275, 1.713, 0.805, 0.379, 4.604, 1.097, 3.149, 21.649, , , , 30.325, 66.653
0.500, 1.953, 0.270, 1.809, 0.812, 0.345, 4.640, 1.142, 3.144, 21.489, , , , 32.202, 68.306
0.609, 2.006, 0.271, 1.715, 0.801, 0.337, 4.506, 1.110, 3.073, 21.435, , , , 29.456, 65.319
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.129, 2.488, 0.263, 1.668, 0.774, 0.316, 4.425, 1.058, 2.888, 21.404, , , , 64.482, 100.895
0.665, 2.634, 0.241, 1.676, 0.790, 0.323, 4.359, 1.083, 2.904, 21.117, , , , 61.371, 97.163
0.530, 1.912, 0.302, 1.680, 0.789, 0.324, 4.356, 1.089, 2.849, 20.772, , , , 63.681, 98.284
0.561, 1.997, 0.257, 1.653, 0.782, 0.319, 4.404, 1.050, 2.859, 20.849, , , , 63.146, 97.877
0.537, 2.027, 0.266, 1.712, 0.784, 0.317, 4.390, 1.065, 2.862, 20.908, , , , 62.313, 97.181
0.525, 1.989, 0.262, 1.696, 0.780, 0.325, 4.433, 1.043, 2.868, 20.967, , , , 66.684, 101.572
0.524, 1.985, 0.260, 1.677, 0.826, 0.316, 4.355, 1.067, 2.861, 21.218, , , , 60.930, 96.019
0.512, 1.984, 0.239, 1.636, 0.769, 0.314, 4.383, 1.063, 2.891, 20.644, , , , 58.928, 93.363
0.664, 2.814, 0.244, 1.636, 0.795, 0.312, 4.337, 1.050, 2.836, 20.654, , , , 61.681, 97.023
0.529, 1.979, 0.268, 1.703, 0.778, 0.323, 4.293, 1.042, 2.840, 20.571, , , , 61.621, 95.947
0.515, 1.910, 0.255, 1.723, 0.781, 0.318, 4.402, 1.071, 2.891, 20.842, , , , 59.579, 94.287
0.531, 1.927, 0.258, 1.752, 0.774, 0.319, 4.341, 1.081, 2.838, 20.911, , , , 59.375, 94.107
0.506, 1.983, 0.259, 1.686, 0.800, 0.316, 4.293, 1.078, 2.830, 20.685, , , , 64.187, 98.623
0.525, 2.000, 0.239, 1.634, 0.821, 0.320, 4.301, 1.039, 2.859, 20.649, , , , 61.894, 96.281
0.670, 2.443, 0.237, 1.704, 0.790, 0.367, 4.371, 1.049, 2.889, 20.732, , , , 60.040, 95.292
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.766, 6.948, 0.378, 2.307, 1.079, 0.419, 5.783, 1.399, 3.758, 26.856, , , , 84.246, 133.939
0.985, 7.797, 0.382, 2.330, 1.093, 0.427, 6.016, 1.430, 3.750, 27.275, , , , 80.371, 131.856
0.726, 6.868, 0.447, 2.260, 1.079, 0.413, 5.834, 1.378, 3.760, 26.565, , , , 79.626, 128.956
0.871, 8.277, 0.379, 2.326, 1.098, 0.425, 5.883, 1.468, 3.776, 26.909, , , , 82.309, 133.721
0.883, 7.901, 0.401, 2.359, 1.108, 0.405, 5.866, 1.428, 3.746, 27.327, , , , 79.806, 131.230
0.848, 6.920, 0.376, 2.292, 1.088, 0.409, 5.870, 1.394, 3.761, 26.698, , , , 80.538, 130.194
0.660, 6.911, 0.398, 2.281, 1.087, 0.487, 5.786, 1.412, 3.751, 26.787, , , , 83.914, 133.474
0.645, 6.863, 0.381, 2.298, 1.134, 0.417, 5.852, 1.450, 3.820, 27.375, , , , 79.673, 129.908
0.627, 6.749, 0.379, 2.364, 1.079, 0.408, 5.779, 1.374, 3.741, 26.836, , , , 80.102, 129.438
0.741, 6.990, 0.404, 2.300, 1.085, 0.414, 5.822, 1.401, 3.729, 26.826, , , , 80.418, 130.130
1.107, 7.513, 0.383, 2.335, 1.103, 0.416, 5.951, 1.409, 3.768, 27.154, , , , 79.778, 130.917
0.930, 8.423, 0.392, 2.318, 1.129, 0.414, 5.817, 1.458, 3.654, 26.395, , , , 79.123, 130.053
1.081, 7.870, 0.387, 2.431, 1.093, 0.421, 5.834, 1.480, 3.730, 27.349, , , , 82.920, 134.596
0.953, 6.941, 0.383, 2.358, 1.117, 0.422, 5.871, 1.441, 3.779, 27.126, , , , 81.183, 131.574
0.645, 6.906, 0.390, 2.284, 1.159, 0.416, 5.789, 1.456, 3.700, 27.069, , , , 80.170, 129.984
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.869, 7.499, 0.400, 2.361, 1.105, 0.427, 6.072, 1.422, 3.885, 27.844, , , , 73.227, 125.111
0.643, 7.178, 0.411, 2.273, 1.083, 0.462, 5.898, 1.430, 3.898, 27.456, , , , 72.925, 123.657
0.857, 7.407, 0.406, 2.378, 1.103, 0.433, 6.075, 1.410, 3.990, 27.546, , , , 72.218, 123.823
0.617, 7.309, 0.381, 2.275, 1.085, 0.425, 5.939, 1.420, 3.931, 27.322, , , , 72.493, 123.197
0.973, 8.119, 0.388, 2.387, 1.118, 0.424, 6.168, 1.417, 3.962, 28.166, , , , 72.738, 125.860
0.894, 7.499, 0.402, 2.329, 1.114, 0.428, 6.011, 1.418, 3.922, 27.480, , , , 72.370, 123.867
1.050, 7.369, 0.386, 2.311, 1.111, 0.429, 6.156, 1.378, 3.911, 27.710, , , , 72.273, 124.084
0.893, 8.155, 0.381, 2.337, 1.081, 0.420, 5.992, 1.372, 3.932, 27.385, , , , 73.188, 125.136
0.722, 7.397, 0.378, 2.316, 1.106, 0.430, 6.067, 1.503, 3.951, 27.971, , , , 73.040, 124.881
1.226, 7.884, 0.382, 2.295, 1.078, 0.422, 5.953, 1.392, 3.940, 27.612, , , , 74.800, 126.984
0.855, 8.904, 0.404, 2.353, 1.096, 0.424, 5.981, 1.466, 3.953, 27.682, , , , 73.370, 126.488
0.715, 7.456, 0.382, 2.497, 1.152, 0.437, 6.238, 1.455, 4.030, 28.378, , , , 73.437, 126.177
0.852, 7.412, 0.402, 2.368, 1.087, 0.423, 6.043, 1.387, 3.934, 27.364, , , , 72.218, 123.490
1.098, 7.871, 0.374, 2.333, 1.115, 0.433, 6.117, 1.405, 3.884, 27.715, , , , 72.490, 124.835
0.925, 7.965, 0.401, 2.321, 1.084, 0.416, 6.110, 1.435, 3.897, 27.743, , , , 72.880, 125.177
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.690, 6.844, 0.409, 2.400, 1.055, 0.399, 5.797, 1.426, 3.703, 26.727, , , , 74.585, 124.035
0.635, 6.805, 0.384, 2.311, 1.096, 0.390, 5.749, 1.458, 3.670, 26.628, , , , 74.248, 123.374
0.813, 8.060, 0.387, 2.321, 1.092, 0.407, 5.885, 1.449, 3.710, 27.230, , , , 74.291, 125.645
0.829, 9.202, 0.393, 2.360, 1.048, 0.401, 5.859, 1.414, 3.699, 26.303, , , , 73.419, 124.927
1.027, 7.433, 0.375, 2.327, 1.037, 0.400, 5.621, 1.391, 3.684, 26.826, , , , 73.961, 124.082
0.811, 6.757, 0.379, 2.278, 1.090, 0.404, 5.640, 1.367, 3.601, 26.453, , , , 74.085, 122.865
0.660, 6.808, 0.383, 2.355, 1.045, 0.402, 5.751, 1.374, 3.652, 26.599, , , , 72.843, 121.872
0.761, 6.701, 0.357, 2.287, 1.050, 0.396, 5.738, 1.383, 3.641, 26.722, , , , 74.039, 123.075
0.645, 8.263, 0.391, 2.378, 1.048, 0.384, 5.726, 1.365, 3.617, 26.169, , , , 74.345, 124.331
0.827, 7.480, 0.360, 2.282, 1.056, 0.404, 5.666, 1.416, 3.661, 26.395, , , , 74.480, 124.027
1.012, 7.758, 0.360, 2.393, 1.044, 0.398, 5.836, 1.473, 3.683, 26.633, , , , 74.064, 124.654
0.621, 6.769, 0.411, 2.304, 1.039, 0.434, 5.666, 1.379, 3.687, 26.447, , , , 74.572, 123.329
0.693, 6.785, 0.385, 2.339, 1.022, 0.393, 5.688, 1.352, 3.635, 26.057, , , , 74.124, 122.473
0.814, 7.786, 0.375, 2.362, 1.041, 0.398, 5.675, 1.460, 3.707, 26.746, , , , 74.470, 124.834
1.069, 8.970, 0.356, 2.291, 1.044, 0.405, 5.721, 1.364, 3.646, 26.350, , , , 74.152, 125.368
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.851, 6.355, 0.323, 2.219, 0.859, 0.380, 5.422, 1.303, 3.612, 25.204, , , , 508.985, 555.513
0.638, 6.268, 0.311, 2.287, 0.797, 0.369, 5.243, 1.336, 3.498, 24.380, , , , 503.710, 548.837
0.598, 6.182, 0.309, 2.148, 0.801, 0.371, 5.160, 1.256, 3.452, 24.202, , , , 503.391, 547.870
0.588, 6.139, 0.298, 2.183, 0.789, 0.364, 5.183, 1.292, 3.483, 24.122, , , , 499.059, 543.500
0.597, 6.147, 0.300, 2.112, 0.790, 0.367, 5.156, 1.260, 3.459, 24.173, , , , 499.297, 543.658
0.848, 9.267, 0.329, 2.224, 0.802, 0.376, 5.222, 1.290, 3.453, 24.313, , , , 499.865, 547.989
0.582, 6.245, 0.304, 2.153, 0.873, 0.371, 5.201, 1.278, 3.520, 24.435, , , , 497.202, 542.164
0.636, 6.261, 0.325, 2.266, 0.800, 0.371, 5.245, 1.312, 3.472, 24.289, , , , 496.949, 541.926
0.604, 8.805, 0.341, 2.258, 0.824, 0.385, 5.349, 1.303, 3.562, 25.970, , , , 501.438, 550.839
0.596, 6.126, 0.304, 2.193, 0.794, 0.382, 5.215, 1.300, 3.531, 24.476, , , , 499.971, 544.888
0.768, 8.633, 0.306, 2.201, 0.801, 0.371, 5.219, 1.271, 3.576, 24.418, , , , 496.113, 543.677
0.769, 6.839, 0.305, 2.185, 0.802, 0.373, 5.252, 1.307, 3.531, 24.615, , , , 499.491, 545.469
0.584, 7.231, 0.328, 2.223, 0.805, 0.373, 5.281, 1.295, 3.528, 24.689, , , , 501.458, 547.795
0.605, 6.237, 0.304, 2.159, 0.809, 0.370, 5.288, 1.274, 3.538, 24.311, , , , 494.239, 539.134
0.561, 7.633, 0.330, 2.988, 0.812, 0.381, 5.273, 1.299, 3.498, 24.468, , , , 499.233, 546.476
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.454, 1.230, 0.295, 1.346, 0.797, 0.295, 4.013, 0.921, 2.851, 18.850, , , , 16.426, 47.478
0.441, 1.321, 0.266, 1.495, 0.803, 0.300, 4.090, 0.961, 2.883, 18.073, , , , 16.201, 46.834
2.765, 1.317, 0.239, 1.419, 0.847, 0.314, 4.178, 0.986, 3.017, 19.635, , , , 20.121, 54.838
0.428, 1.305, 0.234, 1.362, 0.813, 0.299, 4.036, 0.948, 2.855, 17.969, , , , 16.466, 46.715
0.541, 1.406, 0.272, 1.484, 0.857, 0.320, 4.324, 1.014, 3.066, 20.230, , , , 18.926, 52.440
2.018, 1.263, 0.229, 1.333, 0.793, 0.305, 4.011, 0.937, 2.851, 18.030, , , , 18.216, 49.986
0.414, 1.544, 0.226, 1.309, 0.788, 0.298, 3.927, 0.951, 2.818, 17.576, , , , 16.733, 46.584
0.519, 1.327, 0.239, 1.368, 0.813, 0.352, 4.018, 0.948, 2.863, 17.960, , , , 19.243, 49.650
0.435, 1.339, 0.239, 1.366, 0.816, 0.298, 3.985, 0.955, 2.879, 17.948, , , , 17.168, 47.428
1.416, 1.285, 0.228, 1.346, 0.797, 0.299, 3.978, 0.948, 2.852, 17.904, , , , 17.524, 48.577
0.446, 1.345, 0.261, 1.404, 0.810, 0.304, 4.102, 0.950, 2.911, 18.538, , , , 19.331, 50.402
0.435, 1.290, 0.282, 1.341, 0.810, 0.299, 3.971, 0.959, 2.887, 17.843, , , , 16.996, 47.113
0.490, 1.333, 0.259, 1.345, 0.851, 0.304, 4.012, 0.937, 2.856, 17.772, , , , 16.446, 46.605
0.460, 2.806, 0.236, 1.350, 0.798, 0.304, 3.994, 0.944, 2.822, 17.841, , , , 17.638, 49.193
0.422, 1.325, 0.257, 1.392, 0.810, 0.296, 4.035, 0.962, 2.850, 17.971, , , , 16.729, 47.049
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.444, 1.310, 0.243, 1.362, 0.720, 0.279, 3.890, 0.911, 2.574, 17.549, , , , 6.393, 35.675
0.426, 1.262, 0.241, 1.400, 0.718, 0.280, 3.827, 0.920, 2.536, 17.142, , , , 5.523, 34.275
0.409, 1.219, 0.223, 1.364, 0.709, 0.277, 3.757, 0.901, 2.561, 17.281, , , , 5.707, 34.408
0.409, 1.311, 0.226, 1.357, 0.733, 0.289, 3.864, 0.935, 2.528, 17.292, , , , 5.532, 34.476
0.477, 1.749, 0.321, 1.570, 0.730, 0.283, 3.878, 0.918, 2.540, 17.350, , , , 6.014, 35.830
0.386, 1.138, 0.219, 1.315, 0.758, 0.278, 3.705, 0.896, 2.490, 16.908, , , , 5.079, 33.172
0.636, 1.251, 0.233, 1.417, 0.734, 0.283, 3.862, 0.907, 2.529, 17.454, , , , 5.817, 35.123
0.485, 1.541, 0.225, 1.318, 0.707, 0.280, 3.750, 0.887, 2.518, 17.438, , , , 5.738, 34.887
0.437, 1.267, 0.229, 1.429, 0.761, 0.291, 3.883, 0.929, 2.552, 17.629, , , , 5.674, 35.081
0.434, 1.362, 0.239, 1.391, 0.731, 0.284, 3.825, 0.909, 2.524, 17.444, , , , 5.400, 34.543
0.436, 1.278, 0.238, 1.379, 0.726, 0.296, 3.805, 0.906, 2.530, 17.266, , , , 5.626, 34.486
0.401, 1.263, 0.245, 1.414, 0.739, 0.287, 3.870, 0.917, 2.529, 17.462, , , , 5.910, 35.037
0.882, 1.228, 0.225, 1.368, 0.721, 0.287, 3.835, 0.928, 2.555, 17.413, , , , 5.086, 34.528
0.409, 1.261, 0.234, 1.358, 0.806, 0.282, 3.810, 0.903, 2.468, 16.905, , , , 5.874, 34.310
0.398, 1.541, 0.239, 1.366, 0.712, 0.284, 3.703, 0.894, 2.487, 17.082, , , , 5.618, 34.324
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.537, 1.968, 0.396, 1.392, 0.857, 0.292, 3.932, 0.952, 2.688, 18.340, , , , 7.560, 38.914
0.822, 1.327, 0.249, 1.400, 0.798, 0.288, 3.932, 0.945, 2.696, 18.185, , , , 7.567, 38.209
0.551, 1.839, 0.237, 1.337, 0.796, 0.288, 3.923, 0.956, 2.626, 17.953, , , , 7.736, 38.242
