Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.316, 0.767, 0.537, 0.817, 0.350, 0.269, , , , , 0.124, 0.101, 0.024, 10.375, 13.680
0.237, 0.629, 0.390, 0.557, 0.258, 0.144, , , , , 0.143, 0.120, 0.023, 17.400, 19.901
0.257, 0.542, 0.352, 0.543, 0.196, 0.135, , , , , 0.122, 0.100, 0.021, 3.087, 5.355
0.220, 0.523, 0.360, 0.543, 0.245, 0.155, , , , , 0.152, 0.121, 0.020, 1.045, 3.384
0.244, 0.596, 0.412, 0.757, 0.268, 0.197, , , , , 0.181, 0.148, 0.019, 15.367, 18.189
0.374, 0.560, 0.449, 0.952, 0.495, 0.199, , , , , 0.228, 0.200, 0.023, 2.984, 6.464
0.270, 0.754, 0.560, 0.824, 0.394, 0.246, , , , , 0.222, 0.153, 0.021, 10.738, 14.182
0.236, 0.541, 0.384, 0.545, 0.257, 0.141, , , , , 0.137, 0.116, 0.023, 17.557, 19.937
0.282, 0.619, 0.347, 0.582, 0.198, 0.131, , , , , 0.125, 0.098, 0.020, 2.716, 5.118
0.236, 0.525, 0.333, 0.522, 0.229, 0.153, , , , , 0.142, 0.119, 0.020, 1.062, 3.341
0.308, 0.711, 0.374, 0.746, 0.271, 0.242, , , , , 0.187, 0.158, 0.021, 15.356, 18.374
0.320, 0.617, 0.398, 0.868, 0.497, 0.199, , , , , 0.215, 0.234, 0.023, 2.476, 5.847
0.274, 0.773, 0.557, 0.939, 0.352, 0.245, , , , , 0.221, 0.155, 0.021, 11.141, 14.678
0.282, 0.662, 0.380, 0.619, 0.257, 0.141, , , , , 0.136, 0.118, 0.022, 17.678, 20.295
0.306, 0.601, 0.370, 0.531, 0.199, 0.134, , , , , 0.125, 0.098, 0.020, 3.023, 5.407
0.223, 0.551, 0.358, 0.557, 0.255, 0.159, , , , , 0.145, 0.123, 0.021, 1.134, 3.526
0.261, 0.662, 0.421, 0.734, 0.264, 0.191, , , , , 0.185, 0.150, 0.020, 15.168, 18.056
0.311, 0.657, 0.401, 0.927, 0.485, 0.195, , , , , 0.213, 0.192, 0.022, 2.428, 5.831
0.313, 0.900, 0.545, 0.819, 0.347, 0.245, , , , , 0.221, 0.153, 0.023, 11.518, 15.084
0.308, 0.636, 0.372, 0.553, 0.252, 0.140, , , , , 0.136, 0.119, 0.024, 17.357, 19.897
0.293, 0.682, 0.345, 0.539, 0.251, 0.130, , , , , 0.124, 0.098, 0.020, 2.783, 5.265
0.254, 0.565, 0.350, 0.542, 0.245, 0.152, , , , , 0.148, 0.121, 0.022, 1.004, 3.403
0.225, 0.572, 0.390, 0.764, 0.273, 0.189, , , , , 0.183, 0.168, 0.021, 15.438, 18.223
0.332, 0.646, 0.436, 0.884, 0.494, 0.197, , , , , 0.214, 0.249, 0.022, 2.427, 5.901
0.380, 0.778, 0.387, 0.553, 0.201, 0.126, , , , , 0.120, 0.098, 0.020, 11.369, 14.032
0.339, 0.703, 0.571, 0.576, 0.252, 0.145, , , , , 0.137, 0.116, 0.023, 17.377, 20.239
0.311, 0.750, 0.348, 0.543, 0.204, 0.138, , , , , 0.124, 0.097, 0.020, 3.001, 5.536
0.272, 0.615, 0.354, 0.576, 0.241, 0.153, , , , , 0.143, 0.123, 0.021, 0.952, 3.450
0.241, 0.613, 0.375, 0.726, 0.263, 0.189, , , , , 0.183, 0.147, 0.018, 15.855, 18.610
0.244, 0.521, 0.419, 0.852, 0.483, 0.197, , , , , 0.212, 0.197, 0.023, 2.422, 5.570
0.277, 0.795, 0.554, 0.818, 0.401, 0.246, , , , , 0.221, 0.153, 0.021, 11.709, 15.195
0.297, 0.621, 0.387, 0.592, 0.253, 0.138, , , , , 0.137, 0.120, 0.022, 17.307, 19.874
0.252, 0.600, 0.355, 0.555, 0.200, 0.131, , , , , 0.125, 0.097, 0.019, 3.147, 5.481
0.240, 0.559, 0.526, 0.726, 0.237, 0.150, , , , , 0.146, 0.123, 0.021, 0.947, 3.675
0.304, 0.565, 0.429, 0.730, 0.265, 0.189, , , , , 0.185, 0.152, 0.021, 15.274, 18.114
0.308, 0.618, 0.408, 0.912, 0.492, 0.200, , , , , 0.214, 0.196, 0.022, 2.382, 5.752
0.289, 0.756, 0.567, 0.848, 0.349, 0.247, , , , , 0.221, 0.153, 0.023, 11.980, 15.433
0.281, 0.549, 0.407, 0.578, 0.257, 0.142, , , , , 0.138, 0.118, 0.021, 17.438, 19.929
0.279, 0.529, 0.379, 0.544, 0.252, 0.127, , , , , 0.123, 0.098, 0.018, 3.442, 5.791
0.238, 0.525, 0.367, 0.530, 0.237, 0.148, , , , , 0.142, 0.125, 0.021, 0.800, 3.133
0.219, 0.566, 0.384, 0.745, 0.262, 0.194, , , , , 0.195, 0.198, 0.018, 15.632, 18.413
0.318, 0.631, 0.418, 0.862, 0.493, 0.198, , , , , 0.214, 0.204, 0.023, 2.454, 5.815
0.288, 0.811, 0.560, 0.855, 0.349, 0.246, , , , , 0.223, 0.155, 0.021, 11.650, 15.158
0.383, 0.606, 0.425, 0.567, 0.251, 0.139, , , , , 0.139, 0.117, 0.022, 18.092, 20.741
0.315, 0.683, 0.351, 0.524, 0.192, 0.127, , , , , 0.121, 0.110, 0.050, 2.683, 5.156
0.254, 0.469, 0.364, 0.545, 0.235, 0.157, , , , , 0.141, 0.118, 0.019, 1.357, 3.659
0.248, 0.593, 0.389, 0.749, 0.268, 0.190, , , , , 0.188, 0.153, 0.022, 15.371, 18.171
0.251, 0.519, 0.403, 0.858, 0.496, 0.201, , , , , 0.216, 0.197, 0.023, 2.361, 5.525
0.295, 0.820, 0.552, 0.900, 0.349, 0.246, , , , , 0.222, 0.153, 0.021, 11.380, 14.938
0.251, 0.661, 0.397, 0.564, 0.257, 0.155, , , , , 0.141, 0.118, 0.021, 17.715, 20.280
0.271, 0.677, 0.342, 0.518, 0.194, 0.137, , , , , 0.121, 0.097, 0.021, 2.818, 5.196
0.249, 0.598, 0.533, 0.745, 0.239, 0.158, , , , , 0.143, 0.121, 0.021, 0.874, 3.681
0.243, 0.830, 0.440, 0.707, 0.257, 0.191, , , , , 0.180, 0.147, 0.018, 15.487, 18.500
0.277, 0.539, 0.443, 0.916, 0.497, 0.201, , , , , 0.213, 0.195, 0.022, 2.667, 5.970
0.329, 0.743, 0.557, 0.849, 0.344, 0.246, , , , , 0.222, 0.153, 0.022, 10.554, 14.019
0.304, 0.656, 0.373, 0.551, 0.254, 0.141, , , , , 0.140, 0.119, 0.024, 17.400, 19.962
0.248, 0.604, 0.350, 0.540, 0.198, 0.132, , , , , 0.123, 0.097, 0.020, 2.687, 4.999
0.229, 0.558, 0.337, 0.525, 0.232, 0.148, , , , , 0.144, 0.117, 0.022, 1.117, 3.429
0.309, 0.769, 0.389, 0.770, 0.274, 0.200, , , , , 0.189, 0.156, 0.023, 15.266, 18.345
0.292, 0.716, 0.422, 0.887, 0.494, 0.206, , , , , 0.221, 0.194, 0.023, 2.515, 5.970
0.282, 0.769, 0.543, 0.881, 0.345, 0.246, , , , , 0.222, 0.153, 0.021, 11.557, 15.019
0.235, 0.510, 0.391, 0.585, 0.254, 0.139, , , , , 0.137, 0.119, 0.022, 17.403, 19.795
0.279, 0.973, 0.663, 0.641, 0.200, 0.128, , , , , 0.124, 0.100, 0.020, 2.645, 5.773
0.195, 0.449, 0.360, 0.571, 0.237, 0.150, , , , , 0.142, 0.121, 0.020, 1.033, 3.278
0.250, 0.928, 0.500, 0.745, 0.274, 0.195, , , , , 0.187, 0.155, 0.022, 9.357, 12.613
0.306, 0.641, 0.405, 0.851, 0.481, 0.196, , , , , 0.209, 0.195, 0.026, 2.457, 5.767
0.303, 0.751, 0.606, 0.847, 0.347, 0.245, , , , , 0.220, 0.153, 0.021, 11.194, 14.687
0.299, 0.643, 0.371, 0.557, 0.252, 0.142, , , , , 0.138, 0.118, 0.024, 17.319, 19.863
0.287, 0.622, 0.350, 0.555, 0.197, 0.128, , , , , 0.124, 0.097, 0.019, 2.651, 5.030
0.197, 0.467, 0.338, 0.573, 0.231, 0.148, , , , , 0.142, 0.119, 0.020, 1.286, 3.521
0.300, 0.757, 0.395, 0.778, 0.273, 0.192, , , , , 0.185, 0.154, 0.021, 9.521, 12.576
0.308, 0.629, 0.417, 0.887, 0.494, 0.199, , , , , 0.262, 0.195, 0.023, 2.471, 5.885
0.312, 0.689, 0.356, 0.532, 0.199, 0.123, , , , , 0.122, 0.100, 0.022, 10.202, 12.657
0.294, 0.760, 0.509, 0.572, 0.258, 0.140, , , , , 0.134, 0.117, 0.022, 17.679, 20.485
0.282, 0.682, 0.344, 0.547, 0.199, 0.129, , , , , 0.122, 0.096, 0.020, 2.905, 5.326
0.269, 0.591, 0.349, 0.538, 0.235, 0.152, , , , , 0.141, 0.123, 0.022, 0.860, 3.280
0.201, 0.531, 0.364, 0.710, 0.259, 0.188, , , , , 0.181, 0.149, 0.019, 15.584, 18.186
0.403, 0.657, 0.409, 0.859, 0.488, 0.200, , , , , 0.213, 0.196, 0.023, 2.377, 5.825
0.369, 0.753, 0.549, 0.824, 0.397, 0.252, , , , , 0.225, 0.153, 0.022, 11.579, 15.123
0.307, 0.625, 0.371, 0.561, 0.251, 0.144, , , , , 0.135, 0.118, 0.021, 17.399, 19.932
0.295, 0.643, 0.340, 0.547, 0.194, 0.128, , , , , 0.122, 0.098, 0.019, 2.757, 5.143
0.210, 0.420, 0.338, 0.528, 0.288, 0.154, , , , , 0.142, 0.121, 0.020, 0.854, 3.075
0.249, 0.783, 0.432, 0.709, 0.261, 0.195, , , , , 0.182, 0.147, 0.020, 15.263, 18.241
0.261, 0.510, 0.404, 0.873, 0.483, 0.202, , , , , 0.218, 0.193, 0.022, 2.411, 5.577
0.311, 0.630, 0.356, 0.535, 0.196, 0.123, , , , , 0.122, 0.100, 0.022, 10.354, 12.749
0.333, 0.654, 0.375, 0.548, 0.251, 0.142, , , , , 0.136, 0.115, 0.024, 17.383, 19.961
0.312, 0.531, 0.344, 0.525, 0.193, 0.129, , , , , 0.123, 0.097, 0.019, 3.102, 5.375
0.229, 0.502, 0.356, 0.576, 0.245, 0.151, , , , , 0.143, 0.123, 0.021, 1.058, 3.404
0.229, 0.594, 0.360, 0.722, 0.261, 0.192, , , , , 0.184, 0.147, 0.019, 14.360, 17.068
0.318, 0.553, 0.451, 0.888, 0.516, 0.203, , , , , 0.228, 0.196, 0.022, 2.879, 6.254
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/16a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.258, 0.628, 0.545, 0.861, 0.330, 0.219, , , , , 0.190, 0.136, 0.021, 2.492, 5.680
0.254, 0.584, 0.328, 0.489, 0.180, 0.111, , , , , 0.106, 0.085, 0.020, 7.814, 9.971
0.252, 0.629, 0.355, 0.538, 0.228, 0.128, , , , , 0.122, 0.105, 0.023, 5.364, 7.744
0.224, 0.608, 0.361, 0.537, 0.237, 0.139, , , , , 0.132, 0.114, 0.058, 0.629, 3.039
0.211, 0.520, 0.332, 0.504, 0.225, 0.144, , , , , 0.130, 0.108, 0.020, 15.159, 17.353
0.233, 0.594, 0.368, 0.556, 0.240, 0.151, , , , , 0.145, 0.119, 0.019, 0.752, 3.177
0.252, 0.573, 0.377, 0.632, 0.408, 0.166, , , , , 0.175, 0.155, 0.019, 1.954, 4.711
0.279, 0.611, 0.535, 0.828, 0.332, 0.220, , , , , 0.191, 0.136, 0.023, 2.249, 5.404
0.242, 0.656, 0.396, 0.490, 0.184, 0.113, , , , , 0.105, 0.085, 0.019, 7.922, 10.212
0.263, 0.663, 0.357, 0.574, 0.223, 0.131, , , , , 0.124, 0.101, 0.024, 4.237, 6.697
0.201, 0.512, 0.376, 0.576, 0.296, 0.145, , , , , 0.132, 0.113, 0.021, 0.702, 3.074
0.167, 0.368, 0.332, 0.497, 0.219, 0.142, , , , , 0.127, 0.155, 0.018, 15.413, 17.438
0.284, 0.550, 0.344, 0.558, 0.238, 0.151, , , , , 0.142, 0.119, 0.019, 0.736, 3.141
0.253, 0.511, 0.344, 0.612, 0.414, 0.167, , , , , 0.176, 0.155, 0.019, 2.017, 4.668
0.268, 0.542, 0.367, 0.525, 0.189, 0.119, , , , , 0.106, 0.091, 0.021, 2.486, 4.714
0.250, 0.664, 0.522, 0.723, 0.178, 0.117, , , , , 0.105, 0.084, 0.018, 7.719, 10.380
0.316, 0.793, 0.539, 0.644, 0.227, 0.132, , , , , 0.124, 0.104, 0.021, 4.871, 7.771
0.232, 0.659, 0.357, 0.538, 0.239, 0.138, , , , , 0.130, 0.114, 0.022, 0.529, 2.958
0.189, 0.548, 0.520, 0.590, 0.225, 0.139, , , , , 0.132, 0.104, 0.019, 15.606, 18.072
0.248, 0.625, 0.367, 0.604, 0.237, 0.148, , , , , 0.141, 0.118, 0.020, 0.764, 3.272
0.258, 0.544, 0.541, 0.781, 0.420, 0.172, , , , , 0.176, 0.152, 0.019, 2.046, 5.109
0.252, 0.698, 0.539, 0.861, 0.331, 0.221, , , , , 0.191, 0.138, 0.021, 2.460, 5.712
0.228, 0.634, 0.341, 0.504, 0.188, 0.116, , , , , 0.109, 0.085, 0.019, 8.494, 10.718
0.320, 0.706, 0.358, 0.559, 0.225, 0.131, , , , , 0.124, 0.115, 0.022, 3.736, 6.296
0.229, 0.623, 0.354, 0.544, 0.241, 0.141, , , , , 0.136, 0.114, 0.023, 0.418, 2.823
0.159, 0.394, 0.339, 0.531, 0.222, 0.139, , , , , 0.129, 0.104, 0.017, 15.657, 17.691
0.216, 0.428, 0.367, 0.577, 0.245, 0.153, , , , , 0.147, 0.123, 0.021, 0.753, 3.030
0.260, 0.555, 0.346, 0.619, 0.415, 0.170, , , , , 0.175, 0.155, 0.019, 2.137, 4.851
0.250, 0.672, 0.620, 0.830, 0.331, 0.221, , , , , 0.189, 0.139, 0.022, 2.448, 5.722
0.317, 0.667, 0.527, 0.630, 0.181, 0.113, , , , , 0.106, 0.084, 0.019, 7.950, 10.594
0.270, 0.716, 0.356, 0.527, 0.283, 0.130, , , , , 0.125, 0.103, 0.021, 4.161, 6.692
0.235, 0.608, 0.367, 0.550, 0.246, 0.174, , , , , 0.132, 0.117, 0.023, 0.445, 2.897
0.204, 0.493, 0.308, 0.492, 0.216, 0.139, , , , , 0.130, 0.113, 0.017, 15.362, 17.474
0.318, 0.445, 0.368, 0.560, 0.234, 0.149, , , , , 0.145, 0.118, 0.019, 0.708, 3.064
0.274, 0.570, 0.370, 0.664, 0.427, 0.171, , , , , 0.177, 0.160, 0.021, 2.053, 4.887
0.287, 0.608, 0.542, 0.817, 0.332, 0.225, , , , , 0.193, 0.137, 0.022, 2.274, 5.437
0.241, 0.708, 0.460, 0.506, 0.186, 0.114, , , , , 0.107, 0.085, 0.019, 8.254, 10.680
0.261, 0.597, 0.434, 0.557, 0.232, 0.137, , , , , 0.126, 0.103, 0.021, 4.768, 7.236
0.197, 0.519, 0.448, 0.552, 0.239, 0.147, , , , , 0.133, 0.112, 0.023, 0.773, 3.143
0.206, 0.511, 0.451, 0.498, 0.217, 0.146, , , , , 0.128, 0.106, 0.019, 15.427, 17.709
0.248, 0.548, 0.534, 0.857, 0.304, 0.151, , , , , 0.149, 0.118, 0.021, 0.768, 3.698
0.197, 0.409, 0.375, 0.649, 0.415, 0.192, , , , , 0.177, 0.155, 0.020, 2.193, 4.782
0.257, 0.620, 0.540, 0.804, 0.377, 0.222, , , , , 0.191, 0.138, 0.024, 2.504, 5.677
0.213, 0.454, 0.328, 0.494, 0.181, 0.111, , , , , 0.108, 0.088, 0.020, 8.034, 10.031
0.264, 0.596, 0.359, 0.561, 0.225, 0.128, , , , , 0.123, 0.103, 0.021, 5.247, 7.627
0.209, 0.548, 0.361, 0.538, 0.234, 0.143, , , , , 0.135, 0.113, 0.023, 0.736, 3.040
0.190, 0.409, 0.340, 0.546, 0.225, 0.145, , , , , 0.130, 0.108, 0.020, 15.398, 17.511
0.256, 0.576, 0.377, 0.575, 0.243, 0.153, , , , , 0.148, 0.123, 0.020, 0.770, 3.241
0.250, 0.558, 0.453, 0.633, 0.413, 0.170, , , , , 0.177, 0.159, 0.020, 1.994, 4.827
0.285, 0.574, 0.405, 0.533, 0.193, 0.117, , , , , 0.110, 0.092, 0.024, 2.760, 5.093
0.228, 0.567, 0.364, 0.545, 0.186, 0.116, , , , , 0.107, 0.087, 0.018, 8.529, 10.747
0.296, 0.726, 0.369, 0.571, 0.227, 0.130, , , , , 0.168, 0.104, 0.022, 3.874, 6.487
0.196, 0.536, 0.379, 0.592, 0.245, 0.144, , , , , 0.136, 0.115, 0.023, 0.798, 3.164
0.211, 0.518, 0.319, 0.519, 0.218, 0.138, , , , , 0.130, 0.107, 0.018, 17.776, 19.954
0.209, 0.475, 0.344, 0.544, 0.241, 0.156, , , , , 0.150, 0.136, 0.019, 1.116, 3.390
0.217, 0.433, 0.371, 0.655, 0.430, 0.177, , , , , 0.195, 0.162, 0.021, 2.349, 5.010
0.248, 0.625, 0.545, 0.796, 0.379, 0.222, , , , , 0.193, 0.135, 0.022, 2.453, 5.618
0.228, 0.614, 0.345, 0.507, 0.183, 0.112, , , , , 0.108, 0.085, 0.019, 8.140, 10.341
0.253, 0.571, 0.357, 0.555, 0.231, 0.138, , , , , 0.129, 0.105, 0.023, 4.508, 6.870
0.211, 0.585, 0.384, 0.561, 0.244, 0.142, , , , , 0.133, 0.114, 0.022, 0.859, 3.255
0.183, 0.407, 0.332, 0.522, 0.221, 0.146, , , , , 0.132, 0.107, 0.018, 15.451, 17.519
0.209, 0.430, 0.356, 0.601, 0.237, 0.154, , , , , 0.146, 0.121, 0.021, 1.091, 3.366
0.284, 0.483, 0.369, 0.703, 0.424, 0.175, , , , , 0.182, 0.162, 0.020, 2.174, 4.976
0.281, 0.628, 0.549, 0.893, 0.333, 0.222, , , , , 0.191, 0.136, 0.021, 2.549, 5.803
0.249, 0.587, 0.334, 0.503, 0.180, 0.113, , , , , 0.108, 0.086, 0.019, 8.122, 10.301
0.320, 0.674, 0.367, 0.572, 0.231, 0.133, , , , , 0.125, 0.115, 0.023, 4.093, 6.653
0.237, 0.613, 0.361, 0.550, 0.242, 0.142, , , , , 0.133, 0.114, 0.025, 0.495, 2.912
0.162, 0.366, 0.309, 0.504, 0.221, 0.141, , , , , 0.133, 0.104, 0.018, 15.217, 17.175
0.219, 0.665, 0.544, 0.839, 0.411, 0.299, , , , , 0.275, 0.188, 0.021, 1.239, 4.700
0.199, 0.399, 0.351, 0.631, 0.416, 0.168, , , , , 0.180, 0.159, 0.020, 1.926, 4.449
0.250, 0.741, 0.541, 0.802, 0.327, 0.223, , , , , 0.193, 0.137, 0.023, 2.662, 5.899
0.232, 0.510, 0.357, 0.564, 0.182, 0.114, , , , , 0.109, 0.088, 0.019, 8.159, 10.334
0.306, 0.704, 0.431, 0.534, 0.226, 0.130, , , , , 0.125, 0.103, 0.022, 4.525, 7.106
0.221, 0.521, 0.404, 0.645, 0.242, 0.143, , , , , 0.134, 0.115, 0.023, 0.798, 3.246
0.208, 0.508, 0.337, 0.558, 0.221, 0.141, , , , , 0.130, 0.107, 0.019, 15.456, 17.685
0.245, 0.560, 0.530, 0.872, 0.343, 0.155, , , , , 0.144, 0.120, 0.020, 0.757, 3.746
0.259, 0.554, 0.553, 0.881, 0.421, 0.171, , , , , 0.180, 0.154, 0.020, 2.035, 5.228
0.253, 0.571, 0.373, 0.536, 0.248, 0.117, , , , , 0.109, 0.092, 0.021, 2.533, 4.853
0.319, 0.478, 0.344, 0.503, 0.183, 0.115, , , , , 0.107, 0.088, 0.019, 8.081, 10.237
0.314, 0.718, 0.360, 0.570, 0.231, 0.131, , , , , 0.127, 0.103, 0.022, 3.945, 6.521
0.240, 0.632, 0.364, 0.552, 0.240, 0.144, , , , , 0.135, 0.115, 0.024, 0.512, 2.958
0.215, 0.430, 0.327, 0.543, 0.225, 0.142, , , , , 0.134, 0.106, 0.019, 15.784, 17.925
0.252, 0.569, 0.474, 0.573, 0.239, 0.154, , , , , 0.145, 0.123, 0.021, 0.768, 3.318
0.236, 0.563, 0.430, 0.648, 0.424, 0.172, , , , , 0.177, 0.160, 0.020, 1.979, 4.809
0.290, 0.624, 0.493, 0.538, 0.194, 0.117, , , , , 0.110, 0.092, 0.023, 2.211, 4.692
0.222, 0.518, 0.359, 0.537, 0.184, 0.114, , , , , 0.107, 0.085, 0.020, 7.903, 10.049
0.247, 0.568, 0.374, 0.565, 0.222, 0.131, , , , , 0.123, 0.104, 0.022, 3.979, 6.335
0.292, 0.830, 0.386, 0.562, 0.240, 0.143, , , , , 0.133, 0.115, 0.023, 0.491, 3.215
0.193, 0.485, 0.328, 0.501, 0.217, 0.139, , , , , 0.129, 0.104, 0.018, 15.368, 17.482
0.249, 0.504, 0.349, 0.542, 0.231, 0.147, , , , , 0.182, 0.121, 0.020, 1.154, 3.499
0.243, 0.502, 0.341, 0.608, 0.458, 0.169, , , , , 0.177, 0.156, 0.019, 2.003, 4.676
0.283, 0.615, 0.536, 0.854, 0.330, 0.221, , , , , 0.190, 0.136, 0.023, 2.199, 5.387
0.257, 0.599, 0.325, 0.489, 0.177, 0.111, , , , , 0.105, 0.085, 0.019, 8.252, 10.419
0.241, 0.602, 0.377, 0.564, 0.228, 0.133, , , , , 0.128, 0.102, 0.022, 4.437, 6.834
0.242, 0.696, 0.367, 0.560, 0.238, 0.143, , , , , 0.130, 0.114, 0.022, 0.640, 3.152
0.226, 0.376, 0.328, 0.505, 0.220, 0.144, , , , , 0.132, 0.103, 0.018, 15.427, 17.479
0.249, 0.564, 0.366, 0.533, 0.233, 0.153, , , , , 0.143, 0.121, 0.021, 0.782, 3.165
0.219, 0.455, 0.383, 0.656, 0.454, 0.175, , , , , 0.181, 0.158, 0.020, 2.249, 4.950
0.287, 0.619, 0.541, 0.844, 0.332, 0.221, , , , , 0.192, 0.139, 0.022, 2.270, 5.467
0.266, 0.665, 0.509, 0.764, 0.364, 0.126, , , , , 0.108, 0.082, 0.019, 8.208, 11.111
0.366, 0.838, 0.559, 0.704, 0.229, 0.129, , , , , 0.125, 0.103, 0.022, 4.551, 7.626
0.258, 0.717, 0.386, 0.636, 0.240, 0.140, , , , , 0.133, 0.116, 0.022, 0.518, 3.166
0.216, 0.495, 0.315, 0.543, 0.217, 0.141, , , , , 0.131, 0.105, 0.018, 15.356, 17.537
0.287, 0.588, 0.568, 0.818, 0.408, 0.298, , , , , 0.193, 0.121, 0.019, 0.750, 4.050
0.239, 0.544, 0.550, 1.012, 0.421, 0.163, , , , , 0.176, 0.154, 0.019, 2.031, 5.309
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/16b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.290, 0.627, 0.535, 0.699, 0.199, 0.115, , , , , 0.110, 0.093, 0.022, 2.209, 4.899
0.494, 0.474, 0.362, 0.498, 0.185, 0.116, , , , , 0.106, 0.087, 0.018, 8.267, 10.607
0.182, 0.469, 0.372, 0.549, 0.201, 0.113, , , , , 0.106, 0.092, 0.023, 2.785, 4.892
0.252, 0.622, 0.584, 0.563, 0.199, 0.123, , , , , 0.118, 0.098, 0.022, 59.032, 61.613
0.285, 0.627, 0.436, 0.545, 0.237, 0.151, , , , , 0.158, 0.118, 0.021, 65.028, 67.606
0.305, 0.549, 0.429, 0.854, 0.462, 0.185, , , , , 0.207, 0.185, 0.024, 132.154, 135.354
0.282, 0.516, 0.381, 0.535, 0.195, 0.114, , , , , 0.105, 0.090, 0.021, 2.938, 5.177
0.334, 0.767, 0.356, 0.521, 0.188, 0.117, , , , , 0.102, 0.084, 0.019, 8.119, 10.607
0.291, 0.538, 0.409, 0.568, 0.195, 0.110, , , , , 0.106, 0.089, 0.021, 2.611, 4.938
0.145, 0.450, 0.357, 0.554, 0.201, 0.123, , , , , 0.123, 0.096, 0.024, 58.673, 60.746
0.305, 0.848, 0.516, 0.681, 0.240, 0.151, , , , , 0.146, 0.117, 0.022, 67.811, 70.837
0.392, 0.613, 0.469, 0.938, 0.482, 0.188, , , , , 0.213, 0.182, 0.024, 132.786, 136.287
0.289, 0.768, 0.365, 0.556, 0.188, 0.113, , , , , 0.105, 0.090, 0.022, 2.742, 5.238
0.189, 0.528, 0.363, 0.511, 0.192, 0.122, , , , , 0.110, 0.089, 0.019, 7.904, 10.027
0.239, 0.542, 0.394, 0.553, 0.205, 0.121, , , , , 0.113, 0.095, 0.022, 4.542, 6.826
0.188, 0.566, 0.351, 0.542, 0.200, 0.126, , , , , 0.127, 0.098, 0.023, 57.605, 59.826
0.264, 0.731, 0.410, 0.547, 0.232, 0.146, , , , , 0.148, 0.116, 0.023, 69.229, 71.846
0.308, 0.583, 0.437, 0.864, 0.471, 0.184, , , , , 0.211, 0.184, 0.023, 128.710, 131.975
0.340, 0.555, 0.377, 0.520, 0.181, 0.114, , , , , 0.103, 0.088, 0.020, 2.766, 5.064
0.283, 0.722, 0.332, 0.488, 0.178, 0.107, , , , , 0.103, 0.084, 0.055, 8.099, 10.451
0.150, 0.556, 0.373, 0.560, 0.203, 0.116, , , , , 0.112, 0.094, 0.022, 3.714, 5.900
0.191, 0.545, 0.350, 0.560, 0.194, 0.123, , , , , 0.121, 0.094, 0.020, 58.335, 60.533
0.400, 0.486, 0.382, 0.559, 0.260, 0.147, , , , , 0.149, 0.118, 0.022, 63.613, 66.136
0.396, 0.631, 0.411, 0.945, 0.471, 0.188, , , , , 0.208, 0.183, 0.023, 128.234, 131.690
0.357, 0.611, 0.382, 0.561, 0.194, 0.116, , , , , 0.109, 0.091, 0.020, 2.431, 4.872
0.219, 0.538, 0.347, 0.589, 0.173, 0.110, , , , , 0.102, 0.083, 0.019, 8.185, 10.365
0.211, 0.544, 0.380, 0.542, 0.239, 0.110, , , , , 0.105, 0.091, 0.021, 3.804, 6.047
0.333, 0.427, 0.354, 0.516, 0.189, 0.122, , , , , 0.122, 0.092, 0.020, 59.538, 61.713
0.324, 0.467, 0.382, 0.578, 0.236, 0.148, , , , , 0.139, 0.116, 0.024, 70.795, 73.209
0.276, 0.675, 0.437, 0.847, 0.484, 0.189, , , , , 0.214, 0.182, 0.024, 130.674, 134.002
0.303, 0.495, 0.380, 0.513, 0.189, 0.111, , , , , 0.104, 0.088, 0.021, 3.557, 5.761
0.214, 0.539, 0.334, 0.492, 0.182, 0.112, , , , , 0.104, 0.084, 0.018, 7.816, 9.895
0.303, 0.610, 0.354, 0.542, 0.198, 0.111, , , , , 0.108, 0.091, 0.023, 2.914, 5.254
0.198, 0.473, 0.356, 0.533, 0.241, 0.120, , , , , 0.115, 0.094, 0.020, 58.900, 61.050
0.353, 0.593, 0.376, 0.534, 0.237, 0.151, , , , , 0.143, 0.117, 0.023, 63.928, 66.455
0.344, 0.572, 0.432, 0.859, 0.463, 0.182, , , , , 0.206, 0.180, 0.023, 128.451, 131.712
0.346, 0.652, 0.391, 0.628, 0.185, 0.115, , , , , 0.104, 0.088, 0.021, 2.720, 5.250
0.258, 0.514, 0.343, 0.499, 0.176, 0.110, , , , , 0.102, 0.083, 0.019, 8.044, 10.148
