Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.975, 53.695, 0.487, 2.692, 1.133, 0.490, 6.890, 1.645, 4.520, 32.726, , , , 29.981, 135.234
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.123, 59.070, 0.453, 2.795, 1.174, 0.497, 6.917, 1.674, 4.541, 32.439, , , , 30.715, 141.398
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.544, 4.845, 0.453, 3.088, 1.302, 0.560, 7.682, 1.814, 5.464, 35.828, , , , 159.675, 223.255
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.789, 4.756, 0.459, 3.083, 1.324, 0.566, 7.763, 1.857, 5.491, 36.831, , , , 148.053, 210.972
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.845, 4.907, 0.470, 3.120, 1.383, 0.571, 7.801, 1.828, 5.500, 36.557, , , , 154.100, 217.082
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.387, 6.228, 0.481, 3.096, 1.369, 0.571, 7.786, 1.862, 5.503, 36.172, , , , 145.993, 210.448
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.174, 5.007, 0.472, 3.142, 1.333, 0.560, 7.889, 1.854, 5.453, 36.278, , , , 150.781, 214.943
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.934, 4.749, 0.465, 3.106, 1.304, 0.554, 7.666, 1.844, 5.343, 35.574, , , , 153.575, 216.114
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.123, 5.346, 0.512, 2.963, 1.364, 0.553, 7.764, 1.790, 5.413, 35.548, , , , 142.636, 205.012
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
4.272, 4.729, 0.475, 3.087, 1.382, 0.559, 7.642, 1.788, 5.353, 37.163, , , , 156.304, 222.754
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.091, 4.746, 0.468, 3.101, 1.359, 0.552, 7.611, 1.787, 5.407, 35.601, , , , 155.831, 218.554
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.771, 4.833, 0.469, 3.176, 1.348, 0.557, 7.870, 1.804, 5.387, 35.925, , , , 150.615, 213.755
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.847, 4.906, 0.465, 3.170, 1.333, 0.559, 7.851, 1.855, 5.530, 36.495, , , , 150.080, 213.091
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.529, 4.792, 0.456, 2.988, 1.343, 0.558, 7.636, 1.794, 5.449, 35.784, , , , 152.028, 215.357
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.936, 4.809, 0.475, 4.542, 1.334, 0.617, 7.712, 1.811, 5.388, 35.726, , , , 147.284, 211.634
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.941, 4.871, 0.486, 3.207, 1.370, 0.555, 7.967, 1.889, 5.545, 36.412, , , , 149.021, 212.264
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.844, 4.806, 0.474, 3.146, 1.347, 0.557, 7.771, 1.846, 5.378, 36.106, , , , 157.979, 220.254
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.830, 4.918, 0.469, 3.088, 1.314, 0.554, 7.658, 1.833, 5.657, 36.484, , , , 32.361, 95.166
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.781, 4.721, 0.568, 3.005, 1.301, 0.597, 7.668, 1.814, 5.425, 35.619, , , , 33.890, 95.389
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.796, 4.744, 0.471, 3.115, 1.305, 0.586, 7.723, 1.830, 5.530, 36.496, , , , 34.624, 97.220
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.795, 4.712, 0.459, 3.137, 1.321, 0.559, 7.740, 1.868, 5.380, 36.248, , , , 32.993, 95.212
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.973, 5.092, 0.449, 3.072, 1.309, 0.549, 7.703, 1.835, 5.537, 36.116, , , , 35.228, 97.863
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.985, 5.138, 0.476, 3.071, 1.320, 0.552, 15.521, 4.592, 10.724, 39.385, , , , 32.430, 114.194
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.828, 4.831, 0.476, 3.141, 1.367, 0.606, 7.845, 1.844, 5.484, 36.807, , , , 33.299, 96.528
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.870, 4.744, 0.473, 3.148, 1.326, 0.548, 7.808, 1.839, 5.412, 36.488, , , , 33.362, 96.018
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.809, 4.718, 0.475, 3.119, 1.352, 0.546, 7.713, 1.770, 5.436, 35.771, , , , 33.379, 95.088
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.834, 4.744, 0.457, 3.081, 1.373, 0.544, 7.930, 1.841, 5.542, 36.223, , , , 32.674, 95.243
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.813, 4.760, 0.460, 2.987, 1.358, 0.546, 7.556, 1.797, 5.450, 36.079, , , , 34.600, 96.406
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.024, 5.127, 0.438, 2.980, 1.285, 0.541, 7.516, 1.778, 5.337, 35.113, , , , 32.536, 93.675
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.819, 4.751, 0.458, 3.062, 1.310, 0.549, 7.888, 1.900, 5.434, 36.125, , , , 32.856, 95.152
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.823, 5.117, 0.463, 3.124, 1.328, 0.559, 7.792, 1.847, 5.499, 36.700, , , , 33.365, 96.617
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.075, 4.652, 0.457, 3.080, 1.317, 0.572, 7.719, 1.800, 5.400, 36.139, , , , 32.675, 94.886
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.965, 7.427, 0.767, 3.654, 1.361, 0.605, 7.794, 1.842, 5.564, 38.549, , , , 99.322, 167.850
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.080, 6.303, 0.502, 3.082, 1.369, 0.557, 7.720, 1.820, 5.484, 36.441, , , , 100.867, 165.225
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.850, 4.808, 0.484, 3.151, 1.375, 0.586, 7.723, 1.837, 5.472, 36.323, , , , 94.230, 156.839
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.960, 4.873, 0.486, 3.134, 1.336, 0.556, 7.819, 1.860, 5.469, 36.085, , , , 100.261, 162.839
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.131, 6.198, 0.461, 3.106, 1.382, 0.550, 7.943, 1.858, 5.542, 37.859, , , , 101.924, 167.954
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.109, 6.315, 0.480, 3.085, 1.391, 0.575, 8.003, 1.879, 5.648, 37.633, , , , 96.180, 162.298
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.653, 5.320, 0.498, 3.114, 1.393, 0.565, 7.730, 1.872, 5.560, 37.895, , , , 107.941, 173.541
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.807, 4.806, 0.473, 3.129, 1.351, 0.559, 7.857, 1.836, 5.504, 38.300, , , , 103.124, 168.746
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.844, 4.866, 0.482, 3.144, 1.354, 0.556, 7.819, 1.850, 5.497, 36.512, , , , 100.370, 163.294
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.853, 4.929, 0.473, 3.061, 1.374, 0.559, 7.769, 1.876, 5.487, 36.288, , , , 93.498, 156.167
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.853, 5.004, 0.514, 3.042, 1.340, 0.559, 7.703, 1.852, 5.494, 37.909, , , , 106.841, 171.111
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.175, 6.087, 0.474, 3.106, 1.369, 0.559, 7.849, 1.870, 5.563, 37.920, , , , 99.865, 165.837
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.898, 4.852, 0.472, 3.085, 1.341, 0.553, 7.715, 1.837, 5.434, 36.480, , , , 109.878, 172.545
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.234, 4.847, 0.493, 3.167, 1.345, 0.564, 7.751, 1.841, 5.534, 36.778, , , , 96.024, 159.578
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.100, 5.359, 0.481, 3.085, 1.352, 0.554, 7.753, 1.815, 5.463, 38.228, , , , 110.666, 175.856
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.911, 6.126, 0.570, 3.616, 1.627, 0.619, 8.773, 2.130, 6.102, 42.175, , , , 79.344, 151.993
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.926, 6.211, 0.563, 3.745, 1.611, 0.609, 8.988, 2.189, 6.268, 44.405, , , , 78.352, 153.867
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.622, 6.188, 0.554, 3.651, 1.620, 0.628, 9.134, 2.178, 6.333, 42.833, , , , 78.890, 153.631
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.925, 6.093, 0.579, 4.088, 1.641, 0.626, 9.090, 2.234, 6.281, 43.030, , , , 77.020, 151.607
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.959, 6.070, 0.565, 3.783, 1.593, 0.662, 8.894, 2.163, 6.165, 42.833, , , , 76.288, 149.975
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.925, 6.269, 0.564, 3.667, 1.587, 0.617, 8.922, 2.182, 6.108, 42.933, , , , 81.956, 155.730
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.976, 6.410, 0.581, 3.757, 1.685, 0.645, 9.409, 2.233, 6.402, 44.199, , , , 77.121, 153.418
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.956, 6.138, 0.533, 3.584, 1.570, 0.604, 8.892, 2.100, 6.130, 42.846, , , , 80.865, 154.218
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.959, 7.823, 0.559, 3.664, 1.635, 0.629, 9.112, 2.167, 6.294, 43.212, , , , 78.700, 154.754
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.024, 6.063, 0.542, 3.661, 1.620, 0.629, 8.952, 2.168, 6.205, 42.614, , , , 77.849, 151.327
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.976, 6.232, 0.539, 3.654, 1.638, 0.628, 8.881, 2.238, 6.113, 42.778, , , , 76.779, 150.456
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.940, 6.972, 0.548, 3.634, 1.609, 0.628, 9.036, 2.124, 6.215, 42.911, , , , 79.722, 154.339
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.935, 6.184, 0.549, 4.796, 1.657, 0.616, 8.964, 2.200, 6.240, 42.689, , , , 78.711, 153.541
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.934, 6.119, 0.559, 3.676, 1.602, 0.618, 9.031, 2.170, 6.190, 42.460, , , , 83.861, 157.220
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.446, 6.059, 0.547, 3.672, 1.602, 0.614, 8.853, 2.168, 6.088, 42.394, , , , 83.368, 157.811
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.920, 6.172, 0.545, 3.680, 1.663, 0.631, 9.048, 2.173, 6.133, 42.233, , , , 56.741, 129.939
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.714, 5.917, 0.534, 3.688, 1.577, 0.611, 8.978, 2.157, 6.180, 43.603, , , , 62.256, 137.215
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.914, 6.019, 0.574, 3.765, 1.636, 0.632, 9.075, 2.196, 6.313, 43.286, , , , 56.832, 131.242
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.173, 5.960, 0.565, 3.861, 1.679, 0.652, 9.160, 2.175, 6.253, 42.296, , , , 60.802, 134.576
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.211, 11.728, 0.922, 7.109, 3.740, 1.581, 11.870, 2.146, 6.102, 41.955, , , , 64.977, 153.341
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.671, 6.656, 0.540, 3.701, 1.601, 0.624, 8.962, 2.147, 6.195, 42.890, , , , 61.670, 137.657
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.862, 6.030, 1.384, 3.769, 1.623, 0.612, 9.011, 2.232, 6.154, 42.430, , , , 60.533, 135.640
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.048, 5.950, 0.551, 3.709, 1.649, 0.617, 8.985, 2.178, 6.183, 42.576, , , , 59.946, 134.392
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.120, 6.027, 0.559, 3.723, 1.637, 0.618, 8.816, 2.077, 6.116, 44.192, , , , 62.889, 137.774
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.991, 6.120, 0.571, 3.740, 1.608, 0.625, 8.983, 2.184, 6.194, 42.393, , , , 60.328, 133.737
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.846, 6.020, 0.535, 3.630, 1.584, 0.619, 8.883, 2.124, 6.101, 41.687, , , , 59.957, 131.986
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.970, 6.076, 0.561, 3.661, 1.593, 0.676, 8.824, 2.107, 6.062, 41.440, , , , 60.870, 132.840
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.010, 6.032, 0.567, 3.735, 1.590, 0.632, 8.979, 2.140, 6.182, 43.023, , , , 62.014, 135.904
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.947, 5.906, 0.601, 4.976, 1.580, 0.619, 9.014, 2.124, 6.116, 41.621, , , , 60.447, 133.951
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.378, 6.058, 1.040, 3.742, 1.626, 0.618, 8.956, 2.158, 6.202, 43.888, , , , 62.198, 137.864
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.528, 6.036, 0.546, 3.747, 1.620, 0.611, 9.063, 2.152, 6.250, 42.610, , , , 144.927, 220.090
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.223, 6.802, 0.534, 3.603, 1.592, 0.613, 8.986, 2.151, 6.135, 42.985, , , , 144.888, 219.512
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.305, 7.650, 0.550, 3.688, 1.612, 0.622, 8.887, 2.152, 6.178, 42.231, , , , 150.449, 225.324
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.145, 6.239, 0.548, 3.704, 1.675, 0.654, 9.136, 2.151, 6.185, 42.509, , , , 142.261, 216.207
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.541, 6.965, 0.538, 3.730, 1.611, 0.628, 8.933, 2.165, 6.183, 42.664, , , , 136.631, 211.589
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
2.691, 6.368, 0.534, 3.699, 1.650, 0.675, 9.013, 2.159, 6.236, 42.383, , , , 151.247, 226.655
