9.972, 0.013, 0.210, 0.226, 0.207, 3.668, 0.026, 117.683, 0.038, 0.042, 1.591, 0.025, 2.115, 0.015, 0.044, 1.274, 0.023, 55.633, 0.038, 0.037, 0.645, 0.024, 270.118, 0.039, 0.028, 0.012, 159.541, 0.013
9.934, 0.014, 0.243, 0.232, 0.211, 3.601, 0.027, 118.254, 0.036, 0.045, 1.621, 0.025, 2.070, 0.016, 0.051, 1.310, 0.023, 56.701, 0.036, 0.037, 0.656, 0.025, 271.747, 0.036, 0.028, 0.012, 160.352, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23b.sql...
9.892, 0.014, 0.240, 0.229, 0.210, 3.572, 0.028, 108.034, 0.038, 0.043, 1.633, 0.025, 2.065, 0.015, 0.048, 1.313, 0.023, 39.830, 0.024, 0.031, 0.597, 0.026, 14.396, 0.025, 0.025, 0.010, 2.056, 0.012
9.608, 0.014, 0.219, 0.223, 0.211, 3.477, 0.027, 109.430, 0.037, 0.042, 1.602, 0.026, 2.020, 0.016, 0.052, 1.296, 0.024, 39.697, 0.025, 0.032, 0.561, 0.027, 14.777, 0.027, 0.026, 0.011, 2.055, 0.012
9.927, 0.014, 0.236, 0.222, 0.212, 3.521, 0.028, 105.794, 0.037, 0.045, 1.632, 0.026, 2.008, 0.016, 0.044, 1.296, 0.024, 39.797, 0.025, 0.031, 0.573, 0.027, 14.628, 0.026, 0.026, 0.011, 2.055, 0.011
9.794, 0.013, 0.233, 0.221, 0.212, 3.505, 0.027, 109.190, 0.036, 0.044, 1.623, 0.025, 2.039, 0.015, 0.044, 1.300, 0.023, 39.917, 0.029, 0.032, 0.610, 0.027, 14.386, 0.026, 0.024, 0.010, 2.059, 0.012
9.863, 0.014, 0.245, 0.224, 0.211, 3.503, 0.028, 112.037, 0.050, 0.050, 1.716, 0.024, 2.009, 0.013, 0.055, 1.364, 0.023, 39.372, 0.027, 0.031, 0.605, 0.026, 14.338, 0.025, 0.025, 0.011, 1.998, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23c.sql...
8.993, 0.014, 0.216, 0.234, 0.216, 4.348, 0.028, 114.524, 0.037, 0.043, 1.683, 0.027, 9.076, 0.015, 0.051, 1.382, 0.023, 287.608, 0.037, 0.036, 1.170, 0.024, 620.470, 0.037, 0.029, 0.012, 416.314, 0.024
9.110, 0.014, 0.210, 0.241, 0.215, 3.507, 0.028, 117.769, 0.037, 0.045, 1.650, 0.027, 9.021, 0.017, 0.053, 1.352, 0.024, 288.809, 0.038, 0.036, 1.209, 0.025, 607.115, 0.037, 0.029, 0.012, 404.148, 0.027
9.061, 0.014, 0.206, 0.234, 0.214, 3.571, 0.028, 115.224, 0.036, 0.043, 1.703, 0.062, 8.817, 0.016, 0.047, 1.377, 0.023, 287.284, 0.039, 0.037, 1.206, 0.024, 603.819, 0.037, 0.029, 0.013, 405.477, 0.012
9.258, 0.014, 0.236, 0.228, 0.209, 3.559, 0.028, 118.534, 0.037, 0.045, 1.741, 0.027, 9.249, 0.016, 0.044, 1.471, 0.024, 287.441, 0.038, 0.037, 1.194, 0.024, 608.008, 0.039, 0.027, 0.013, 405.427, 0.027
9.241, 0.015, 0.249, 0.230, 0.213, 3.556, 0.028, 113.450, 0.038, 0.045, 1.689, 0.024, 8.885, 0.016, 0.050, 1.393, 0.024, 286.973, 0.039, 0.037, 1.208, 0.022, 608.891, 0.038, 0.029, 0.013, 409.610, 0.030
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24a.sql...
10.445, 0.014, 0.245, 0.327, 0.210, 5.349, 0.026, 166.075, 0.037, 0.047, 1.976, 0.027, 301.035, 0.036, 0.042, 3.211, 0.031, 813.274, 0.033, 0.067, 0.677, 0.027, 10.669, 0.025, 0.027, 0.012, 0.715, 0.013
10.324, 0.014, 0.249, 0.283, 0.212, 5.276, 0.026, 186.573, 0.036, 0.046, 2.661, 0.027, 302.455, 0.036, 0.044, 3.209, 0.030, 811.370, 0.034, 0.069, 0.651, 0.027, 10.633, 0.026, 0.027, 0.011, 0.710, 0.011
10.415, 0.014, 0.242, 0.281, 0.239, 5.570, 0.026, 169.236, 0.036, 0.046, 1.993, 0.028, 293.056, 0.036, 0.042, 3.238, 0.030, 811.399, 0.033, 0.066, 0.649, 0.027, 10.610, 0.026, 0.027, 0.012, 0.712, 0.012
10.577, 0.014, 0.296, 0.282, 0.211, 5.375, 0.026, 167.782, 0.038, 0.046, 2.303, 0.026, 300.743, 0.037, 0.043, 3.242, 0.029, 813.257, 0.033, 0.068, 0.622, 0.027, 10.646, 0.026, 0.028, 0.011, 0.703, 0.012
10.509, 0.014, 0.273, 0.279, 0.212, 5.396, 0.025, 176.154, 0.037, 0.046, 1.923, 0.028, 293.260, 0.038, 0.044, 3.210, 0.030, 815.661, 0.033, 0.070, 0.632, 0.028, 10.179, 0.026, 0.026, 0.012, 0.666, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24b.sql...
9.329, 0.013, 0.274, 0.278, 0.213, 5.231, 0.025, 186.818, 0.037, 0.047, 2.176, 0.029, 19.570, 0.035, 0.052, 0.992, 0.032, 2.372, 0.012, 0.030, 0.516, 0.693, 1.251, 0.016, 0.019, 0.011, 0.409, 0.010
9.262, 0.015, 0.277, 0.281, 0.211, 5.351, 0.026, 178.595, 0.036, 0.046, 1.949, 0.028, 18.633, 0.036, 0.046, 0.976, 0.030, 2.343, 0.016, 0.027, 0.516, 0.025, 1.248, 0.016, 0.017, 0.008, 0.437, 0.011
9.353, 0.014, 0.259, 0.293, 0.212, 6.053, 0.026, 170.672, 0.037, 0.045, 1.902, 0.029, 19.674, 0.035, 0.042, 0.936, 0.028, 2.357, 0.012, 0.024, 0.500, 0.020, 1.262, 0.016, 0.016, 0.008, 0.452, 0.011
9.396, 0.014, 0.283, 0.305, 0.213, 5.343, 0.025, 185.275, 0.037, 0.048, 1.999, 0.027, 18.795, 0.036, 0.052, 0.999, 0.032, 2.362, 0.012, 0.031, 0.516, 0.024, 1.250, 0.015, 0.016, 0.009, 0.435, 0.011
9.231, 0.015, 0.279, 0.286, 0.213, 5.245, 0.025, 178.398, 0.038, 0.049, 1.972, 0.029, 19.095, 0.034, 0.053, 0.994, 0.033, 2.348, 0.013, 0.031, 0.505, 0.025, 1.218, 0.012, 0.017, 0.010, 0.409, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25a.sql...
9.282, 0.014, 0.196, 0.245, 0.212, 3.969, 0.025, 429.301, 0.037, 0.040, 2.836, 0.028, 196.511, 0.037, 0.034, 1.776, 0.027, 155.630, 0.030, 0.031, 0.014, 678.432, 0.025
9.235, 0.014, 0.185, 0.209, 0.214, 3.939, 0.026, 427.374, 0.034, 0.040, 2.956, 0.028, 243.297, 0.037, 0.034, 1.773, 0.027, 199.631, 0.039, 0.030, 0.013, 673.978, 0.025
9.146, 0.014, 0.291, 0.206, 0.209, 3.849, 0.026, 430.823, 0.033, 0.038, 2.842, 0.033, 197.156, 0.035, 0.034, 1.777, 0.028, 149.589, 0.033, 0.030, 0.013, 674.819, 0.027
9.129, 0.014, 0.179, 0.214, 0.251, 3.997, 0.026, 425.385, 0.037, 0.038, 3.580, 0.028, 203.252, 0.039, 0.035, 1.749, 0.027, 153.716, 0.037, 0.030, 0.014, 684.325, 0.013
9.010, 0.015, 0.299, 0.443, 0.701, 3.999, 0.027, 426.621, 0.037, 0.039, 2.829, 0.027, 228.262, 0.035, 0.035, 1.832, 0.028, 150.433, 0.033, 0.033, 0.016, 674.677, 0.024
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25b.sql...
8.447, 0.014, 0.245, 0.216, 0.207, 4.077, 0.027, 313.650, 0.037, 0.039, 0.757, 0.025, 1.134, 0.010, 0.017, 0.511, 0.019, 0.849, 0.015, 0.016, 0.009, 0.578, 0.012
7.782, 0.014, 0.220, 0.219, 0.209, 4.069, 0.028, 311.658, 0.038, 0.041, 0.803, 0.028, 1.203, 0.018, 0.029, 0.516, 0.023, 0.907, 0.012, 0.016, 0.008, 0.550, 0.012
7.773, 0.014, 0.249, 0.233, 0.208, 4.012, 0.027, 314.606, 0.036, 0.040, 0.826, 0.028, 1.176, 0.016, 0.020, 0.522, 0.024, 0.909, 0.016, 0.016, 0.009, 0.575, 0.012
7.889, 0.015, 0.242, 0.234, 0.209, 4.117, 0.027, 311.102, 0.038, 0.040, 0.790, 0.027, 1.208, 0.015, 0.020, 0.525, 0.023, 0.892, 0.015, 0.016, 0.009, 0.573, 0.012
7.850, 0.014, 0.217, 0.214, 0.205, 4.070, 0.027, 312.786, 0.038, 0.040, 0.760, 0.028, 1.184, 0.016, 0.020, 0.521, 0.024, 0.914, 0.016, 0.017, 0.009, 0.601, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25c.sql...
7.029, 0.014, 0.207, 0.221, 0.211, 3.947, 0.026, 365.434, 0.035, 0.040, 2.892, 0.028, 226.979, 0.036, 0.036, 1.893, 0.030, 305.884, 0.033, 0.031, 0.013, 2066.103, 0.013
6.989, 0.013, 0.217, 0.215, 0.204, 3.882, 0.025, 362.048, 0.037, 0.041, 2.881, 0.028, 281.050, 0.033, 0.036, 1.858, 0.031, 371.258, 0.039, 0.031, 0.014, 2048.637, 0.013
6.993, 0.015, 0.204, 0.215, 0.214, 4.066, 0.027, 363.147, 0.036, 0.038, 2.850, 0.029, 223.436, 0.035, 0.036, 1.927, 0.030, 305.739, 0.039, 0.031, 0.013, 2076.829, 0.012
7.063, 0.014, 0.208, 0.221, 0.212, 3.902, 0.026, 363.248, 0.038, 0.040, 2.820, 0.028, 229.349, 0.036, 0.035, 1.873, 0.030, 305.288, 0.038, 0.032, 0.013, 2092.578, 0.025
6.939, 0.014, 0.207, 0.224, 0.263, 12.257, 0.041, 362.600, 0.038, 0.039, 2.824, 0.028, 262.703, 0.034, 0.035, 1.783, 0.030, 300.714, 0.039, 0.030, 0.013, 2056.463, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26a.sql...
7.839, 0.014, 0.268, 0.283, 0.266, 4.111, 0.028, 252.900, 0.039, 0.049, 2.672, 0.029, 8.632, 0.015, 0.025, 1.523, 0.024, 69.884, 0.033, 0.039, 1.593, 0.029, 31.376, 0.033, 0.032, 0.014, 177.103, 0.027
7.806, 0.014, 0.274, 0.279, 0.209, 4.082, 0.028, 253.192, 0.035, 0.047, 3.088, 0.024, 8.589, 0.029, 0.027, 1.556, 0.024, 99.948, 0.033, 0.039, 1.589, 0.030, 42.364, 0.032, 0.032, 0.013, 174.847, 0.012
7.998, 0.014, 0.261, 0.284, 0.211, 4.075, 0.028, 398.133, 0.036, 0.047, 2.746, 0.024, 334.951, 0.118, 0.078, 4.109, 0.055, 77.123, 0.034, 0.040, 1.630, 0.030, 30.607, 0.033, 0.032, 0.013, 177.206, 0.028
7.951, 0.014, 0.236, 0.277, 0.205, 4.047, 0.027, 253.875, 0.069, 0.098, 2.689, 0.024, 8.558, 0.015, 0.025, 1.538, 0.023, 68.821, 0.035, 0.039, 1.636, 0.029, 31.759, 0.033, 0.032, 0.013, 178.052, 0.027
7.968, 0.013, 0.242, 0.275, 0.207, 4.034, 0.028, 254.719, 0.034, 0.058, 2.684, 0.026, 8.456, 0.028, 0.024, 1.524, 0.024, 67.594, 0.036, 0.043, 1.685, 0.031, 31.530, 0.033, 0.031, 0.013, 174.750, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26b.sql...
9.482, 0.013, 0.232, 0.251, 0.207, 3.926, 0.027, 190.375, 0.032, 0.047, 2.184, 0.024, 4.809, 0.016, 0.023, 1.528, 0.023, 59.498, 0.039, 0.039, 0.748, 0.048, 8.007, 0.021, 0.027, 0.011, 4.085, 0.027
155.537, 0.047, 0.910, 1.330, 0.967, 15.670, 0.118, 202.789, 0.032, 0.046, 2.145, 0.023, 378.342, 0.029, 0.039, 1.831, 0.028, 88.859, 0.037, 0.038, 0.727, 0.027, 7.901, 0.020, 0.026, 0.011, 4.070, 0.027
9.618, 0.013, 0.230, 0.271, 0.208, 3.908, 0.027, 190.004, 0.039, 0.046, 2.084, 0.024, 4.988, 0.015, 0.024, 1.535, 0.024, 59.059, 0.038, 0.037, 0.683, 0.049, 7.923, 0.025, 0.049, 0.025, 3.973, 0.011
9.252, 0.014, 0.259, 0.273, 0.233, 3.850, 0.028, 192.114, 0.039, 0.045, 2.108, 0.024, 4.813, 0.015, 0.023, 1.544, 0.023, 59.530, 0.039, 0.038, 0.695, 0.028, 7.976, 0.022, 0.026, 0.012, 4.094, 0.012
9.226, 0.014, 0.396, 0.459, 0.692, 3.762, 0.029, 190.835, 0.035, 0.047, 2.141, 0.025, 4.895, 0.015, 0.025, 1.529, 0.024, 58.288, 0.040, 0.054, 0.762, 0.038, 7.935, 0.027, 0.030, 0.014, 4.043, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26c.sql...
9.080, 0.014, 0.240, 0.274, 0.213, 3.807, 0.029, 155.554, 0.034, 0.047, 2.732, 0.025, 8.819, 0.017, 0.027, 1.574, 0.025, 62.536, 0.022, 0.032, 1.595, 0.037, 54.443, 0.034, 0.032, 0.013, 1224.512, 0.026
9.264, 0.013, 0.231, 0.269, 0.209, 3.853, 0.028, 150.181, 0.037, 0.047, 2.715, 0.023, 8.481, 0.028, 0.024, 1.491, 0.022, 61.720, 0.018, 0.029, 1.456, 0.026, 67.048, 0.032, 0.033, 0.013, 495.417, 0.027
9.104, 0.014, 0.222, 0.271, 0.212, 3.813, 0.029, 151.604, 0.037, 0.046, 2.670, 0.024, 8.596, 0.015, 0.025, 1.491, 0.024, 61.439, 0.021, 0.031, 1.522, 0.028, 56.723, 0.037, 0.032, 0.013, 484.173, 0.012
9.147, 0.014, 0.259, 0.278, 0.221, 3.819, 0.027, 153.859, 0.036, 0.046, 2.740, 0.024, 8.632, 0.028, 0.025, 1.503, 0.022, 61.951, 0.019, 0.030, 1.506, 0.026, 56.727, 0.037, 0.033, 0.013, 489.995, 0.026
9.406, 0.014, 0.364, 0.495, 0.692, 3.770, 0.029, 239.154, 0.055, 0.078, 5.533, 0.061, 22.349, 0.041, 0.064, 3.867, 0.060, 74.131, 0.025, 0.031, 1.519, 0.028, 79.830, 0.036, 0.034, 0.013, 897.093, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/27a.sql...
9.675, 0.013, 0.258, 0.309, 0.208, 3.772, 0.028, 8.215, 0.023, 0.041, 1.015, 0.027, 2.244, 0.015, 0.026, 0.714, 0.025, 2.535, 0.028, 0.052, 0.456, 0.023, 1.577, 0.016, 0.014, 0.007, 6.813, 0.025
9.844, 0.013, 0.257, 0.310, 0.209, 3.779, 0.027, 8.496, 0.023, 0.042, 1.031, 0.026, 2.177, 0.016, 0.026, 0.673, 0.027, 2.439, 0.028, 0.054, 0.457, 0.023, 1.598, 0.028, 0.013, 0.007, 6.913, 0.011
9.563, 0.014, 0.283, 0.313, 0.212, 4.013, 0.027, 8.192, 0.025, 0.044, 0.991, 0.027, 2.266, 0.016, 0.028, 0.678, 0.025, 2.480, 0.015, 0.054, 0.440, 0.023, 1.571, 0.016, 0.014, 0.007, 6.557, 0.026
9.567, 0.013, 0.279, 0.313, 0.212, 3.733, 0.027, 8.343, 0.024, 0.044, 1.068, 0.026, 2.179, 0.015, 0.026, 0.677, 0.026, 2.477, 0.015, 0.053, 0.424, 0.023, 1.578, 0.015, 0.013, 0.007, 6.746, 0.012
9.706, 0.014, 0.258, 0.307, 0.209, 3.729, 0.027, 8.351, 0.037, 0.042, 1.060, 0.025, 2.295, 0.028, 0.026, 0.754, 0.025, 2.510, 0.028, 0.052, 0.454, 0.022, 1.614, 0.016, 0.015, 0.007, 12.008, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/27b.sql...
9.093, 0.013, 0.282, 0.296, 0.253, 3.420, 0.027, 3.666, 0.015, 0.033, 0.982, 0.023, 0.777, 0.027, 0.025, 0.646, 0.026, 1.099, 0.016, 0.021, 0.393, 0.022, 0.921, 0.015, 0.014, 0.007, 5.208, 0.011
9.174, 0.013, 0.279, 0.299, 0.214, 3.536, 0.027, 3.764, 0.027, 0.033, 0.969, 0.023, 0.792, 0.027, 0.025, 0.675, 0.025, 1.145, 0.028, 0.049, 0.431, 0.023, 0.913, 0.015, 0.014, 0.007, 5.304, 0.012
9.112, 0.015, 0.260, 0.301, 0.212, 3.459, 0.027, 3.681, 0.016, 0.034, 0.913, 0.025, 0.809, 0.015, 0.026, 0.678, 0.026, 1.118, 0.019, 0.026, 0.407, 0.023, 0.872, 0.015, 0.014, 0.007, 5.344, 0.026
8.993, 0.015, 0.425, 0.549, 0.696, 3.607, 0.027, 3.685, 0.012, 0.042, 0.989, 0.024, 0.766, 0.011, 0.031, 0.738, 0.026, 1.168, 0.011, 0.053, 0.426, 0.022, 0.861, 0.011, 0.014, 0.008, 5.374, 0.011
9.067, 0.013, 0.282, 0.324, 0.214, 3.377, 0.028, 3.616, 0.028, 0.032, 0.994, 0.023, 0.840, 0.027, 0.025, 0.646, 0.026, 1.127, 0.028, 0.020, 0.402, 0.023, 0.892, 0.028, 0.013, 0.007, 5.258, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/27c.sql...
8.948, 0.014, 0.288, 0.325, 0.211, 3.495, 0.026, 6.440, 0.015, 0.036, 0.998, 0.023, 2.525, 0.015, 0.026, 0.722, 0.025, 2.458, 0.015, 0.051, 0.448, 0.024, 1.964, 0.016, 0.014, 0.007, 5.977, 0.011
9.134, 0.014, 0.259, 0.303, 0.210, 3.574, 0.026, 6.597, 0.029, 0.045, 1.028, 0.024, 2.427, 0.016, 0.027, 0.694, 0.026, 2.454, 0.028, 0.052, 0.456, 0.024, 2.069, 0.016, 0.014, 0.007, 5.992, 0.011
9.094, 0.014, 0.290, 0.318, 0.213, 3.536, 0.027, 6.492, 0.015, 0.035, 0.989, 0.023, 2.474, 0.015, 0.026, 0.719, 0.026, 2.452, 0.015, 0.051, 0.448, 0.024, 1.959, 0.016, 0.014, 0.007, 6.053, 0.011
8.987, 0.014, 0.287, 0.304, 0.212, 3.500, 0.027, 6.531, 0.015, 0.035, 0.973, 0.023, 2.474, 0.015, 0.026, 0.712, 0.026, 2.434, 0.015, 0.053, 0.433, 0.024, 1.945, 0.015, 0.014, 0.007, 6.121, 0.011
9.147, 0.014, 0.257, 0.360, 0.208, 3.437, 0.035, 6.546, 0.016, 0.052, 0.978, 0.023, 2.438, 0.015, 0.026, 0.672, 0.026, 2.409, 0.027, 0.050, 0.435, 0.023, 1.987, 0.015, 0.014, 0.007, 6.028, 0.042
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28a.sql...
9.169, 0.014, 0.307, 0.351, 0.214, 4.614, 0.028, 161.013, 0.038, 0.090, 1.940, 0.025, 21.341, 0.015, 0.029, 1.521, 0.024, 97.373, 0.036, 0.043, 1.696, 0.029, 155.016, 0.035, 0.042, 1.366, 0.029, 65.332, 0.037, 0.032, 0.015, 20.058, 0.027
9.170, 0.014, 0.278, 0.349, 0.211, 4.618, 0.029, 163.480, 0.038, 0.094, 2.003, 0.025, 21.426, 0.017, 0.031, 1.529, 0.025, 97.247, 0.037, 0.043, 1.657, 0.029, 154.573, 0.034, 0.042, 1.367, 0.029, 67.747, 0.037, 0.032, 0.016, 20.406, 0.012
9.258, 0.014, 0.305, 0.350, 0.214, 4.639, 0.028, 162.373, 0.037, 0.089, 1.952, 0.025, 21.233, 0.015, 0.029, 1.501, 0.025, 96.710, 0.038, 0.044, 1.679, 0.029, 156.715, 0.036, 0.042, 1.347, 0.030, 66.761, 0.032, 0.033, 0.015, 20.203, 0.014
9.080, 0.014, 0.270, 0.351, 0.214, 4.568, 0.028, 163.311, 0.039, 0.091, 1.952, 0.024, 21.291, 0.015, 0.031, 1.523, 0.024, 95.326, 0.039, 0.044, 1.689, 0.030, 153.756, 0.036, 0.042, 1.366, 0.029, 67.210, 0.038, 0.034, 0.019, 20.275, 0.013
9.071, 0.014, 0.268, 0.400, 0.209, 4.536, 0.028, 162.525, 0.037, 0.090, 1.925, 0.024, 21.209, 0.016, 0.029, 1.480, 0.023, 95.022, 0.050, 0.042, 1.709, 0.030, 152.771, 0.036, 0.042, 1.324, 0.028, 112.274, 0.031, 0.031, 0.015, 19.885, 0.016
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28b.sql...
11.510, 0.014, 0.325, 0.350, 0.213, 4.408, 0.028, 115.060, 0.035, 0.051, 1.860, 0.025, 16.306, 0.016, 0.031, 1.450, 0.025, 78.218, 0.060, 0.055, 1.625, 0.052, 24.854, 0.034, 0.074, 1.275, 0.029, 34.435, 0.032, 0.030, 0.012, 2.848, 0.011
11.547, 0.015, 0.270, 0.375, 0.226, 4.542, 0.029, 119.722, 0.039, 0.054, 1.868, 0.025, 16.591, 0.016, 0.029, 1.498, 0.024, 80.831, 0.035, 0.043, 1.668, 0.029, 25.058, 0.034, 0.076, 1.307, 0.029, 35.297, 0.030, 0.030, 0.012, 3.009, 0.012
11.325, 0.014, 0.276, 0.383, 0.219, 4.588, 0.033, 118.553, 0.038, 0.054, 1.881, 0.024, 16.390, 0.016, 0.030, 1.461, 0.024, 80.166, 0.038, 0.044, 1.679, 0.029, 24.976, 0.037, 0.075, 1.298, 0.029, 34.924, 0.030, 0.029, 0.012, 3.020, 0.011
11.517, 0.015, 0.311, 0.403, 0.230, 4.473, 0.028, 117.838, 0.039, 0.054, 1.912, 0.025, 16.125, 0.015, 0.028, 1.465, 0.024, 80.188, 0.038, 0.044, 1.997, 0.030, 25.050, 0.037, 0.078, 1.275, 0.028, 35.921, 0.029, 0.032, 0.015, 3.080, 0.011
11.457, 0.014, 0.313, 0.404, 0.213, 4.390, 0.029, 115.592, 0.039, 0.053, 1.828, 0.025, 16.260, 0.016, 0.031, 1.488, 0.023, 78.410, 0.037, 0.044, 1.596, 0.029, 24.774, 0.034, 0.076, 1.251, 0.029, 37.886, 0.031, 0.031, 0.013, 2.998, 0.029
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28c.sql...
11.219, 0.014, 0.306, 0.334, 0.255, 4.411, 0.029, 138.720, 0.038, 0.082, 1.956, 0.026, 21.062, 0.019, 0.033, 1.556, 0.025, 93.619, 0.022, 0.037, 1.522, 0.027, 161.176, 0.031, 0.043, 1.360, 0.029, 64.851, 0.032, 0.031, 0.015, 31.479, 0.012
11.398, 0.015, 0.271, 0.343, 0.215, 4.511, 0.029, 143.485, 0.032, 0.088, 1.910, 0.026, 20.811, 0.016, 0.031, 1.485, 0.024, 93.702, 0.021, 0.036, 1.569, 0.027, 193.315, 0.082, 0.042, 1.372, 0.030, 86.797, 0.031, 0.031, 0.015, 31.805, 0.016
11.190, 0.014, 0.303, 0.341, 0.214, 4.451, 0.029, 143.781, 0.037, 0.090, 1.939, 0.025, 20.836, 0.015, 0.030, 1.508, 0.024, 92.862, 0.019, 0.036, 1.521, 0.027, 159.926, 0.037, 0.042, 1.308, 0.029, 65.352, 0.032, 0.033, 0.014, 31.996, 0.012
11.369, 0.014, 0.303, 0.330, 0.213, 4.490, 0.028, 143.612, 0.033, 0.089, 1.914, 0.024, 21.112, 0.015, 0.030, 1.468, 0.024, 88.023, 0.022, 0.037, 1.559, 0.027, 174.428, 0.036, 0.042, 1.340, 0.029, 65.456, 0.030, 0.032, 0.015, 32.003, 0.012
11.062, 0.016, 0.497, 0.676, 0.695, 4.532, 0.029, 143.155, 0.037, 0.090, 1.877, 0.024, 21.195, 0.016, 0.034, 1.521, 0.023, 93.549, 0.022, 0.037, 1.852, 0.026, 160.205, 0.047, 0.040, 1.290, 0.028, 80.918, 0.032, 0.033, 0.015, 31.120, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29a.sql...
11.545, 0.015, 0.339, 0.442, 0.217, 15.865, 0.046, 43.162, 0.035, 0.057, 1.161, 0.037, 0.786, 0.028, 0.032, 0.968, 0.022, 1.357, 0.016, 0.028, 0.758, 0.024, 0.835, 0.016, 0.024, 0.574, 0.027, 1.814, 0.016, 0.022, 0.382, 0.022, 0.593, 0.016, 0.014, 0.007, 0.713, 0.011
11.895, 0.014, 0.340, 0.444, 0.217, 6.574, 0.028, 43.708, 0.034, 0.057, 1.192, 0.025, 0.815, 0.015, 0.032, 0.944, 0.022, 1.450, 0.015, 0.028, 0.786, 0.024, 0.890, 0.015, 0.023, 0.577, 0.027, 1.853, 0.016, 0.022, 0.372, 0.021, 0.676, 0.015, 0.014, 0.007, 0.717, 0.014
11.524, 0.014, 0.306, 0.450, 0.222, 6.589, 0.030, 43.629, 0.034, 0.056, 1.159, 0.026, 0.769, 0.015, 0.033, 0.924, 0.023, 1.362, 0.015, 0.029, 0.787, 0.024, 0.855, 0.016, 0.024, 0.577, 0.027, 1.843, 0.015, 0.022, 0.396, 0.022, 0.584, 0.016, 0.014, 0.007, 0.722, 0.011
11.574, 0.014, 0.296, 0.411, 0.230, 6.576, 0.030, 44.198, 0.033, 0.059, 1.191, 0.025, 0.796, 0.015, 0.032, 0.936, 0.022, 1.405, 0.016, 0.029, 0.752, 0.024, 0.839, 0.015, 0.024, 0.616, 0.027, 1.836, 0.016, 0.022, 0.413, 0.021, 0.589, 0.015, 0.014, 0.007, 0.722, 0.011
11.453, 0.015, 0.326, 0.410, 0.217, 6.359, 0.028, 43.626, 0.034, 0.058, 1.197, 0.026, 0.744, 0.015, 0.032, 0.968, 0.022, 1.413, 0.015, 0.028, 0.773, 0.024, 0.832, 0.015, 0.023, 0.614, 0.026, 1.895, 0.016, 0.022, 0.370, 0.020, 0.636, 0.015, 0.013, 0.007, 0.726, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29b.sql...
13.541, 0.015, 0.327, 0.426, 0.255, 6.161, 0.029, 34.036, 0.030, 0.057, 1.203, 0.025, 0.774, 0.015, 0.032, 0.934, 0.023, 1.299, 0.015, 0.027, 0.790, 0.023, 0.769, 0.015, 0.023, 0.599, 0.028, 1.148, 0.016, 0.066, 0.368, 0.021, 0.633, 0.016, 0.013, 0.007, 0.392, 0.011
13.645, 0.014, 0.328, 0.415, 0.240, 15.561, 0.047, 35.095, 0.028, 0.056, 1.151, 0.037, 0.792, 0.015, 0.032, 0.974, 0.021, 1.248, 0.028, 0.027, 0.792, 0.022, 0.796, 0.027, 0.023, 0.604, 0.027, 1.132, 0.015, 0.062, 0.381, 0.020, 0.609, 0.015, 0.013, 0.007, 0.403, 0.011
13.304, 0.029, 0.290, 0.412, 0.217, 6.340, 0.029, 35.163, 0.031, 0.071, 1.165, 0.024, 0.782, 0.015, 0.034, 0.980, 0.023, 1.260, 0.016, 0.028, 0.785, 0.023, 0.790, 0.015, 0.023, 0.615, 0.027, 1.178, 0.016, 0.061, 0.367, 0.021, 0.573, 0.015, 0.014, 0.007, 0.402, 0.024
13.321, 0.014, 0.327, 0.462, 0.230, 6.372, 0.029, 35.348, 0.027, 0.054, 1.162, 0.024, 0.760, 0.015, 0.031, 0.935, 0.022, 1.367, 0.015, 0.027, 0.769, 0.023, 0.741, 0.016, 0.023, 0.572, 0.027, 1.122, 0.016, 0.064, 0.367, 0.021, 0.586, 0.015, 0.013, 0.007, 0.394, 0.011
