Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.241, 0.867, 0.609, 0.794, 0.500, 0.199, , , , , 0.219, 0.186, 0.020, 17.043, 21.678
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.118, , 2.453, 0.613, 0.290, 0.140, , , , , 0.125, 0.100, 0.020, 23.941, 27.800
0.130, , 0.991, 0.576, 0.260, 0.136, , , , , 0.215, 0.112, 0.021, 1.930, 4.371
0.153, , 0.592, 0.574, 0.325, 0.175, , , , , 0.175, 0.133, 0.017, 17.790, 19.934
0.142, , 0.591, 0.615, 0.349, 0.179, , , , , 0.181, 0.148, 0.021, 0.110, 2.336
0.086, , 0.350, 0.596, 0.271, 0.195, , , , , 0.201, 0.151, 0.016, 15.276, 17.142
0.180, , 0.518, 0.941, 0.592, 0.274, , , , , 0.358, 0.247, 0.025, 4.458, 7.593
0.358, 0.662, 0.372, 0.654, 0.534, 0.194, , , , , 0.209, 0.191, 0.024, 19.634, 22.832
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.121, , 0.710, 0.617, 0.226, 0.129, , , , , 0.127, 0.100, 0.022, 24.027, 26.079
0.081, , 0.485, 0.623, 0.265, 0.141, , , , , 0.150, 0.115, 0.651, 1.158, 3.669
0.126, , 0.782, 1.245, 0.535, 0.222, , , , , 0.188, 0.139, 0.020, 15.179, 18.436
0.102, , 0.503, 0.678, 0.372, 0.190, , , , , 0.192, 0.154, 0.175, 0.186, 2.552
0.093, , 0.519, 0.568, 0.269, 0.196, , , , , 0.203, 0.146, 0.016, 20.055, 22.065
0.178, , 3.155, 0.945, 0.604, 0.290, , , , , 0.321, 0.257, 0.025, 2.386, 8.161
0.334, 0.713, 0.393, 0.668, 0.511, 0.201, , , , , 0.214, 0.193, 0.022, 16.792, 20.041
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.130, , 1.553, 0.614, 0.222, 0.127, , , , , 0.129, 0.099, 0.021, 24.495, 27.390
0.129, , 0.964, 0.566, 0.245, 0.131, , , , , 0.135, 0.105, 0.020, 0.837, 3.132
0.133, , 0.436, 1.906, 0.336, 0.175, , , , , 0.177, 0.148, 0.020, 21.682, 25.013
0.147, , 0.921, 0.788, 0.358, 0.187, , , , , 0.196, 0.149, 1.872, 1.091, 5.709
0.123, , 0.410, 0.651, 0.286, 0.209, , , , , 0.209, 0.159, 0.018, 13.897, 15.962
0.183, , 0.598, 0.925, 0.660, 0.274, , , , , 0.319, 0.248, 0.022, 2.235, 5.464
0.291, 0.597, 0.400, 0.702, 0.532, 0.201, , , , , 0.220, 0.195, 0.023, 17.920, 21.081
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.137, , 0.650, 1.774, 0.228, 0.132, , , , , 0.133, 0.103, 0.021, 23.164, 26.342
0.126, , 0.418, 2.373, 0.253, 0.134, , , , , 0.141, 0.110, 0.021, 0.916, 4.492
0.114, , 0.381, 0.624, 0.332, 0.173, , , , , 0.187, 0.137, 0.021, 23.232, 25.201
0.149, , 0.493, 0.740, 0.349, 0.183, , , , , 0.189, 0.150, 0.021, 0.146, 2.420
0.103, , 0.357, 0.572, 0.285, 0.203, , , , , 0.208, 0.152, 0.016, 14.205, 16.101
0.170, , 0.554, 0.903, 0.600, 0.283, , , , , 0.365, 0.250, 0.024, 2.016, 5.165
0.297, 0.751, 0.405, 0.675, 0.519, 0.208, , , , , 0.223, 0.195, 0.021, 19.003, 22.297
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.152, , 0.627, 0.962, 0.385, 0.246, , , , , 0.228, 0.150, 0.021, 24.053, 26.824
0.132, , 2.442, 0.603, 0.261, 0.137, , , , , 0.144, 0.110, 0.022, 0.890, 4.741
0.140, , 0.596, 0.905, 0.603, 0.361, , , , , 0.331, 0.132, 0.017, 21.960, 25.045
0.145, , 0.670, 0.721, 0.361, 0.191, , , , , 0.189, 0.150, 0.021, 0.137, 2.585
0.095, , 0.390, 0.604, 0.284, 0.206, , , , , 0.209, 0.152, 0.019, 15.262, 17.221
0.170, , 0.551, 0.971, 0.657, 0.284, , , , , 0.322, 0.251, 0.025, 2.124, 5.355
0.304, 0.872, 0.424, 0.754, 0.536, 0.211, , , , , 0.226, 0.202, 0.024, 19.042, 22.595
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.111, , 0.508, 0.618, 0.227, 0.129, , , , , 0.132, 0.104, 0.027, 23.745, 25.601
0.119, , 0.771, 0.607, 0.271, 0.139, , , , , 0.150, 0.110, 1.023, 1.059, 4.249
0.115, , 2.937, 0.596, 0.335, 0.174, , , , , 0.181, 0.137, 0.020, 21.000, 25.495
0.092, , 0.461, 1.390, 0.357, 0.188, , , , , 0.191, 0.152, 0.020, 0.064, 2.915
0.113, , 0.698, 0.828, 0.291, 0.206, , , , , 0.210, 0.153, 0.018, 13.895, 16.412
0.139, , 0.536, 0.945, 0.639, 0.279, , , , , 0.316, 0.257, 0.022, 1.974, 5.107
0.315, 1.267, 0.396, 0.704, 0.530, 0.211, , , , , 0.224, 0.198, 0.021, 18.695, 22.561
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.089, , 0.491, 0.652, 0.243, 0.139, , , , , 0.137, 0.106, 0.021, 27.186, 29.064
0.101, , 0.578, 1.064, 0.452, 0.142, , , , , 0.147, 0.110, 0.022, 0.858, 3.474
0.114, , 0.713, 1.169, 0.761, 0.291, , , , , 0.277, 0.136, 0.019, 20.663, 24.143
0.127, , 0.879, 0.648, 0.358, 0.182, , , , , 0.192, 0.153, 0.020, 0.125, 2.684
0.115, , 0.358, 0.585, 0.283, 0.202, , , , , 0.210, 0.153, 0.019, 18.938, 20.863
0.175, , 0.532, 0.919, 0.648, 0.278, , , , , 0.314, 0.249, 0.023, 2.510, 5.648
0.318, 0.760, 0.607, 1.150, 0.948, 0.210, , , , , 0.223, 0.200, 0.023, 18.816, 23.255
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.149, , 0.635, 1.066, 0.231, 0.132, , , , , 0.132, 0.100, 0.022, 23.614, 26.081
0.137, , 0.541, 0.602, 0.256, 0.136, , , , , 0.142, 0.110, 0.021, 0.992, 2.937
0.138, , 0.511, 0.903, 0.602, 0.359, , , , , 0.222, 0.131, 0.017, 20.898, 23.781
0.155, , 0.624, 0.917, 0.357, 0.180, , , , , 0.184, 0.150, 0.019, 0.172, 2.758
0.101, , 0.364, 0.587, 0.283, 0.208, , , , , 0.212, 0.153, 0.015, 14.999, 16.922
0.235, , 1.616, 0.979, 0.607, 0.287, , , , , 0.310, 0.261, 0.025, 2.198, 6.518
0.333, 0.765, 0.396, 0.702, 0.528, 0.204, , , , , 0.222, 0.198, 0.021, 19.090, 22.459
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.090, , 1.876, 0.640, 0.237, 0.135, , , , , 0.135, 0.108, 0.022, 24.083, 27.326
0.101, , 0.578, 0.591, 0.263, 0.141, , , , , 0.148, 0.115, 0.022, 0.406, 2.365
0.087, , 0.431, 0.606, 0.343, 0.184, , , , , 0.193, 0.138, 0.017, 22.906, 24.905
0.129, , 0.451, 0.759, 0.361, 0.181, , , , , 0.187, 0.151, 0.019, 0.117, 2.355
0.089, , 0.366, 0.555, 0.280, 0.203, , , , , 0.206, 0.166, 0.016, 14.026, 15.907
0.165, , 0.739, 1.009, 0.588, 0.277, , , , , 0.308, 0.246, 0.024, 3.432, 6.788
0.364, 0.799, 0.627, 0.824, 0.524, 0.210, , , , , 0.221, 0.200, 0.020, 19.061, 22.850
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.144, , 0.769, 0.923, 0.392, 0.253, , , , , 0.234, 0.153, 0.021, 23.992, 26.881
0.115, , 0.456, 1.637, 0.261, 0.140, , , , , 0.147, 0.111, 0.020, 3.344, 6.231
0.148, , 0.602, 0.690, 0.342, 0.183, , , , , 0.185, 0.137, 0.019, 22.343, 24.649
0.129, , 0.491, 0.636, 0.363, 0.188, , , , , 0.191, 0.151, 0.021, 0.114, 2.284
0.107, , 0.397, 0.562, 0.282, 0.202, , , , , 0.209, 0.151, 0.016, 14.099, 16.025
0.164, , 0.527, 0.956, 0.600, 0.277, , , , , 0.322, 0.252, 0.025, 1.837, 4.960
0.337, 0.771, 0.607, 0.735, 0.528, 0.211, , , , , 0.223, 0.195, 0.020, 18.700, 22.327
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.129, , 0.449, 0.810, 0.233, 0.133, , , , , 0.135, 0.102, 0.020, 23.912, 25.923
0.084, , 0.558, 0.624, 0.273, 0.157, , , , , 0.148, 0.116, 0.021, 0.868, 2.849
0.078, , 0.530, 0.624, 0.349, 0.181, , , , , 0.206, 0.138, 0.017, 16.337, 18.460
0.093, , 0.452, 0.912, 0.372, 0.196, , , , , 0.204, 0.159, 0.650, 0.099, 3.137
0.093, , 0.525, 0.581, 0.297, 0.215, , , , , 0.221, 0.161, 0.016, 13.877, 15.986
0.144, , 0.586, 1.010, 0.628, 0.284, , , , , 0.324, 0.271, 0.023, 3.692, 6.962
0.325, 0.858, 0.617, 1.212, 1.047, 0.468, , , , , 0.450, 0.321, 0.021, 19.072, 24.391
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.126, , 0.504, 3.168, 0.228, 0.127, , , , , 0.190, 0.102, 0.021, 24.545, 29.011
0.118, , 0.429, 0.592, 0.302, 0.136, , , , , 0.145, 0.112, 1.827, 0.737, 4.398
0.142, , 0.548, 0.572, 0.337, 0.179, , , , , 0.192, 0.134, 0.016, 21.825, 23.945
0.127, , 0.518, 0.647, 0.364, 0.183, , , , , 0.186, 0.152, 0.020, 0.126, 2.323
0.120, , 0.672, 0.725, 0.282, 0.196, , , , , 0.206, 0.152, 0.016, 13.986, 16.355
0.188, , 0.552, 0.974, 0.599, 0.294, , , , , 0.351, 0.255, 0.024, 2.406, 5.643
0.327, 0.659, 0.378, 0.689, 0.529, 0.209, , , , , 0.217, 0.194, 0.019, 18.674, 21.895
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.174, , 0.848, 1.185, 0.458, 0.199, , , , , 0.267, 0.107, 0.022, 23.457, 26.717
0.146, , 0.613, 0.596, 0.254, 0.136, , , , , 0.149, 0.110, 0.020, 0.632, 2.656
0.139, , 0.530, 1.173, 0.821, 0.461, , , , , 0.455, 0.171, 0.020, 20.242, 24.012
0.445, , 0.470, 0.667, 0.357, 0.187, , , , , 0.194, 0.149, 0.022, 0.176, 2.667
0.128, , 0.532, 0.628, 0.285, 0.201, , , , , 0.219, 0.154, 0.017, 13.998, 16.162
0.220, , 0.845, 0.921, 0.600, 0.276, , , , , 0.316, 0.251, 0.023, 2.087, 5.539
0.331, 0.672, 0.385, 0.690, 0.551, 0.211, , , , , 0.226, 0.200, 0.019, 18.679, 21.964
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.227, , 2.572, 0.605, 0.233, 0.129, , , , , 0.131, 0.100, 0.022, 24.033, 28.052
0.118, , 0.466, 0.631, 0.255, 0.137, , , , , 0.142, 0.112, 0.022, 1.523, 3.406
0.143, , 0.581, 0.591, 0.343, 0.179, , , , , 0.182, 0.136, 0.018, 16.778, 18.951
0.141, , 0.533, 0.674, 0.360, 0.188, , , , , 0.185, 0.155, 0.020, 1.865, 4.121
0.128, , 0.529, 0.577, 0.283, 0.202, , , , , 0.209, 0.153, 0.017, 23.123, 25.221
0.214, , 0.571, 0.965, 0.603, 0.285, , , , , 0.308, 0.251, 0.023, 2.136, 5.356
0.685, 0.612, 0.398, 0.707, 0.528, 0.206, , , , , 0.222, 0.208, 0.019, 21.591, 25.176
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.164, , 0.831, 1.134, 0.373, 0.247, , , , , 0.226, 0.151, 0.021, 25.357, 28.504
0.137, , 0.589, 1.161, 0.566, 0.214, , , , , 0.145, 0.111, 0.021, 0.720, 3.664
0.144, , 0.562, 0.573, 0.326, 0.170, , , , , 0.180, 0.134, 0.017, 21.853, 23.959
0.350, , 0.450, 0.647, 0.354, 0.182, , , , , 0.185, 0.147, 0.021, 0.087, 2.423
1.304, , 0.372, 0.596, 0.296, 0.204, , , , , 0.207, 0.154, 0.020, 19.998, 23.151
0.168, , 1.248, 0.950, 0.601, 0.289, , , , , 0.320, 0.253, 0.023, 2.865, 6.717
0.326, 0.737, 0.426, 0.711, 0.527, 0.215, , , , , 0.226, 0.204, 0.023, 19.135, 22.530
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.144, , 1.284, 0.640, 0.232, 0.133, , , , , 0.135, 0.150, 1.172, 23.554, 27.444
0.124, , 0.470, 0.600, 0.263, 0.136, , , , , 0.156, 0.109, 0.022, 2.098, 3.978
0.144, , 0.688, 0.619, 0.340, 0.174, , , , , 0.186, 0.136, 0.019, 21.868, 24.174
0.125, , 0.467, 1.609, 0.356, 0.183, , , , , 0.194, 0.153, 0.019, 0.115, 3.221
0.099, , 0.386, 0.563, 0.284, 0.209, , , , , 0.210, 0.150, 0.016, 20.070, 21.987
0.179, , 0.780, 0.926, 0.604, 0.287, , , , , 0.325, 0.248, 0.026, 2.210, 5.585
0.273, 0.522, 0.410, 0.712, 1.347, 0.208, , , , , 0.224, 0.198, 0.022, 19.374, 23.290
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.101, , 0.944, 0.620, 0.224, 0.126, , , , , 0.131, 0.103, 0.022, 23.233, 25.504
0.155, , 0.547, 0.774, 0.253, 0.135, , , , , 0.144, 0.110, 0.021, 1.521, 3.660
0.140, , 0.524, 0.556, 0.326, 0.172, , , , , 0.183, 0.131, 0.019, 15.892, 17.943
0.127, , 0.444, 0.930, 0.354, 0.183, , , , , 0.184, 0.146, 0.022, 0.105, 2.495
0.122, , 0.510, 0.590, 0.282, 0.203, , , , , 0.216, 0.151, 0.015, 20.041, 22.130
0.166, , 0.660, 0.960, 0.597, 0.292, , , , , 0.320, 0.251, 0.025, 2.217, 5.488
0.324, 0.753, 0.610, 1.151, 0.720, 0.208, , , , , 0.225, 0.199, 0.022, 19.074, 23.286
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.154, , 0.440, 2.145, 0.223, 0.127, , , , , 0.128, 0.101, 0.022, 23.623, 26.963
0.106, , 0.797, 0.677, 0.261, 0.141, , , , , 0.146, 0.110, 0.020, 0.762, 3.020
0.105, , 0.542, 0.602, 0.334, 0.181, , , , , 0.185, 0.135, 0.018, 21.858, 23.960
0.170, , 0.465, 0.854, 0.360, 0.191, , , , , 0.191, 0.151, 3.833, 0.191, 6.406
0.135, , 0.579, 1.245, 0.681, 0.557, , , , , 0.554, 0.343, 1.699, 20.122, 25.915
0.809, , 0.545, 0.953, 0.614, 0.300, , , , , 0.326, 0.250, 0.025, 2.227, 6.049
0.344, 0.725, 0.386, 0.690, 0.517, 0.211, , , , , 0.221, 0.199, 0.021, 18.777, 22.091
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.153, , 1.466, 0.614, 0.229, 0.133, , , , , 0.133, 0.103, 0.025, 23.259, 26.115
0.144, , 0.571, 0.934, 0.254, 0.137, , , , , 0.144, 0.112, 0.020, 1.960, 4.276
0.118, , 0.797, 0.605, 0.334, 0.173, , , , , 0.185, 0.133, 0.018, 41.127, 43.490
0.142, , 0.409, 0.614, 0.336, 0.177, , , , , 0.179, 0.147, 0.020, 0.148, 2.172
0.121, , 0.363, 0.608, 0.273, 0.196, , , , , 0.202, 0.148, 0.017, 14.751, 16.679
0.184, , 0.541, 0.923, 0.677, 0.272, , , , , 0.299, 0.248, 0.024, 2.670, 5.838
0.361, 0.656, 0.375, 0.663, 0.488, 0.194, , , , , 0.210, 0.189, 0.022, 18.422, 21.580
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.139, , 0.649, 0.944, 0.387, 0.253, , , , , 0.233, 0.151, 0.022, 23.282, 26.060
0.139, , 0.576, 0.588, 0.250, 0.139, , , , , 0.144, 0.110, 0.021, 0.922, 2.889
0.142, , 0.508, 0.563, 0.328, 0.178, , , , , 0.185, 0.132, 0.017, 31.832, 33.885
0.129, , 0.460, 1.145, 0.361, 0.187, , , , , 0.186, 0.153, 0.020, 0.562, 3.203
0.102, , 0.355, 0.562, 0.292, 0.202, , , , , 0.210, 0.153, 0.016, 18.268, 20.160
0.211, , 1.553, 0.957, 0.602, 0.277, , , , , 0.314, 0.255, 0.024, 2.547, 6.740
0.364, 0.806, 0.398, 0.685, 0.508, 0.202, , , , , 0.213, 0.193, 0.021, 18.451, 21.841
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.151, , 0.742, 1.140, 0.361, 0.204, , , , , 0.137, 0.102, 0.022, 23.079, 25.938
0.152, , 0.521, 0.668, 0.254, 0.135, , , , , 0.144, 0.109, 0.020, 0.840, 2.843
0.155, , 0.584, 0.905, 0.593, 0.351, , , , , 0.342, 0.207, 0.019, 31.161, 34.317
0.143, , 0.439, 1.822, 0.345, 0.177, , , , , 0.183, 0.145, 0.020, 0.118, 3.392
0.135, , 0.463, 0.648, 0.269, 0.191, , , , , 0.199, 0.145, 0.015, 19.987, 22.052
0.179, , 0.508, 0.913, 0.664, 0.272, , , , , 0.307, 0.244, 0.022, 2.782, 5.891
0.350, 0.873, 0.577, 1.086, 1.020, 0.434, , , , , 0.421, 0.304, 0.021, 18.278, 23.364
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.145, , 0.598, 0.909, 0.388, 0.248, , , , , 0.227, 0.152, 0.021, 23.541, 26.229
0.130, , 0.670, 0.575, 0.253, 0.132, , , , , 0.136, 0.108, 0.020, 1.243, 3.267
0.157, , 0.573, 1.145, 0.681, 0.323, , , , , 0.195, 0.134, 0.020, 30.972, 34.200
0.155, , 0.613, 0.625, 0.345, 0.176, , , , , 0.184, 0.149, 0.020, 0.102, 2.369
0.138, , 0.609, 0.585, 0.286, 0.203, , , , , 0.218, 0.151, 0.017, 14.167, 16.374
0.182, , 0.702, 0.924, 0.592, 0.277, , , , , 0.318, 0.243, 0.029, 3.281, 6.548
0.405, 0.791, 0.377, 0.638, 0.483, 0.195, , , , , 0.217, 0.183, 0.020, 18.327, 21.636
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.168, , 0.617, 0.700, 0.225, 0.131, , , , , 0.132, 0.102, 0.021, 25.278, 27.374
0.135, , 0.558, 1.106, 0.582, 0.336, , , , , 0.285, 0.110, 0.021, 0.872, 4.005
0.140, , 1.839, 0.914, 0.343, 0.177, , , , , 0.184, 0.134, 0.021, 32.236, 35.988
0.131, , 0.593, 0.655, 0.359, 0.242, , , , , 0.187, 0.151, 0.020, 1.497, 3.835
0.107, , 0.388, 1.536, 0.290, 0.212, , , , , 0.216, 0.153, 0.019, 16.753, 19.674
0.173, , 1.544, 0.959, 0.606, 0.285, , , , , 0.327, 0.250, 0.025, 4.799, 8.968
0.338, 0.904, 0.605, 1.159, 0.516, 0.202, , , , , 0.218, 0.199, 0.024, 18.342, 22.507
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.156, , 0.753, 1.200, 0.482, 0.311, , , , , 0.292, 0.194, 0.239, 23.805, 27.432
0.134, , 0.421, 0.625, 0.246, 0.134, , , , , 0.141, 0.109, 0.021, 1.738, 3.569
0.141, , 0.554, 0.557, 0.323, 0.173, , , , , 0.176, 0.131, 0.017, 42.481, 44.553
0.126, , 0.438, 0.741, 0.363, 0.186, , , , , 0.189, 0.149, 0.020, 0.109, 2.321
0.087, , 0.372, 0.554, 0.281, 0.198, , , , , 0.206, 0.148, 0.016, 19.997, 21.859
0.195, , 0.830, 0.988, 0.594, 0.277, , , , , 0.316, 0.259, 0.023, 2.998, 6.480
0.342, 1.103, 0.755, 1.098, 0.503, 0.212, , , , , 0.219, 0.190, 0.022, 18.001, 22.445
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.150, , 0.722, 0.743, 0.224, 0.133, , , , , 0.130, 0.105, 0.021, 23.925, 26.153
0.124, , 0.511, 0.638, 0.258, 0.139, , , , , 0.151, 0.111, 1.354, 0.966, 4.252
0.140, , 0.540, 0.578, 0.331, 0.177, , , , , 0.181, 0.133, 0.018, 30.687, 32.785
0.133, , 0.456, 0.694, 0.356, 0.238, , , , , 0.184, 0.150, 0.020, 0.947, 3.178
0.107, , 0.353, 0.577, 0.289, 0.205, , , , , 0.206, 0.195, 0.017, 19.840, 21.789
0.205, , 0.757, 0.934, 0.596, 0.278, , , , , 0.307, 0.273, 0.024, 3.051, 6.425
0.372, 0.963, 0.585, 1.098, 0.878, 0.198, , , , , 0.212, 0.192, 0.022, 18.539, 23.059
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.124, , 0.683, 1.461, 0.224, 0.131, , , , , 0.132, 0.102, 0.022, 23.183, 26.062
0.123, , 0.612, 0.592, 0.253, 0.134, , , , , 0.140, 0.109, 0.021, 0.768, 2.752
0.142, , 0.703, 1.185, 0.770, 0.258, , , , , 0.315, 0.216, 0.018, 42.964, 46.571
0.164, , 1.126, 0.737, 0.352, 0.177, , , , , 0.178, 0.148, 0.019, 0.190, 3.091
0.116, , 0.365, 0.546, 0.317, 0.197, , , , , 0.201, 0.148, 0.015, 19.865, 21.770
0.199, , 0.798, 0.955, 0.587, 0.327, , , , , 0.315, 0.250, 0.023, 2.863, 6.317
0.293, 0.579, 0.366, 0.636, 0.478, 0.194, , , , , 0.203, 0.185, 0.020, 18.465, 21.419
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.138, , 1.771, 0.945, 0.389, 0.249, , , , , 0.231, 0.153, 0.020, 23.287, 27.183
0.134, , 0.566, 0.563, 0.252, 0.134, , , , , 0.140, 0.111, 0.020, 0.824, 2.744
0.149, , 0.518, 0.562, 0.327, 0.178, , , , , 0.181, 0.130, 0.017, 42.143, 44.205
0.145, , 0.434, 0.614, 0.344, 0.177, , , , , 0.181, 0.148, 0.019, 0.098, 2.160
0.126, , 0.409, 0.571, 0.276, 0.196, , , , , 0.219, 0.146, 0.015, 14.368, 16.326
0.171, , 1.947, 0.985, 0.592, 0.279, , , , , 0.302, 0.244, 0.024, 2.492, 7.036
0.348, 0.867, 0.580, 0.945, 0.492, 0.191, , , , , 0.210, 0.184, 0.020, 18.950, 22.787
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.128, , 0.482, 1.242, 0.235, 0.135, , , , , 0.136, 0.173, 0.021, 23.187, 25.739
0.117, , 0.559, 0.683, 0.261, 0.139, , , , , 0.145, 0.112, 0.021, 0.637, 2.674
0.080, , 0.443, 0.595, 0.360, 0.188, , , , , 0.191, 0.139, 0.019, 31.449, 33.464
0.138, , 0.761, 0.659, 0.359, 0.184, , , , , 0.187, 0.151, 0.021, 0.141, 2.601
0.119, , 0.509, 0.692, 0.281, 0.200, , , , , 0.205, 0.152, 0.016, 19.989, 22.163
0.207, , 0.839, 0.954, 0.582, 0.276, , , , , 0.316, 0.248, 0.025, 2.078, 5.525
0.358, 0.669, 0.368, 0.657, 0.492, 0.238, , , , , 0.215, 0.188, 0.020, 22.398, 25.603
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
