Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.392, , 0.435, 3.408, 2.003, 1.023, 12.409, 2.618, 4.490, 19.930, , , , 7.579, 54.287
0.141, , 0.156, 0.738, 0.323, 0.180, 2.074, 0.511, 1.215, 8.003, , , , 466.497, 479.838
0.186, , 0.224, 0.982, 0.470, 0.293, 2.264, 0.480, 1.163, 7.785, , , , 9.612, 23.459
0.383, 2.436, 0.253, 1.395, 0.929, 0.401, 2.865, 0.524, 1.095, 8.702, , , , 14.713, 33.696
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.364, 1.672, 0.204, 1.172, 0.431, 0.232, 3.031, 0.768, 1.803, 12.400, , , , 5.587, 27.664
0.127, , 1.750, 0.994, 0.400, 0.170, 1.946, 0.472, 1.063, 7.454, , , , 29.652, 44.028
0.166, , 0.227, 1.381, 0.519, 0.255, 3.194, 0.746, 2.116, 13.968, , , , 5.579, 28.151
1.364, , 0.154, 0.657, 0.323, 0.181, 2.201, 0.525, 1.185, 9.206, , , , 478.792, 494.588
0.163, , 0.169, 2.071, 0.313, 0.177, 2.589, 0.488, 1.172, 7.838, , , , 9.442, 24.422
0.270, 3.546, 0.174, 0.730, 0.416, 0.160, 2.115, 0.523, 1.030, 8.902, , , , 14.014, 31.880
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.403, 2.021, 0.227, 1.312, 0.447, 0.240, 3.099, 0.798, 1.753, 12.592, , , , 6.167, 29.059
0.088, , 0.150, 1.608, 0.299, 0.172, 2.028, 0.497, 1.099, 7.528, , , , 28.890, 42.359
0.157, , 0.226, 1.072, 0.515, 0.279, 3.564, 0.970, 3.055, 22.761, , , , 5.367, 37.966
0.173, , 0.328, 2.170, 1.270, 0.809, 9.322, 2.275, 3.576, 18.882, , , , 472.241, 511.046
0.128, , 0.168, 0.759, 0.321, 0.179, 2.123, 0.480, 1.187, 7.853, , , , 9.761, 22.959
0.234, 2.251, 0.184, 0.772, 0.439, 0.170, 2.208, 0.555, 1.124, 9.530, , , , 13.608, 31.075
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.433, 1.825, 0.295, 1.844, 0.466, 0.249, 3.179, 0.842, 1.846, 12.692, , , , 5.911, 29.582
0.169, , 0.191, 0.932, 0.438, 0.270, 3.593, 0.897, 1.083, 7.719, , , , 29.496, 44.788
0.142, , 0.207, 1.012, 0.495, 0.238, 3.019, 0.710, 1.986, 12.969, , , , 6.682, 27.460
0.146, , 0.207, 0.665, 0.321, 0.178, 2.231, 0.523, 1.156, 7.680, , , , 492.770, 505.877
0.136, , 0.179, 1.923, 0.327, 0.209, 2.061, 0.523, 1.117, 7.831, , , , 9.709, 24.015
0.285, 1.292, 0.161, 0.704, 0.398, 0.165, 2.038, 0.512, 1.027, 8.857, , , , 13.719, 29.158
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.359, 1.963, 0.214, 1.296, 0.464, 0.246, 3.228, 0.828, 1.792, 12.288, , , , 6.925, 29.603
0.132, , 0.148, 0.699, 0.353, 0.176, 2.006, 0.470, 1.097, 7.204, , , , 29.066, 41.351
0.180, , 0.219, 2.073, 0.478, 0.224, 2.951, 0.703, 1.980, 13.083, , , , 6.160, 28.051
0.151, , 0.188, 1.246, 0.611, 0.311, 2.822, 0.539, 1.178, 7.956, , , , 473.972, 488.974
0.154, , 0.223, 1.062, 0.481, 0.300, 2.260, 0.482, 1.165, 7.784, , , , 9.995, 23.906
0.228, 1.475, 0.184, 0.777, 0.438, 0.169, 2.190, 0.558, 1.132, 9.637, , , , 14.007, 30.795
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.382, 2.892, 0.201, 1.189, 0.430, 0.231, 2.969, 0.758, 1.808, 12.447, , , , 6.008, 29.315
0.100, , 0.175, 0.712, 0.293, 0.168, 2.030, 0.495, 1.109, 7.804, , , , 28.124, 41.010
0.170, , 0.265, 1.975, 0.835, 0.388, 4.019, 0.676, 1.932, 12.454, , , , 3.768, 26.482
0.143, , 0.153, 0.684, 0.322, 0.179, 2.128, 0.590, 1.150, 7.738, , , , 457.616, 470.703
0.178, , 0.319, 1.012, 0.505, 0.327, 2.190, 0.477, 1.218, 8.092, , , , 15.706, 30.024
0.291, 1.040, 3.043, 0.721, 0.480, 0.165, 2.123, 0.530, 1.250, 9.681, , , , 4.915, 24.239
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.393, 1.430, 0.224, 1.218, 0.451, 0.243, 3.032, 0.782, 1.802, 12.506, , , , 6.844, 28.925
0.138, , 0.147, 2.440, 0.286, 0.165, 1.922, 0.473, 1.045, 7.319, , , , 29.313, 43.248
0.210, , 0.206, 1.188, 0.473, 0.220, 2.888, 0.662, 1.894, 12.535, , , , 5.936, 26.212
0.141, , 0.153, 0.646, 0.320, 0.184, 2.143, 0.517, 1.389, 8.040, , , , 459.187, 472.720
0.168, , 0.175, 0.695, 0.414, 0.181, 2.239, 0.503, 1.199, 8.030, , , , 15.006, 28.610
0.242, 0.771, 0.135, 0.692, 0.430, 0.162, 2.172, 0.520, 1.187, 9.779, , , , 2.645, 18.735
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.358, 2.648, 0.238, 1.303, 0.470, 0.249, 3.200, 0.830, 1.869, 13.876, , , , 7.735, 32.776
0.161, , 0.161, 0.687, 0.295, 0.173, 2.116, 0.485, 1.084, 7.707, , , , 31.996, 44.865
0.222, , 0.215, 1.464, 0.478, 0.230, 2.867, 0.688, 1.949, 12.529, , , , 5.050, 25.692
0.142, , 0.155, 0.654, 0.323, 0.181, 2.246, 0.528, 1.220, 8.169, , , , 456.932, 470.550
0.175, , 0.574, 0.658, 0.366, 0.183, 2.170, 0.478, 1.168, 8.150, , , , 16.915, 30.837
0.222, 0.898, 0.151, 0.767, 0.483, 0.176, 2.305, 0.570, 1.295, 10.524, , , , 4.033, 21.424
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.452, 3.530, 0.268, 1.278, 0.470, 0.249, 3.172, 0.774, 1.792, 12.609, , , , 6.382, 30.976
0.749, , 0.211, 0.993, 0.446, 0.268, 2.042, 0.475, 1.083, 7.561, , , , 27.860, 41.688
0.177, , 0.293, 2.095, 0.619, 0.237, 3.015, 0.701, 2.012, 13.070, , , , 5.366, 27.585
0.159, , 0.186, 0.919, 0.473, 0.341, 2.309, 0.512, 1.161, 7.787, , , , 459.706, 473.553
0.209, , 0.236, 1.151, 0.491, 0.290, 2.553, 0.482, 1.163, 7.974, , , , 15.115, 29.664
0.247, 0.778, 0.146, 0.723, 0.433, 0.165, 2.170, 0.534, 1.197, 9.762, , , , 4.181, 20.336
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.373, 1.439, 0.225, 1.291, 0.431, 0.236, 2.977, 0.789, 1.700, 12.430, , , , 6.215, 28.106
0.154, , 0.193, 0.887, 0.428, 0.273, 2.351, 0.480, 1.061, 7.544, , , , 31.488, 44.859
0.149, , 0.226, 1.393, 0.525, 0.249, 3.134, 0.756, 2.176, 14.021, , , , 4.806, 27.435
0.135, , 0.175, 0.982, 0.325, 0.181, 2.178, 0.524, 1.156, 7.987, , , , 453.751, 467.394
0.193, , 0.184, 0.750, 0.336, 0.183, 2.125, 0.489, 1.221, 8.077, , , , 16.192, 29.750
0.323, 1.446, 0.234, 1.033, 0.572, 0.234, 2.136, 0.531, 1.252, 10.054, , , , 5.072, 22.887
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.376, 1.327, 0.241, 1.337, 0.477, 0.256, 3.223, 0.838, 1.878, 13.587, , , , 6.456, 29.996
0.087, , 0.610, 0.736, 0.310, 0.176, 2.104, 0.509, 1.147, 7.574, , , , 29.506, 42.759
0.198, , 0.225, 0.978, 0.527, 0.227, 2.909, 0.682, 1.934, 13.840, , , , 5.255, 26.775
0.142, , 0.155, 1.763, 0.316, 0.183, 2.204, 0.520, 1.169, 7.988, , , , 455.088, 469.528
0.175, , 0.179, 0.971, 0.331, 0.182, 2.107, 0.479, 1.150, 7.968, , , , 15.361, 28.903
0.216, 0.824, 0.151, 0.735, 0.450, 0.172, 2.312, 0.568, 1.291, 10.615, , , , 2.694, 20.028
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.377, 1.204, 0.206, 1.257, 0.451, 0.239, 3.021, 0.762, 1.730, 12.604, , , , 6.594, 28.445
0.152, , 0.146, 0.665, 0.290, 0.167, 2.086, 0.482, 2.243, 7.447, , , , 31.179, 44.857
0.137, , 0.196, 0.955, 0.490, 0.231, 2.953, 0.702, 1.997, 12.749, , , , 3.893, 24.303
0.149, , 0.154, 0.713, 0.332, 0.193, 2.218, 0.515, 1.175, 7.868, , , , 457.515, 470.832
0.121, , 0.177, 0.727, 0.333, 0.175, 2.108, 0.504, 1.190, 7.911, , , , 15.280, 28.526
0.260, 1.408, 0.137, 0.767, 0.429, 0.179, 2.094, 0.530, 1.204, 9.860, , , , 3.864, 20.732
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.286, 1.301, 0.220, 1.308, 0.466, 0.246, 3.236, 0.845, 1.870, 13.564, , , , 7.521, 31.863
0.089, , 0.155, 0.718, 0.308, 0.178, 2.112, 0.540, 1.063, 7.315, , , , 30.884, 43.362
0.197, , 0.205, 1.753, 0.486, 0.224, 2.934, 0.687, 1.951, 12.662, , , , 5.608, 26.707
0.142, , 0.158, 0.750, 0.324, 0.179, 2.187, 0.520, 1.159, 7.796, , , , 460.643, 473.858
0.162, , 0.164, 0.648, 0.340, 0.181, 2.141, 0.488, 1.168, 8.181, , , , 15.435, 28.908
0.254, 0.928, 0.147, 0.725, 0.436, 0.164, 2.165, 0.538, 1.198, 9.862, , , , 2.380, 18.797
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.496, 1.643, 0.293, 1.974, 0.544, 0.235, 2.911, 0.828, 1.705, 12.304, , , , 5.988, 28.921
0.163, , 0.136, 0.642, 0.279, 0.166, 1.920, 0.534, 1.045, 7.222, , , , 29.233, 41.340
0.196, , 0.216, 1.036, 0.497, 0.227, 2.975, 0.698, 1.961, 12.877, , , , 5.318, 26.001
0.203, , 0.314, 1.773, 0.702, 0.448, 7.354, 1.942, 3.092, 24.216, , , , 468.890, 508.934
0.486, , 0.179, 0.694, 0.334, 0.178, 2.181, 0.484, 1.184, 8.025, , , , 15.497, 29.242
0.203, 0.915, 0.150, 0.794, 0.458, 0.178, 2.323, 0.590, 1.293, 10.554, , , , 3.627, 21.085
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.411, 1.201, 0.203, 1.174, 0.425, 0.225, 2.937, 0.762, 1.744, 12.293, , , , 7.876, 29.251
0.133, , 0.146, 0.698, 0.287, 0.165, 2.001, 0.474, 1.103, 7.261, , , , 29.242, 41.510
0.165, , 1.028, 2.021, 0.489, 0.229, 4.003, 0.709, 1.966, 13.099, , , , 5.619, 29.328
0.145, , 0.155, 2.021, 0.319, 0.175, 2.182, 0.511, 1.136, 7.967, , , , 455.582, 470.193
0.180, , 0.165, 0.630, 0.329, 0.221, 2.085, 0.488, 1.175, 8.122, , , , 15.201, 28.596
0.328, 1.084, 0.199, 1.121, 0.651, 0.164, 2.137, 0.598, 1.190, 9.865, , , , 5.539, 22.876
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.507, 1.561, 0.294, 1.336, 0.426, 0.228, 2.955, 0.784, 1.699, 12.356, , , , 7.282, 29.428
0.136, , 0.147, 2.101, 0.324, 0.175, 1.925, 0.472, 1.059, 7.211, , , , 38.053, 51.603
0.231, , 1.352, 1.563, 0.851, 0.287, 5.435, 1.166, 3.312, 22.475, , , , 5.993, 42.665
0.149, , 0.160, 0.705, 0.317, 0.181, 2.212, 0.521, 1.164, 7.821, , , , 459.243, 472.473
0.167, , 0.174, 0.956, 0.326, 0.181, 2.075, 0.480, 1.145, 8.127, , , , 15.186, 28.817
0.219, 0.824, 0.155, 0.758, 0.439, 0.176, 2.331, 0.564, 1.286, 10.784, , , , 2.683, 20.219
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.376, 1.621, 0.218, 1.292, 0.472, 0.244, 3.162, 0.840, 1.864, 13.260, , , , 6.317, 29.666
1.035, , 0.162, 0.701, 0.299, 0.176, 2.092, 0.513, 1.123, 7.994, , , , 29.057, 43.152
0.197, , 0.236, 1.010, 0.469, 0.219, 2.923, 0.690, 1.918, 12.509, , , , 7.012, 27.183
0.141, , 0.141, 0.613, 0.309, 0.179, 2.085, 0.508, 1.135, 7.805, , , , 456.000, 468.916
0.178, , 0.174, 0.672, 0.325, 0.179, 2.167, 0.483, 1.161, 7.959, , , , 16.122, 29.420
0.207, 0.774, 0.143, 0.746, 0.452, 0.178, 2.282, 0.573, 1.265, 10.507, , , , 2.261, 19.388
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.472, 1.642, 0.217, 1.180, 0.436, 0.245, 3.012, 0.757, 1.773, 12.311, , , , 6.287, 28.332
0.137, , 0.150, 0.635, 0.284, 0.166, 1.955, 0.489, 1.066, 7.396, , , , 31.873, 44.151
0.145, , 0.214, 2.392, 0.491, 0.233, 3.031, 0.709, 1.983, 12.950, , , , 6.903, 29.051
0.161, , 0.184, 0.948, 0.468, 0.288, 2.293, 0.512, 1.139, 7.727, , , , 457.391, 471.111
0.138, , 0.173, 0.801, 0.324, 0.182, 2.144, 0.481, 1.166, 7.985, , , , 15.395, 28.789
0.277, 1.201, 0.144, 0.785, 0.419, 0.160, 2.119, 0.527, 1.233, 9.775, , , , 4.022, 20.662
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.398, 3.386, 0.211, 1.210, 0.493, 0.234, 2.959, 0.827, 1.725, 13.438, , , , 5.643, 30.524
0.092, , 0.153, 1.656, 0.301, 0.172, 2.023, 0.497, 1.102, 7.497, , , , 29.949, 43.442
0.144, , 0.248, 1.325, 0.508, 0.237, 2.955, 0.723, 1.971, 13.097, , , , 6.638, 27.846
0.094, , 0.159, 0.714, 0.372, 0.185, 2.293, 0.523, 1.157, 7.919, , , , 455.176, 468.592
0.315, , 0.177, 0.791, 0.335, 0.186, 2.190, 0.483, 1.179, 8.234, , , , 15.908, 29.798
0.853, 0.786, 1.557, 0.765, 0.448, 0.175, 2.290, 0.567, 1.269, 10.717, , , , 5.224, 24.651
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.514, 1.606, 0.326, 1.398, 0.439, 0.234, 3.020, 0.788, 1.806, 12.714, , , , 7.124, 29.969
0.163, , 0.207, 0.916, 0.370, 0.267, 2.533, 0.481, 1.054, 7.438, , , , 42.220, 55.649
0.323, , 0.651, 4.927, 1.942, 1.000, 12.608, 2.924, 5.761, 34.539, , , , 5.748, 70.423
0.155, , 0.176, 0.674, 0.316, 0.185, 2.161, 0.507, 1.164, 7.795, , , , 457.672, 470.805
0.120, , 0.176, 0.931, 0.341, 0.191, 2.135, 0.486, 1.247, 8.354, , , , 15.555, 29.536
0.241, 0.922, 0.187, 1.075, 0.572, 0.171, 2.199, 0.543, 1.236, 10.161, , , , 2.228, 19.535
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.209, , 0.249, 1.216, 0.343, 0.209, 2.320, 0.411, 0.767, 5.923, , , , 23.055, 34.702
0.082, , 0.152, 2.207, 0.290, 0.142, 1.780, 0.444, 0.891, 6.775, , , , 1.312, 14.075
0.129, , 0.220, 0.961, 0.574, 0.309, 2.280, 0.526, 1.308, 8.313, , , , 20.121, 34.741
0.102, , 0.184, 0.724, 0.380, 0.191, 2.424, 0.560, 1.271, 9.191, , , , 0.977, 16.004
0.150, , 0.188, 1.066, 0.309, 0.219, 2.471, 0.595, 1.476, 9.774, , , , 13.887, 30.135
0.170, , 0.312, 1.018, 0.619, 0.283, 3.580, 0.834, 2.442, 14.189, , , , 2.403, 25.850
0.319, 0.906, 0.149, 0.727, 0.585, 0.201, 2.600, 0.631, 1.563, 12.371, , , , 17.060, 37.112
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.171, , 0.176, 0.631, 0.238, 0.133, 1.580, 0.421, 0.796, 5.919, , , , 23.055, 33.120
0.152, , 0.147, 1.722, 0.261, 0.134, 1.679, 0.425, 0.878, 6.249, , , , 1.501, 13.148
0.180, , 0.252, 0.874, 0.554, 0.291, 2.398, 0.492, 1.251, 7.922, , , , 14.594, 28.808
0.146, , 0.162, 3.245, 0.372, 0.188, 2.266, 0.549, 1.231, 8.661, , , , 1.058, 17.878
0.146, , 0.164, 0.657, 0.308, 0.210, 2.523, 0.576, 1.473, 9.684, , , , 20.399, 36.140
0.183, , 0.234, 0.966, 0.617, 0.282, 3.569, 0.834, 2.388, 14.030, , , , 3.035, 26.138
0.310, 4.023, 0.168, 0.750, 0.521, 0.212, 2.598, 0.617, 1.594, 13.270, , , , 17.525, 41.588
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.118, , 0.226, 0.993, 0.534, 0.343, 2.447, 0.448, 0.759, 6.306, , , , 23.725, 35.899
0.126, , 0.189, 0.927, 0.401, 0.214, 1.939, 0.414, 0.901, 8.056, , , , 1.431, 14.598
0.161, , 0.174, 0.653, 0.359, 0.183, 2.175, 0.497, 1.292, 8.097, , , , 14.774, 28.365
0.150, , 0.159, 0.709, 0.372, 0.192, 2.373, 0.548, 1.233, 8.866, , , , 2.625, 17.227
0.154, , 0.170, 0.679, 0.322, 0.220, 2.582, 0.581, 1.457, 9.520, , , , 20.832, 36.517
0.191, , 0.285, 1.000, 0.617, 0.286, 3.627, 0.833, 2.448, 14.005, , , , 2.851, 26.143
0.319, 0.906, 0.162, 0.747, 0.579, 0.203, 2.630, 0.628, 1.593, 12.322, , , , 17.434, 37.523
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.150, , 0.208, 3.446, 0.398, 0.245, 2.762, 0.694, 0.725, 5.980, , , , 24.023, 38.631
0.159, , 0.180, 0.869, 0.397, 0.218, 1.896, 0.429, 0.842, 6.285, , , , 0.746, 12.021
0.185, , 0.231, 0.984, 0.564, 0.295, 2.513, 0.515, 1.298, 8.285, , , , 13.964, 28.834
0.148, , 0.166, 0.864, 0.366, 0.186, 2.234, 0.538, 1.257, 8.544, , , , 0.229, 14.532
0.149, , 0.163, 0.694, 0.315, 0.214, 2.528, 0.585, 1.470, 9.587, , , , 15.901, 31.606
0.133, , 0.247, 1.041, 0.629, 0.294, 3.617, 0.815, 2.405, 13.920, , , , 3.802, 26.903
0.515, 0.901, 0.153, 0.730, 0.511, 0.198, 2.651, 0.618, 1.596, 12.503, , , , 16.881, 37.257
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.141, , 0.166, 0.654, 0.235, 0.130, 1.752, 0.417, 0.735, 6.330, , , , 23.136, 33.696
0.115, , 0.231, 0.929, 0.426, 0.237, 2.205, 0.441, 0.881, 6.498, , , , 0.409, 12.372
0.129, , 0.222, 0.928, 0.574, 0.306, 2.506, 0.521, 1.293, 8.248, , , , 13.905, 28.632
1.420, , 0.175, 1.739, 0.376, 0.184, 2.305, 0.545, 1.266, 8.924, , , , 1.885, 18.819
0.152, , 0.202, 0.938, 0.501, 0.364, 2.629, 0.607, 1.485, 9.803, , , , 20.342, 37.023
0.191, , 0.266, 1.068, 0.617, 0.292, 3.647, 0.811, 2.473, 14.243, , , , 2.034, 25.642
0.358, 1.158, 0.204, 1.062, 0.511, 0.197, 2.653, 0.620, 1.629, 12.565, , , , 20.553, 41.510
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.139, , 0.176, 2.392, 0.232, 0.130, 1.664, 0.419, 0.725, 6.196, , , , 23.017, 35.090
0.082, , 0.163, 0.639, 0.282, 0.142, 1.766, 0.434, 0.877, 6.570, , , , 1.034, 11.989
0.105, , 0.181, 0.730, 0.376, 0.188, 2.278, 0.517, 1.369, 8.564, , , , 14.475, 28.783
0.095, , 0.178, 0.999, 0.366, 0.204, 2.222, 0.540, 1.228, 8.769, , , , 2.223, 16.824
0.170, , 0.201, 0.923, 0.469, 0.348, 2.603, 0.587, 1.462, 9.524, , , , 14.350, 30.637
0.188, , 0.241, 0.992, 0.612, 0.308, 3.563, 0.821, 2.405, 13.737, , , , 3.290, 26.157
0.377, 1.221, 0.201, 1.197, 1.010, 0.442, 3.175, 0.636, 1.621, 12.373, , , , 18.349, 40.602
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.160, , 0.222, 3.348, 0.239, 0.128, 1.673, 0.411, 0.725, 5.922, , , , 23.354, 36.182
0.114, , 0.645, 1.226, 0.497, 0.224, 2.330, 0.446, 0.887, 6.803, , , , 2.315, 15.487
0.108, , 0.193, 2.726, 0.377, 0.187, 2.260, 0.536, 1.358, 8.692, , , , 20.318, 36.755
0.586, , 0.180, 0.728, 0.400, 0.195, 2.358, 0.573, 1.286, 9.130, , , , 0.189, 15.625
0.149, , 0.204, 0.697, 0.320, 0.904, 2.490, 0.588, 1.493, 9.545, , , , 22.938, 39.328
0.188, , 0.581, 1.027, 0.618, 0.288, 3.567, 0.812, 2.444, 13.971, , , , 2.773, 26.269
0.396, 0.898, 0.152, 0.748, 0.528, 0.200, 2.646, 0.622, 1.586, 12.429, , , , 17.132, 37.337
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.536, , 0.207, 0.708, 0.251, 0.138, 1.731, 0.449, 0.786, 6.652, , , , 23.972, 36.430
0.131, , 0.149, 0.647, 0.269, 0.140, 1.785, 0.425, 0.851, 6.318, , , , 2.147, 12.862
0.179, , 0.213, 2.538, 0.363, 0.184, 2.178, 0.499, 1.303, 8.189, , , , 16.319, 31.965
0.146, , 0.170, 0.711, 0.365, 0.188, 2.272, 0.543, 1.231, 8.617, , , , 2.118, 16.361
0.256, , 0.177, 0.700, 0.332, 0.212, 2.550, 0.592, 1.494, 9.932, , , , 14.964, 31.209
0.195, , 0.278, 1.039, 0.616, 0.286, 3.722, 0.840, 2.423, 14.212, , , , 3.365, 26.976
0.674, 0.902, 0.149, 0.731, 0.512, 0.199, 2.612, 0.629, 1.595, 12.308, , , , 20.112, 40.423
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.113, , 0.228, 1.263, 0.410, 0.336, 3.184, 0.653, 0.773, 6.339, , , , 23.184, 36.483
0.177, , 0.156, 0.653, 0.270, 0.141, 1.830, 0.420, 0.855, 6.509, , , , 1.510, 12.521
0.165, , 0.179, 0.762, 0.362, 0.183, 2.267, 0.501, 1.297, 8.198, , , , 14.057, 27.971
0.097, , 0.168, 0.740, 0.393, 0.196, 2.402, 0.567, 1.299, 8.914, , , , 3.894, 18.670
0.177, , 0.216, 0.944, 0.484, 0.394, 2.827, 0.582, 1.475, 9.536, , , , 20.998, 37.633
0.192, , 0.256, 1.019, 0.621, 0.294, 3.571, 0.806, 2.431, 13.874, , , , 1.992, 25.056
0.364, 1.091, 0.197, 1.070, 0.633, 0.201, 2.576, 0.621, 1.588, 12.203, , , , 16.751, 37.295
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.110, , 0.170, 4.174, 0.253, 0.135, 1.696, 0.430, 0.760, 6.229, , , , 23.323, 37.280
