Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.721, 0.011, 0.104, 0.198, 2.370, 0.018, 0.024, 0.972, 0.019, 0.029, 0.955, 0.007, 0.044, 1.105, 0.029, 42.879, 0.011
0.783, 0.011, 0.108, 0.201, 1.893, 0.006, 0.024, 1.174, 0.006, 0.030, 0.962, 0.007, 0.033, 1.159, 0.025, 42.525, 0.011
0.706, 0.027, 0.159, 0.200, 2.393, 0.006, 0.038, 0.977, 0.005, 0.028, 0.950, 0.008, 0.049, 1.144, 0.026, 42.481, 0.011
0.747, 0.011, 0.104, 0.197, 2.367, 0.006, 0.037, 1.297, 0.005, 0.030, 1.382, 0.006, 0.030, 1.760, 0.025, 42.894, 0.015
0.759, 0.012, 0.104, 0.202, 2.197, 0.006, 0.025, 0.899, 0.006, 0.030, 0.928, 0.006, 0.029, 1.311, 0.024, 42.828, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18a.sql...
0.466, 0.012, 0.134, 0.267, 1.948, 0.007, 0.030, 1.531, 0.007, 0.035, 4.204, 0.031, 0.138, 3.957, 0.035, 0.147, 3.769, 0.109, 68.646, 0.021
0.602, 0.011, 0.136, 0.298, 2.358, 0.006, 0.025, 1.496, 0.007, 0.034, 1.126, 0.007, 0.030, 1.000, 0.008, 0.033, 1.069, 0.031, 15.045, 0.014
0.629, 0.016, 0.133, 0.267, 1.945, 0.007, 0.029, 1.418, 0.007, 0.035, 1.111, 0.008, 0.032, 1.098, 0.008, 0.035, 1.137, 0.032, 16.038, 0.013
0.641, 0.024, 0.132, 0.267, 2.272, 0.006, 0.025, 1.605, 0.009, 0.045, 1.116, 0.008, 0.032, 0.932, 0.008, 0.036, 0.931, 0.031, 15.596, 0.012
0.633, 0.012, 0.131, 0.276, 1.925, 0.007, 0.025, 1.328, 0.007, 0.034, 1.228, 0.008, 0.032, 1.005, 0.007, 0.030, 1.156, 0.032, 15.226, 0.012
0.568, 0.011, 0.133, 0.272, 2.052, 0.020, 0.025, 1.404, 0.008, 0.036, 1.267, 0.008, 0.032, 1.029, 0.007, 0.030, 1.120, 0.032, 16.507, 0.012
0.519, 0.013, 0.210, 0.465, 2.240, 0.006, 0.025, 1.383, 0.010, 0.036, 1.058, 0.011, 0.038, 0.954, 0.008, 0.033, 1.211, 0.031, 15.232, 0.013
0.664, 0.012, 0.132, 0.271, 1.970, 0.006, 0.026, 1.341, 0.007, 0.034, 1.280, 0.008, 0.033, 1.022, 0.008, 0.035, 1.123, 0.030, 15.539, 0.013
0.574, 0.011, 0.133, 0.272, 2.220, 0.006, 0.039, 1.335, 0.007, 0.036, 1.347, 0.008, 0.046, 0.978, 0.008, 0.033, 1.102, 0.041, 15.215, 0.013
0.658, 0.013, 0.133, 0.275, 1.741, 0.007, 0.029, 1.466, 0.008, 0.034, 1.428, 0.020, 0.029, 0.953, 0.007, 0.032, 1.164, 0.031, 30.511, 0.016
0.670, 0.012, 0.133, 0.273, 1.889, 0.007, 0.030, 1.291, 0.008, 0.039, 1.255, 0.008, 0.035, 0.963, 0.009, 0.036, 1.163, 0.031, 15.592, 0.012
0.661, 0.011, 0.136, 0.274, 2.128, 0.006, 0.026, 1.384, 0.007, 0.034, 1.198, 0.008, 0.034, 0.987, 0.007, 0.034, 1.046, 0.039, 15.241, 0.012
0.702, 0.011, 0.133, 0.274, 2.196, 0.006, 0.025, 1.330, 0.007, 0.036, 1.145, 0.008, 0.033, 1.040, 0.008, 0.032, 1.206, 0.031, 31.535, 0.013
0.795, 0.012, 0.131, 0.271, 2.178, 0.006, 0.025, 1.357, 0.008, 0.036, 1.112, 0.008, 0.034, 1.039, 0.008, 0.036, 1.105, 0.031, 15.676, 0.012
0.869, 0.012, 0.137, 0.273, 2.153, 0.019, 0.025, 1.555, 0.007, 0.034, 1.322, 0.008, 0.035, 1.494, 0.008, 0.036, 1.062, 0.031, 15.540, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18b.sql...
0.915, 0.027, 0.576, 0.648, 3.827, 0.011, 0.047, 1.456, 0.014, 0.057, 1.314, 0.015, 0.055, 3.755, 0.128, 2797.409, 0.048
0.517, 0.011, 0.156, 0.331, 2.060, 0.007, 0.028, 0.793, 0.007, 0.031, 0.862, 0.012, 0.047, 0.877, 0.033, 5.394, 0.011
0.661, 0.013, 0.167, 0.354, 2.393, 0.007, 0.029, 0.911, 0.010, 0.040, 0.908, 0.012, 0.051, 0.944, 0.035, 5.740, 0.012
0.659, 0.013, 0.162, 0.341, 2.007, 0.007, 0.028, 0.872, 0.008, 0.031, 0.859, 0.012, 0.049, 0.962, 0.032, 5.466, 0.012
0.570, 0.012, 0.157, 0.340, 2.144, 0.007, 0.028, 0.838, 0.009, 0.037, 0.946, 0.012, 0.050, 0.897, 0.033, 5.565, 0.014
0.600, 0.016, 0.300, 0.404, 2.068, 0.007, 0.028, 0.813, 0.007, 0.031, 0.985, 0.011, 0.040, 1.010, 0.033, 5.579, 0.012
0.561, 0.011, 0.159, 0.337, 1.910, 0.008, 0.033, 0.905, 0.007, 0.031, 0.887, 0.011, 0.040, 0.975, 0.033, 5.607, 0.013
0.647, 0.014, 0.161, 0.340, 2.156, 0.007, 0.028, 0.972, 0.009, 0.034, 0.894, 0.011, 0.041, 0.926, 0.042, 5.526, 0.011
0.580, 0.011, 0.160, 0.339, 2.377, 0.007, 0.029, 0.919, 0.009, 0.039, 0.900, 0.012, 0.050, 0.916, 0.033, 5.827, 0.012
0.641, 0.012, 0.162, 0.340, 1.996, 0.007, 0.035, 0.895, 0.009, 0.035, 0.859, 0.011, 0.040, 0.972, 0.042, 5.519, 0.011
0.682, 0.012, 0.166, 0.341, 2.131, 0.007, 0.029, 0.911, 0.009, 0.039, 0.906, 0.011, 0.040, 0.963, 0.042, 5.568, 0.011
0.816, 0.012, 0.155, 0.348, 2.187, 0.007, 0.027, 0.982, 0.007, 0.030, 1.012, 0.012, 0.048, 0.976, 0.032, 5.490, 0.011
0.709, 0.013, 0.162, 0.335, 2.287, 0.007, 0.028, 0.916, 0.008, 0.031, 0.985, 0.013, 0.049, 1.010, 0.032, 5.545, 0.011
0.741, 0.015, 0.159, 0.331, 2.236, 0.007, 0.028, 0.981, 0.008, 0.034, 0.940, 0.013, 0.050, 0.979, 0.032, 5.494, 0.016
0.764, 0.014, 0.158, 0.336, 2.179, 0.008, 0.033, 0.944, 0.008, 0.032, 0.926, 0.011, 0.042, 0.946, 0.034, 5.507, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18c.sql...
2.243, 0.050, 0.627, 1.410, 9.528, 0.036, 0.138, 1.380, 0.010, 0.048, 1.135, 0.008, 0.034, 1.099, 0.030, 35.254, 0.013
0.446, 0.012, 0.139, 0.272, 1.994, 0.006, 0.025, 1.567, 0.009, 0.040, 1.726, 0.011, 0.049, 3.062, 0.077, 81.485, 0.018
0.637, 0.014, 0.142, 0.298, 1.946, 0.007, 0.027, 1.413, 0.008, 0.040, 1.144, 0.010, 0.036, 3.062, 0.076, 78.189, 0.018
0.641, 0.013, 0.139, 0.279, 2.175, 0.007, 0.028, 1.414, 0.008, 0.040, 1.156, 0.008, 0.033, 1.095, 0.025, 32.193, 0.012
0.629, 0.012, 0.140, 0.289, 2.142, 0.007, 0.025, 1.387, 0.008, 0.040, 1.105, 0.008, 0.035, 1.413, 0.033, 38.999, 0.014
0.512, 0.011, 0.135, 0.279, 1.822, 0.007, 0.030, 1.406, 0.011, 0.052, 1.130, 0.008, 0.037, 1.005, 0.025, 32.524, 0.015
0.659, 0.012, 0.139, 0.280, 2.092, 0.006, 0.026, 1.368, 0.009, 0.041, 1.216, 0.008, 0.033, 1.397, 0.034, 39.478, 0.015
0.647, 0.013, 0.140, 0.278, 2.238, 0.007, 0.026, 1.386, 0.010, 0.048, 1.079, 0.008, 0.039, 1.028, 0.027, 32.446, 0.012
0.654, 0.013, 0.144, 0.287, 2.260, 0.007, 0.027, 1.551, 0.021, 0.039, 1.182, 0.007, 0.032, 1.060, 0.027, 34.078, 0.013
0.643, 0.012, 0.136, 0.278, 2.149, 0.008, 0.031, 1.337, 0.009, 0.040, 1.205, 0.007, 0.032, 2.874, 0.076, 79.620, 0.020
0.646, 0.012, 0.135, 0.280, 1.938, 0.009, 0.027, 1.613, 0.008, 0.040, 1.068, 0.008, 0.033, 0.980, 0.026, 32.100, 0.016
0.674, 0.012, 0.142, 0.287, 2.194, 0.007, 0.030, 1.747, 0.008, 0.041, 1.155, 0.008, 0.033, 1.128, 0.026, 32.475, 0.012
0.681, 0.012, 0.143, 0.289, 1.961, 0.006, 0.026, 1.474, 0.008, 0.041, 1.097, 0.009, 0.038, 1.099, 0.025, 42.657, 0.012
0.604, 0.013, 0.226, 0.542, 2.242, 0.008, 0.032, 1.403, 0.009, 0.041, 1.280, 0.009, 0.040, 1.536, 0.037, 42.700, 0.016
0.578, 0.013, 0.135, 0.289, 1.933, 0.007, 0.031, 1.555, 0.008, 0.055, 1.089, 0.008, 0.035, 1.059, 0.025, 33.626, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19a.sql...
0.711, 0.013, 0.240, 0.442, 3.109, 0.008, 0.033, 1.587, 0.008, 0.036, 1.320, 0.008, 0.032, 1.289, 0.011, 0.045, 1.237, 0.008, 0.044, 1.919, 0.016, 0.069, 1.261, 0.009, 0.041, 1.252, 0.007, 0.045, 0.994, 0.038, 84.550, 0.016
0.856, 0.019, 0.338, 0.644, 4.682, 0.011, 0.060, 1.508, 0.008, 0.037, 1.608, 0.007, 0.031, 1.132, 0.010, 0.042, 1.298, 0.008, 0.035, 1.106, 0.010, 0.041, 1.150, 0.009, 0.046, 1.133, 0.009, 0.047, 0.984, 0.028, 0.790, 0.014
0.929, 0.019, 0.335, 0.711, 4.790, 0.012, 0.049, 1.680, 0.008, 0.037, 1.435, 0.020, 0.028, 1.098, 0.009, 0.039, 1.215, 0.009, 0.048, 1.185, 0.009, 0.038, 1.197, 0.009, 0.041, 1.203, 0.008, 0.038, 1.059, 0.026, 0.695, 0.013
0.478, 0.015, 0.233, 0.389, 2.714, 0.007, 0.030, 1.491, 0.008, 0.040, 1.351, 0.006, 0.043, 1.108, 0.010, 0.047, 1.335, 0.009, 0.038, 1.413, 0.011, 0.048, 1.456, 0.011, 0.049, 1.508, 0.010, 0.049, 1.313, 0.030, 0.863, 0.015
0.739, 0.015, 0.280, 0.525, 3.511, 0.010, 0.038, 1.403, 0.008, 0.037, 1.380, 0.007, 0.031, 1.274, 0.012, 0.049, 1.235, 0.008, 0.046, 1.054, 0.008, 0.035, 1.067, 0.008, 0.040, 0.980, 0.008, 0.037, 0.893, 0.030, 0.666, 0.013
0.606, 0.013, 0.215, 0.396, 3.004, 0.007, 0.030, 1.551, 0.008, 0.060, 1.661, 0.007, 0.029, 1.098, 0.009, 0.039, 1.424, 0.008, 0.033, 0.955, 0.008, 0.033, 1.373, 0.006, 0.032, 1.173, 0.007, 0.036, 0.945, 0.026, 0.671, 0.011
0.735, 0.021, 0.301, 0.519, 3.723, 0.009, 0.038, 1.553, 0.008, 0.037, 1.435, 0.007, 0.029, 1.181, 0.009, 0.040, 1.324, 0.009, 0.046, 1.041, 0.008, 0.034, 1.014, 0.008, 0.035, 1.018, 0.008, 0.036, 0.935, 0.025, 0.638, 0.012
0.701, 0.012, 0.208, 0.409, 2.926, 0.007, 0.029, 1.538, 0.008, 0.037, 1.574, 0.019, 0.029, 1.305, 0.009, 0.039, 1.285, 0.010, 0.038, 0.982, 0.008, 0.036, 1.156, 0.007, 0.034, 1.131, 0.006, 0.033, 1.010, 0.024, 0.655, 0.012
0.640, 0.014, 0.221, 0.433, 3.212, 0.008, 0.032, 1.618, 0.008, 0.037, 1.572, 0.007, 0.030, 1.176, 0.009, 0.040, 1.321, 0.008, 0.046, 1.113, 0.009, 0.036, 1.278, 0.008, 0.038, 1.313, 0.010, 0.034, 1.052, 0.030, 0.668, 0.014
1.039, 0.019, 0.349, 0.678, 4.867, 0.012, 0.050, 1.499, 0.008, 0.038, 1.516, 0.007, 0.031, 1.225, 0.009, 0.040, 1.260, 0.009, 0.033, 1.023, 0.009, 0.035, 1.192, 0.007, 0.036, 1.197, 0.007, 0.039, 1.085, 0.025, 0.718, 0.012
0.614, 0.012, 0.212, 0.405, 2.921, 0.007, 0.030, 1.701, 0.020, 0.038, 1.620, 0.007, 0.031, 1.112, 0.011, 0.048, 1.306, 0.008, 0.037, 2.140, 0.019, 0.080, 1.198, 0.009, 0.037, 1.099, 0.007, 0.036, 0.949, 0.024, 0.600, 0.012
0.679, 0.013, 0.219, 0.406, 2.812, 0.007, 0.030, 1.577, 0.008, 0.037, 1.685, 0.019, 0.029, 1.163, 0.009, 0.041, 1.365, 0.008, 0.034, 1.100, 0.008, 0.035, 1.122, 0.008, 0.036, 1.110, 0.007, 0.036, 0.996, 0.027, 0.646, 0.015
0.753, 0.012, 0.224, 0.441, 2.705, 0.007, 0.042, 1.513, 0.008, 0.039, 1.481, 0.006, 0.030, 1.060, 0.011, 0.047, 1.365, 0.009, 0.035, 1.024, 0.010, 0.038, 1.246, 0.008, 0.035, 1.095, 0.006, 0.032, 0.966, 0.024, 0.636, 0.013
0.892, 0.016, 0.494, 1.117, 4.076, 0.012, 0.051, 1.464, 0.008, 0.038, 1.322, 0.007, 0.031, 1.223, 0.009, 0.041, 1.314, 0.009, 0.035, 2.014, 0.017, 0.071, 1.383, 0.009, 0.044, 1.314, 0.006, 0.031, 0.916, 0.024, 0.594, 0.012
0.810, 0.012, 0.221, 0.404, 2.880, 0.009, 0.036, 1.541, 0.009, 0.043, 1.434, 0.007, 0.045, 1.102, 0.009, 0.041, 1.608, 0.011, 0.047, 1.209, 0.011, 0.048, 1.509, 0.010, 0.048, 1.461, 0.010, 0.047, 1.275, 0.029, 0.858, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19b.sql...
0.864, 0.017, 0.317, 0.611, 4.654, 0.014, 0.048, 1.287, 0.008, 0.036, 1.895, 0.016, 0.060, 4.021, 0.042, 0.190, 1.918, 0.015, 0.067, 1.153, 0.010, 0.040, 1.023, 0.014, 0.072, 0.866, 0.010, 0.049, 1.108, 0.030, 0.903, 0.013
0.586, 0.014, 0.257, 0.476, 3.179, 0.012, 0.042, 1.270, 0.010, 0.043, 1.232, 0.010, 0.035, 2.790, 0.026, 0.131, 4.354, 0.032, 0.142, 1.524, 0.011, 0.045, 1.079, 0.013, 0.072, 0.989, 0.008, 0.043, 0.903, 0.016, 0.903, 0.014
0.694, 0.014, 0.241, 0.451, 3.240, 0.009, 0.033, 1.125, 0.008, 0.039, 1.196, 0.009, 0.034, 1.253, 0.011, 0.044, 1.304, 0.011, 0.048, 1.462, 0.012, 0.056, 1.133, 0.016, 0.083, 1.174, 0.011, 0.052, 1.026, 0.024, 1.104, 0.015
0.796, 0.016, 0.293, 0.545, 3.719, 0.011, 0.039, 1.328, 0.010, 0.043, 1.218, 0.008, 0.033, 4.214, 0.040, 0.161, 2.337, 0.015, 0.068, 1.244, 0.008, 0.035, 1.046, 0.014, 0.079, 0.980, 0.008, 0.037, 0.710, 0.018, 0.787, 0.012
0.549, 0.014, 0.419, 0.385, 2.910, 0.008, 0.028, 1.096, 0.009, 0.038, 1.284, 0.010, 0.042, 1.043, 0.011, 0.041, 1.006, 0.010, 0.049, 1.149, 0.009, 0.042, 1.049, 0.015, 0.072, 0.877, 0.009, 0.042, 0.917, 0.015, 0.912, 0.013
0.651, 0.017, 0.206, 0.376, 2.570, 0.008, 0.027, 1.299, 0.008, 0.038, 1.144, 0.008, 0.033, 0.908, 0.008, 0.035, 1.075, 0.008, 0.035, 0.963, 0.009, 0.040, 0.948, 0.013, 0.070, 0.859, 0.007, 0.034, 0.634, 0.013, 0.707, 0.018
0.659, 0.012, 0.213, 0.389, 3.059, 0.008, 0.028, 1.214, 0.009, 0.039, 1.465, 0.010, 0.038, 1.631, 0.014, 0.057, 1.671, 0.013, 0.063, 1.786, 0.017, 0.073, 1.603, 0.021, 0.101, 1.535, 0.014, 0.069, 1.479, 0.026, 1.425, 0.021
0.547, 0.015, 0.384, 0.377, 2.717, 0.008, 0.027, 1.123, 0.008, 0.037, 1.128, 0.009, 0.040, 1.003, 0.008, 0.035, 1.008, 0.007, 0.034, 1.141, 0.008, 0.035, 0.745, 0.013, 0.067, 0.855, 0.007, 0.037, 0.645, 0.014, 0.702, 0.012
0.683, 0.013, 0.378, 0.677, 3.149, 0.009, 0.031, 1.375, 0.009, 0.040, 1.460, 0.011, 0.043, 4.211, 0.040, 0.159, 2.090, 0.014, 0.069, 1.338, 0.009, 0.041, 1.074, 0.014, 0.068, 0.967, 0.009, 0.049, 0.746, 0.013, 0.755, 0.011
0.704, 0.012, 0.221, 0.407, 2.789, 0.009, 0.029, 1.254, 0.009, 0.040, 1.247, 0.009, 0.040, 1.116, 0.009, 0.039, 0.985, 0.009, 0.046, 1.256, 0.012, 0.037, 0.963, 0.014, 0.070, 1.038, 0.008, 0.041, 0.909, 0.016, 0.907, 0.016
0.578, 0.011, 0.201, 0.381, 2.786, 0.008, 0.027, 1.212, 0.008, 0.040, 1.237, 0.010, 0.033, 1.004, 0.008, 0.033, 1.030, 0.009, 0.041, 1.067, 0.008, 0.034, 0.986, 0.012, 0.069, 0.864, 0.007, 0.036, 0.771, 0.014, 0.732, 0.012
0.540, 0.012, 0.341, 0.728, 3.168, 0.008, 0.028, 1.127, 0.009, 0.040, 1.538, 0.011, 0.043, 4.409, 0.040, 0.156, 2.056, 0.014, 0.070, 1.201, 0.010, 0.041, 1.017, 0.013, 0.067, 0.966, 0.007, 0.037, 0.757, 0.013, 0.724, 0.012
0.671, 0.012, 0.211, 0.381, 2.796, 0.008, 0.028, 1.290, 0.010, 0.044, 1.130, 0.008, 0.050, 0.854, 0.008, 0.034, 1.089, 0.008, 0.037, 1.095, 0.008, 0.037, 0.884, 0.013, 0.072, 0.926, 0.007, 0.036, 0.744, 0.019, 0.883, 0.015
0.569, 0.013, 0.213, 0.387, 2.862, 0.008, 0.028, 1.134, 0.009, 0.038, 1.341, 0.010, 0.040, 3.952, 0.039, 0.158, 2.003, 0.019, 0.076, 1.313, 0.009, 0.040, 0.966, 0.013, 0.067, 0.956, 0.007, 0.036, 0.817, 0.017, 0.781, 0.011
0.692, 0.021, 0.267, 0.514, 3.713, 0.012, 0.046, 1.131, 0.008, 0.037, 1.046, 0.009, 0.034, 1.131, 0.012, 0.049, 1.290, 0.011, 0.053, 1.499, 0.010, 0.048, 1.252, 0.016, 0.077, 1.066, 0.010, 0.047, 1.052, 0.018, 0.984, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19c.sql...
0.553, 0.013, 0.216, 0.421, 3.139, 0.008, 0.030, 1.913, 0.008, 0.037, 1.503, 0.009, 0.039, 1.294, 0.008, 0.031, 1.167, 0.009, 0.038, 1.392, 0.022, 0.034, 1.335, 0.008, 0.033, 0.914, 0.006, 0.035, 4.260, 0.083, 9.401, 0.026
0.683, 0.014, 0.222, 0.432, 2.979, 0.007, 0.029, 1.938, 0.008, 0.036, 1.347, 0.009, 0.040, 1.426, 0.010, 0.032, 1.091, 0.009, 0.036, 1.136, 0.009, 0.034, 1.202, 0.022, 0.033, 1.008, 0.006, 0.032, 0.854, 0.014, 1.893, 0.011
0.820, 0.017, 0.262, 0.523, 4.126, 0.009, 0.036, 2.021, 0.009, 0.042, 1.460, 0.010, 0.039, 1.130, 0.008, 0.035, 1.491, 0.013, 0.055, 1.321, 0.010, 0.037, 1.265, 0.008, 0.033, 0.875, 0.006, 0.032, 0.890, 0.019, 1.962, 0.011
0.670, 0.014, 0.200, 0.380, 3.208, 0.008, 0.030, 2.093, 0.008, 0.037, 1.418, 0.009, 0.039, 1.445, 0.007, 0.034, 1.368, 0.010, 0.040, 1.236, 0.009, 0.035, 1.275, 0.008, 0.035, 1.072, 0.007, 0.037, 0.707, 0.017, 1.976, 0.012
0.710, 0.014, 0.213, 0.409, 3.104, 0.008, 0.028, 2.199, 0.007, 0.037, 1.494, 0.011, 0.047, 1.270, 0.008, 0.033, 1.240, 0.009, 0.039, 1.322, 0.009, 0.037, 1.196, 0.021, 0.033, 1.182, 0.006, 0.044, 0.899, 0.017, 1.979, 0.024
0.645, 0.011, 0.186, 0.349, 2.803, 0.006, 0.024, 2.240, 0.008, 0.037, 1.643, 0.009, 0.038, 1.262, 0.007, 0.029, 1.130, 0.029, 0.031, 1.265, 0.009, 0.034, 1.192, 0.008, 0.047, 0.987, 0.007, 0.036, 0.697, 0.016, 1.971, 0.011
0.961, 0.020, 0.335, 0.667, 5.297, 0.013, 0.050, 2.045, 0.007, 0.037, 1.390, 0.008, 0.039, 1.250, 0.008, 0.033, 1.185, 0.009, 0.036, 1.498, 0.009, 0.033, 1.227, 0.008, 0.036, 0.993, 0.006, 0.045, 0.973, 0.017, 1.930, 0.012
0.655, 0.012, 0.191, 0.358, 2.650, 0.006, 0.025, 1.972, 0.008, 0.037, 1.409, 0.009, 0.040, 1.329, 0.008, 0.046, 1.183, 0.013, 0.031, 1.440, 0.021, 0.032, 1.337, 0.008, 0.051, 1.087, 0.007, 0.038, 0.776, 0.014, 2.075, 0.015
1.088, 0.012, 0.186, 0.352, 2.702, 0.006, 0.024, 2.042, 0.008, 0.036, 1.385, 0.009, 0.039, 1.544, 0.008, 0.046, 1.097, 0.008, 0.035, 1.260, 0.009, 0.038, 1.356, 0.008, 0.034, 1.056, 0.006, 0.032, 0.982, 0.014, 1.947, 0.011
0.726, 0.013, 0.213, 0.378, 2.996, 0.007, 0.028, 1.994, 0.008, 0.037, 1.311, 0.011, 0.049, 1.159, 0.008, 0.034, 1.032, 0.008, 0.035, 1.213, 0.009, 0.042, 1.196, 0.007, 0.047, 1.098, 0.006, 0.035, 0.840, 0.013, 2.099, 0.013
0.515, 0.012, 0.187, 0.356, 2.687, 0.007, 0.028, 1.967, 0.009, 0.045, 1.482, 0.009, 0.039, 1.235, 0.008, 0.034, 1.492, 0.012, 0.053, 1.344, 0.009, 0.035, 1.335, 0.008, 0.033, 0.994, 0.007, 0.035, 0.765, 0.017, 2.072, 0.014
0.677, 0.013, 0.308, 0.585, 2.693, 0.007, 0.029, 2.161, 0.008, 0.037, 1.367, 0.010, 0.040, 1.258, 0.008, 0.035, 1.653, 0.012, 0.049, 1.372, 0.009, 0.038, 1.284, 0.021, 0.034, 0.965, 0.006, 0.033, 0.645, 0.020, 2.101, 0.012
0.665, 0.013, 0.189, 0.358, 2.953, 0.008, 0.029, 2.255, 0.008, 0.036, 1.756, 0.009, 0.039, 1.269, 0.008, 0.039, 1.043, 0.007, 0.030, 1.442, 0.022, 0.034, 1.309, 0.008, 0.036, 1.478, 0.019, 0.033, 0.885, 0.028, 2.112, 0.011
0.513, 0.013, 0.186, 0.349, 2.653, 0.007, 0.026, 2.015, 0.009, 0.043, 1.532, 0.009, 0.039, 1.274, 0.009, 0.037, 1.437, 0.010, 0.041, 1.356, 0.009, 0.037, 1.214, 0.009, 0.049, 0.971, 0.007, 0.033, 0.730, 0.017, 2.117, 0.012
0.796, 0.016, 0.242, 0.471, 3.834, 0.008, 0.034, 2.076, 0.010, 0.043, 1.369, 0.010, 0.046, 1.750, 0.008, 0.031, 1.230, 0.007, 0.030, 1.466, 0.008, 0.031, 1.162, 0.008, 0.037, 1.111, 0.007, 0.032, 0.864, 0.014, 1.961, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19d.sql...
0.626, 0.016, 0.314, 0.564, 3.032, 0.006, 0.023, 2.127, 0.009, 0.036, 3.812, 0.009, 0.039, 1.220, 0.008, 0.031, 1.438, 0.011, 0.041, 1.390, 0.037, 23.874, 0.011
0.521, 0.014, 0.325, 0.674, 2.680, 0.007, 0.028, 2.027, 0.008, 0.033, 3.757, 0.010, 0.041, 1.429, 0.008, 0.031, 1.657, 0.010, 0.037, 1.426, 0.021, 22.625, 0.011
0.638, 0.014, 0.157, 0.320, 2.704, 0.006, 0.024, 1.968, 0.008, 0.034, 3.872, 0.009, 0.039, 1.328, 0.009, 0.033, 1.600, 0.010, 0.046, 1.238, 0.021, 23.918, 0.013
0.639, 0.012, 0.154, 0.319, 2.707, 0.006, 0.024, 2.184, 0.007, 0.032, 3.666, 0.010, 0.041, 1.266, 0.008, 0.033, 1.671, 0.022, 0.034, 1.227, 0.021, 23.444, 0.013
0.600, 0.014, 0.149, 0.308, 3.195, 0.007, 0.027, 2.211, 0.007, 0.033, 4.031, 0.009, 0.040, 1.363, 0.009, 0.036, 1.770, 0.009, 0.033, 1.314, 0.021, 22.623, 0.012
0.634, 0.011, 0.157, 0.320, 3.225, 0.007, 0.025, 2.008, 0.007, 0.033, 4.082, 0.009, 0.040, 1.283, 0.008, 0.033, 1.591, 0.009, 0.046, 1.282, 0.043, 23.818, 0.012
0.572, 0.012, 0.153, 0.313, 3.224, 0.006, 0.023, 2.087, 0.007, 0.033, 3.770, 0.009, 0.038, 1.457, 0.008, 0.032, 1.627, 0.009, 0.035, 1.385, 0.033, 22.697, 0.012
0.591, 0.012, 0.160, 0.323, 2.759, 0.006, 0.024, 2.010, 0.007, 0.035, 3.864, 0.023, 0.039, 1.548, 0.009, 0.048, 1.560, 0.010, 0.034, 1.465, 0.021, 23.336, 0.012
0.738, 0.011, 0.151, 0.366, 2.993, 0.006, 0.024, 2.040, 0.008, 0.032, 3.778, 0.010, 0.040, 1.225, 0.008, 0.033, 1.467, 0.009, 0.047, 1.433, 0.020, 23.056, 0.012
0.586, 0.012, 0.157, 0.323, 2.629, 0.006, 0.024, 2.182, 0.007, 0.032, 3.855, 0.009, 0.039, 1.373, 0.008, 0.035, 1.638, 0.009, 0.054, 1.223, 0.021, 24.274, 0.011
0.559, 0.012, 0.161, 0.320, 3.071, 0.008, 0.029, 2.054, 0.008, 0.034, 3.716, 0.011, 0.047, 1.229, 0.008, 0.033, 1.466, 0.009, 0.047, 1.320, 0.021, 23.580, 0.015
0.657, 0.011, 0.155, 0.322, 2.713, 0.006, 0.024, 2.267, 0.007, 0.033, 3.739, 0.009, 0.039, 1.342, 0.008, 0.032, 1.594, 0.009, 0.047, 1.258, 0.021, 24.172, 0.015
0.598, 0.011, 0.255, 0.549, 2.794, 0.006, 0.024, 2.216, 0.008, 0.034, 3.837, 0.009, 0.039, 1.229, 0.008, 0.033, 1.422, 0.009, 0.046, 1.228, 0.034, 23.377, 0.011
0.658, 0.012, 0.155, 0.326, 2.974, 0.006, 0.024, 2.008, 0.007, 0.033, 3.876, 0.010, 0.040, 1.290, 0.009, 0.033, 1.582, 0.010, 0.035, 1.284, 0.023, 22.337, 0.012
0.681, 0.012, 0.157, 0.321, 2.957, 0.006, 0.024, 2.044, 0.008, 0.033, 4.087, 0.009, 0.039, 1.272, 0.008, 0.032, 1.454, 0.009, 0.035, 1.215, 0.022, 23.810, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1a.sql...
0.612, 0.013, 0.113, 0.196, 1.668, 0.006, 0.025, 0.786, 0.006, 0.027, 0.848, 0.006, 0.032, 0.663, 0.014, 27.983, 0.063
0.548, 0.015, 0.172, 0.360, 1.437, 0.006, 0.031, 0.726, 0.008, 0.032, 0.799, 0.006, 0.033, 0.707, 0.014, 0.730, 0.011
0.642, 0.012, 0.114, 0.194, 1.714, 0.005, 0.025, 0.774, 0.006, 0.028, 0.929, 0.005, 0.030, 0.734, 0.013, 0.749, 0.010
