Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.685, 0.000, 0.000, 0.000, 0.000, 0.009, 0.019, 0.706, 3.150, 0.031, 0.034, 0.011, 0.024, 1.092, 5.237, 0.046, 0.038, 0.009, 0.021, 0.830, 0.193, 0.013, 0.018, 0.010, 0.021, 1.021, 2.639, 0.022, 0.021, 0.007, 0.020, 0.703, 0.175, 0.017, 0.013, 0.005, 0.020, 0.205, 0.409, 0.014, 0.013, 0.009, 0.900, 0.204, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/14c.sql...
0.244, 0.000, 0.000, 0.000, 0.000, 0.009, 0.019, 0.217, 5.720, 0.040, 0.037, 0.013, 0.021, 1.295, 8.809, 0.046, 0.039, 0.009, 0.020, 0.978, 8.148, 0.046, 0.029, 0.011, 0.022, 2.196, 14.360, 0.048, 0.031, 0.011, 1.243, 3.917, 0.011
0.332, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.203, 5.035, 0.042, 0.038, 0.012, 0.021, 1.321, 8.140, 0.044, 0.036, 0.009, 0.021, 0.947, 9.281, 0.047, 0.030, 0.010, 0.023, 2.248, 14.363, 0.046, 0.030, 0.011, 1.249, 3.774, 0.013
0.292, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.203, 5.170, 0.044, 0.046, 0.013, 0.022, 1.322, 8.072, 0.043, 0.038, 0.010, 0.021, 0.961, 9.249, 0.055, 0.045, 0.010, 0.023, 2.209, 13.967, 0.049, 0.031, 0.012, 1.259, 3.670, 0.011
0.288, 0.000, 0.000, 0.000, 0.000, 0.008, 0.019, 0.207, 5.052, 0.043, 0.038, 0.012, 0.021, 1.449, 8.059, 0.042, 0.037, 0.009, 0.020, 0.921, 9.253, 0.047, 0.030, 0.011, 0.022, 2.200, 13.553, 0.047, 0.033, 0.011, 1.279, 3.695, 0.015
0.369, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.209, 5.049, 0.042, 0.038, 0.011, 0.021, 1.346, 8.565, 0.042, 0.038, 0.009, 0.020, 0.926, 9.274, 0.045, 0.031, 0.010, 0.021, 2.180, 13.981, 0.046, 0.031, 0.011, 1.261, 3.382, 0.012
0.248, 0.000, 0.000, 0.000, 0.000, 0.008, 0.019, 0.207, 4.936, 0.043, 0.038, 0.012, 0.021, 1.367, 8.104, 0.043, 0.036, 0.009, 0.021, 0.949, 9.306, 0.047, 0.031, 0.010, 0.022, 2.223, 13.969, 0.050, 0.031, 0.012, 1.258, 3.695, 0.011
0.223, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.205, 5.253, 0.044, 0.038, 0.012, 0.022, 1.317, 8.070, 0.045, 0.036, 0.009, 0.020, 0.940, 9.221, 0.047, 0.030, 0.011, 0.021, 2.185, 13.759, 0.047, 0.031, 0.012, 1.285, 3.916, 0.012
0.246, 0.000, 0.000, 0.000, 0.000, 0.011, 0.022, 0.272, 4.918, 0.041, 0.036, 0.011, 0.020, 1.267, 8.026, 0.042, 0.037, 0.009, 0.020, 0.946, 9.230, 0.045, 0.031, 0.011, 0.022, 2.194, 13.442, 0.046, 0.032, 0.011, 1.286, 3.537, 0.011
0.059, 0.000, 0.000, 0.000, 0.000, 0.008, 0.024, 0.218, 5.111, 0.039, 0.037, 0.012, 0.020, 1.291, 8.028, 0.045, 0.041, 0.011, 0.022, 1.171, 9.215, 0.049, 0.032, 0.011, 0.022, 2.219, 14.122, 0.046, 0.032, 0.012, 1.419, 3.530, 0.012
0.060, 0.000, 0.000, 0.000, 0.000, 0.008, 0.019, 0.207, 5.134, 0.045, 0.039, 0.012, 0.022, 1.379, 8.012, 0.045, 0.038, 0.009, 0.021, 0.952, 9.219, 0.048, 0.031, 0.011, 0.022, 2.212, 13.221, 0.048, 0.031, 0.011, 1.268, 3.833, 0.011
0.056, 0.000, 0.000, 0.000, 0.000, 0.009, 0.019, 0.210, 5.165, 0.045, 0.039, 0.012, 0.022, 1.356, 8.338, 0.044, 0.037, 0.009, 0.020, 0.947, 9.460, 0.048, 0.031, 0.011, 0.023, 2.223, 13.556, 0.046, 0.032, 0.011, 1.286, 3.516, 0.011
0.280, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.213, 5.129, 0.039, 0.038, 0.012, 0.021, 1.357, 8.261, 0.044, 0.038, 0.009, 0.020, 0.956, 9.314, 0.049, 0.031, 0.010, 0.021, 2.220, 13.877, 0.055, 0.031, 0.011, 1.254, 3.745, 0.016
0.191, 0.000, 0.000, 0.000, 0.000, 0.008, 0.019, 0.207, 5.077, 0.041, 0.036, 0.012, 0.021, 1.324, 8.077, 0.043, 0.036, 0.009, 0.020, 0.956, 9.234, 0.046, 0.032, 0.010, 0.021, 2.202, 13.955, 0.048, 0.030, 0.012, 1.278, 3.603, 0.012
0.327, 0.000, 0.000, 0.000, 0.000, 0.008, 0.019, 0.211, 5.073, 0.038, 0.038, 0.012, 0.020, 1.349, 8.331, 0.044, 0.036, 0.009, 0.020, 0.962, 9.387, 0.048, 0.030, 0.010, 0.022, 2.194, 13.943, 0.046, 0.028, 0.011, 1.243, 3.722, 0.011
0.218, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.211, 5.121, 0.041, 0.036, 0.013, 0.022, 1.378, 8.118, 0.042, 0.036, 0.009, 0.020, 0.956, 9.373, 0.046, 0.031, 0.010, 0.022, 2.205, 14.167, 0.045, 0.031, 0.012, 1.281, 3.917, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15a.sql...
0.309, 0.000, 0.000, 0.000, 0.000, 0.216, 0.085, 0.409, 0.242, 0.009, 0.016, 0.713, 7.363, 0.040, 0.036, 0.008, 0.021, 0.764, 1.750, 0.023, 0.027, 0.007, 0.019, 0.730, 0.918, 0.015, 0.024, 0.007, 0.020, 0.668, 2.802, 0.023, 0.027, 0.009, 0.022, 55.218, 10.172, 0.025, 0.027, 0.007, 0.021, 0.738, 0.190, 0.013, 0.012, 0.005, 0.019, 0.597, 3.106, 0.015, 0.012, 0.006, 0.697, 0.350, 0.009
0.485, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.793, 7.512, 0.034, 0.037, 0.008, 0.020, 0.755, 2.107, 0.018, 0.025, 0.006, 0.019, 0.574, 1.025, 0.015, 0.027, 0.008, 0.022, 0.948, 2.903, 0.020, 0.026, 0.009, 0.022, 0.869, 10.080, 0.029, 0.023, 0.007, 0.021, 0.778, 0.164, 0.013, 0.012, 0.005, 0.019, 0.616, 3.045, 0.021, 0.013, 0.006, 0.763, 0.292, 0.011
0.290, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.783, 7.461, 0.036, 0.037, 0.007, 0.020, 0.753, 1.452, 0.019, 0.025, 0.006, 0.043, 0.594, 1.183, 0.019, 0.024, 0.008, 0.021, 0.676, 2.967, 0.022, 0.023, 0.009, 0.021, 0.886, 10.083, 0.027, 0.023, 0.007, 0.021, 0.741, 0.185, 0.017, 0.013, 0.005, 0.018, 0.630, 3.174, 0.019, 0.012, 0.006, 0.725, 0.279, 0.011
0.286, 0.000, 0.000, 0.000, 0.000, 0.009, 0.017, 0.793, 7.503, 0.036, 0.038, 0.008, 0.021, 0.758, 1.762, 0.020, 0.024, 0.006, 0.019, 0.597, 1.042, 0.016, 0.024, 0.008, 0.020, 0.670, 2.901, 0.020, 0.028, 0.010, 0.025, 1.231, 10.007, 0.030, 0.026, 0.008, 0.024, 1.015, 0.094, 0.013, 0.012, 0.005, 0.019, 0.607, 3.045, 0.015, 0.011, 0.005, 0.710, 0.278, 0.018
0.302, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.834, 7.547, 0.036, 0.036, 0.007, 0.021, 0.759, 1.518, 0.019, 0.026, 0.007, 0.019, 0.583, 1.092, 0.020, 0.024, 0.008, 0.020, 0.675, 2.908, 0.022, 0.022, 0.009, 0.022, 0.882, 10.153, 0.025, 0.022, 0.007, 0.021, 0.748, 0.144, 0.013, 0.014, 0.006, 0.021, 0.846, 3.149, 0.020, 0.013, 0.006, 0.750, 0.281, 0.012
0.578, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.846, 7.418, 0.037, 0.038, 0.008, 0.021, 0.759, 2.615, 0.021, 0.026, 0.007, 0.019, 0.594, 1.340, 0.016, 0.024, 0.008, 0.020, 0.669, 2.776, 0.025, 0.024, 0.009, 0.021, 0.889, 10.141, 0.040, 0.023, 0.008, 0.022, 0.974, 0.180, 0.013, 0.012, 0.005, 0.019, 0.622, 3.158, 0.016, 0.011, 0.005, 0.706, 0.308, 0.011
0.582, 0.000, 0.000, 0.000, 0.000, 0.009, 0.017, 0.824, 7.542, 0.037, 0.038, 0.008, 0.022, 0.796, 2.406, 0.022, 0.026, 0.007, 0.020, 0.626, 0.956, 0.017, 0.024, 0.008, 0.021, 0.702, 2.827, 0.021, 0.028, 0.010, 0.023, 0.908, 10.210, 0.029, 0.022, 0.007, 0.021, 0.774, 0.165, 0.013, 0.013, 0.005, 0.020, 0.630, 3.123, 0.017, 0.011, 0.006, 0.729, 0.299, 0.011
0.770, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.784, 7.756, 0.035, 0.038, 0.008, 0.020, 0.766, 2.201, 0.020, 0.026, 0.007, 0.019, 0.599, 1.219, 0.015, 0.023, 0.007, 0.020, 0.662, 2.828, 0.020, 0.023, 0.022, 0.021, 0.878, 10.217, 0.025, 0.025, 0.008, 0.023, 0.807, 0.136, 0.012, 0.012, 0.005, 0.019, 0.586, 3.086, 0.017, 0.012, 0.005, 0.715, 0.390, 0.011
0.576, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.795, 7.357, 0.036, 0.038, 0.008, 0.021, 0.785, 2.294, 0.022, 0.028, 0.007, 0.020, 0.630, 1.095, 0.019, 0.025, 0.008, 0.021, 0.703, 2.738, 0.024, 0.024, 0.010, 0.022, 0.919, 10.258, 0.041, 0.027, 0.009, 0.022, 0.798, 0.126, 0.013, 0.012, 0.005, 0.019, 0.617, 3.143, 0.016, 0.012, 0.006, 0.728, 0.272, 0.011
0.578, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.851, 7.589, 0.036, 0.043, 0.008, 0.021, 0.755, 2.160, 0.022, 0.027, 0.006, 0.019, 0.603, 1.386, 0.018, 0.024, 0.008, 0.021, 0.687, 2.787, 0.021, 0.026, 0.010, 0.024, 1.264, 10.381, 0.029, 0.022, 0.007, 0.020, 0.740, 0.126, 0.014, 0.014, 0.005, 0.018, 0.600, 3.123, 0.018, 0.012, 0.007, 0.722, 0.277, 0.011
0.452, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.846, 7.461, 0.033, 0.037, 0.008, 0.021, 0.745, 2.303, 0.019, 0.025, 0.007, 0.018, 0.711, 1.495, 0.016, 0.023, 0.007, 0.021, 0.661, 2.929, 0.022, 0.022, 0.009, 0.021, 0.875, 10.243, 0.025, 0.022, 0.007, 0.021, 0.775, 0.063, 0.012, 0.012, 0.005, 0.018, 0.637, 3.042, 0.015, 0.011, 0.006, 0.699, 0.317, 0.011
0.469, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.858, 7.633, 0.036, 0.037, 0.008, 0.021, 0.789, 2.424, 0.021, 0.027, 0.007, 0.020, 0.614, 1.297, 0.017, 0.024, 0.008, 0.022, 0.690, 2.762, 0.020, 0.023, 0.010, 0.023, 0.917, 10.176, 0.030, 0.023, 0.007, 0.022, 0.769, 0.101, 0.014, 0.015, 0.006, 0.021, 0.668, 3.183, 0.017, 0.014, 0.007, 0.805, 0.285, 0.011
0.540, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.798, 7.544, 0.037, 0.037, 0.007, 0.020, 0.757, 2.351, 0.019, 0.028, 0.007, 0.019, 0.584, 1.259, 0.017, 0.024, 0.007, 0.020, 0.709, 2.851, 0.021, 0.026, 0.011, 0.024, 0.944, 10.215, 0.025, 0.025, 0.008, 0.023, 0.838, 0.205, 0.017, 0.014, 0.005, 0.019, 0.642, 3.126, 0.019, 0.013, 0.007, 0.756, 0.288, 0.012
0.452, 0.000, 0.000, 0.000, 0.000, 0.008, 0.025, 0.830, 7.662, 0.036, 0.038, 0.007, 0.020, 0.764, 2.210, 0.023, 0.027, 0.006, 0.018, 0.601, 1.191, 0.017, 0.023, 0.007, 0.020, 0.673, 2.726, 0.019, 0.022, 0.009, 0.021, 0.861, 10.348, 0.040, 0.030, 0.009, 0.023, 1.063, 0.199, 0.013, 0.012, 0.005, 0.018, 0.592, 3.145, 0.022, 0.012, 0.006, 0.769, 0.271, 0.012
0.514, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.835, 7.432, 0.038, 0.038, 0.008, 0.022, 0.792, 2.130, 0.021, 0.027, 0.007, 0.019, 0.621, 1.150, 0.015, 0.025, 0.008, 0.021, 0.700, 2.797, 0.026, 0.025, 0.009, 0.023, 0.945, 10.223, 0.025, 0.021, 0.007, 0.021, 0.754, 0.131, 0.013, 0.014, 0.005, 0.019, 0.616, 3.189, 0.022, 0.013, 0.006, 0.766, 0.308, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15b.sql...
0.077, 0.000, 0.000, 0.000, 0.312, 0.257, 0.000, 0.009, 0.016, 0.383, 7.252, 0.036, 0.038, 0.008, 0.022, 0.804, 0.700, 0.014, 0.021, 0.006, 0.018, 0.196, 0.493, 0.012, 0.020, 0.007, 0.021, 0.660, 2.141, 0.023, 0.022, 0.009, 0.021, 0.255, 8.443, 0.022, 0.021, 0.007, 0.020, 0.237, 0.172, 0.016, 0.012, 0.005, 0.018, 0.195, 2.443, 0.018, 0.012, 0.006, 0.372, 0.314, 0.009
0.166, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.229, 7.507, 0.039, 0.038, 0.008, 0.022, 0.840, 0.631, 0.014, 0.022, 0.007, 0.020, 0.201, 0.444, 0.012, 0.020, 0.007, 0.021, 0.671, 2.056, 0.021, 0.021, 0.009, 0.021, 0.256, 8.525, 0.024, 0.021, 0.007, 0.021, 0.246, 0.154, 0.015, 0.013, 0.005, 0.018, 0.202, 2.339, 0.017, 0.011, 0.007, 0.486, 0.262, 0.012
0.326, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.223, 7.513, 0.034, 0.042, 0.009, 0.023, 1.053, 0.509, 0.013, 0.022, 0.007, 0.018, 0.199, 0.532, 0.013, 0.021, 0.007, 0.021, 0.662, 2.080, 0.019, 0.021, 0.009, 0.022, 0.249, 8.461, 0.020, 0.019, 0.007, 0.020, 0.229, 0.479, 0.014, 0.012, 0.005, 0.018, 0.190, 2.343, 0.015, 0.010, 0.006, 0.364, 0.346, 0.011
0.141, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.221, 7.716, 0.037, 0.039, 0.008, 0.022, 0.826, 0.508, 0.014, 0.021, 0.007, 0.041, 0.201, 0.452, 0.012, 0.020, 0.007, 0.021, 0.669, 2.074, 0.019, 0.020, 0.009, 0.021, 0.254, 8.499, 0.024, 0.021, 0.007, 0.020, 0.245, 0.158, 0.013, 0.012, 0.005, 0.018, 0.194, 2.313, 0.019, 0.011, 0.006, 0.380, 0.280, 0.013
0.133, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.228, 7.533, 0.039, 0.038, 0.008, 0.022, 0.839, 0.606, 0.015, 0.027, 0.008, 0.021, 0.249, 0.465, 0.014, 0.021, 0.008, 0.022, 0.690, 2.177, 0.019, 0.022, 0.009, 0.022, 0.266, 8.672, 0.024, 0.021, 0.007, 0.021, 0.252, 0.131, 0.013, 0.012, 0.005, 0.020, 0.200, 2.440, 0.019, 0.012, 0.006, 0.397, 0.255, 0.011
0.220, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.218, 7.502, 0.039, 0.040, 0.008, 0.022, 0.840, 0.582, 0.014, 0.022, 0.007, 0.019, 0.203, 0.472, 0.013, 0.020, 0.007, 0.021, 0.673, 2.044, 0.018, 0.020, 0.009, 0.022, 0.255, 8.528, 0.024, 0.020, 0.007, 0.021, 0.250, 0.284, 0.015, 0.013, 0.005, 0.019, 0.204, 2.428, 0.020, 0.012, 0.006, 0.391, 0.257, 0.012
0.108, 0.000, 0.000, 0.000, 0.000, 0.009, 0.019, 0.232, 7.419, 0.040, 0.039, 0.008, 0.022, 0.870, 0.599, 0.014, 0.022, 0.006, 0.019, 0.206, 0.493, 0.014, 0.020, 0.008, 0.021, 0.685, 2.067, 0.019, 0.021, 0.009, 0.022, 0.261, 8.684, 0.024, 0.020, 0.007, 0.021, 0.248, 0.103, 0.012, 0.019, 0.005, 0.018, 0.197, 2.482, 0.014, 0.010, 0.006, 0.374, 0.275, 0.012
0.102, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.221, 7.293, 0.035, 0.036, 0.008, 0.021, 0.841, 0.687, 0.016, 0.022, 0.006, 0.018, 0.311, 1.068, 0.017, 0.020, 0.007, 0.020, 0.714, 2.145, 0.021, 0.020, 0.009, 0.021, 0.253, 8.629, 0.021, 0.022, 0.007, 0.020, 0.239, 0.231, 0.012, 0.012, 0.005, 0.018, 0.193, 2.442, 0.018, 0.012, 0.007, 0.531, 0.374, 0.011
0.126, 0.000, 0.000, 0.000, 0.000, 0.009, 0.018, 0.232, 7.756, 0.034, 0.044, 0.008, 0.022, 0.890, 0.602, 0.013, 0.021, 0.007, 0.019, 0.199, 0.502, 0.012, 0.020, 0.007, 0.020, 0.687, 2.118, 0.024, 0.026, 0.011, 0.025, 0.343, 8.614, 0.023, 0.020, 0.007, 0.021, 0.252, 0.588, 0.017, 0.013, 0.005, 0.019, 0.205, 2.419, 0.021, 0.012, 0.006, 0.411, 0.274, 0.011
0.116, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.221, 7.457, 0.041, 0.040, 0.008, 0.022, 0.846, 0.602, 0.015, 0.023, 0.007, 0.019, 0.240, 0.483, 0.012, 0.021, 0.007, 0.022, 0.681, 2.063, 0.018, 0.021, 0.009, 0.021, 0.257, 8.651, 0.023, 0.021, 0.007, 0.021, 0.250, 0.132, 0.012, 0.012, 0.005, 0.019, 0.200, 2.339, 0.019, 0.011, 0.006, 0.401, 0.525, 0.014
0.068, 0.000, 0.000, 0.000, 0.000, 0.008, 0.017, 0.218, 7.669, 0.037, 0.037, 0.008, 0.021, 0.825, 0.613, 0.013, 0.021, 0.006, 0.019, 0.238, 0.542, 0.012, 0.019, 0.007, 0.021, 0.660, 2.121, 0.020, 0.023, 0.009, 0.021, 0.251, 8.750, 0.021, 0.019, 0.007, 0.020, 0.239, 0.191, 0.026, 0.012, 0.005, 0.018, 0.197, 2.460, 0.021, 0.012, 0.006, 0.409, 0.307, 0.011
0.098, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.229, 7.578, 0.040, 0.039, 0.009, 0.023, 0.845, 0.497, 0.014, 0.023, 0.006, 0.020, 0.208, 0.505, 0.013, 0.021, 0.008, 0.022, 0.691, 2.122, 0.020, 0.021, 0.010, 0.022, 0.262, 8.667, 0.024, 0.022, 0.007, 0.021, 0.248, 0.147, 0.016, 0.015, 0.006, 0.021, 0.248, 2.508, 0.019, 0.011, 0.006, 0.401, 0.275, 0.015
0.106, 0.000, 0.000, 0.000, 0.000, 0.009, 0.018, 0.230, 7.595, 0.036, 0.037, 0.008, 0.022, 0.841, 0.506, 0.018, 0.028, 0.008, 0.020, 0.248, 0.489, 0.013, 0.025, 0.009, 0.023, 0.970, 2.052, 0.021, 0.022, 0.009, 0.022, 0.272, 8.702, 0.021, 0.020, 0.007, 0.021, 0.257, 0.148, 0.012, 0.012, 0.005, 0.019, 0.199, 2.409, 0.015, 0.011, 0.006, 0.379, 0.259, 0.014
0.144, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.235, 7.797, 0.039, 0.039, 0.009, 0.023, 0.858, 0.543, 0.015, 0.023, 0.007, 0.020, 0.275, 0.499, 0.014, 0.021, 0.008, 0.022, 0.697, 2.086, 0.103, 0.021, 0.009, 0.023, 0.261, 8.556, 0.022, 0.020, 0.007, 0.020, 0.248, 0.146, 0.013, 0.012, 0.005, 0.019, 0.198, 2.385, 0.015, 0.010, 0.006, 0.372, 0.551, 0.012
0.144, 0.000, 0.000, 0.000, 0.000, 0.008, 0.018, 0.243, 7.990, 0.036, 0.037, 0.008, 0.022, 0.852, 0.520, 0.014, 0.021, 0.007, 0.019, 0.241, 0.492, 0.013, 0.020, 0.008, 0.021, 0.687, 2.076, 0.021, 0.022, 0.009, 0.022, 0.259, 8.582, 0.021, 0.020, 0.007, 0.021, 0.249, 0.187, 0.017, 0.013, 0.005, 0.020, 0.205, 2.447, 0.015, 0.011, 0.006, 0.383, 0.322, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15c.sql...
0.053, 0.000, 0.000, 0.000, 0.000, 0.007, 0.015, 0.581, 8.821, 0.046, 0.040, 0.008, 0.021, 2.525, 7.393, 0.049, 0.037, 0.014, 0.025, 2.219, 31.586, 0.058, 0.039, 0.010, 0.020, 1.101, 19.371, 0.046, 0.028, 0.007, 0.020, 0.998, 0.450, 0.017, 0.014, 0.005, 0.018, 0.619, 3.319, 0.029, 0.015, 0.006, 0.820, 0.369, 0.011
0.041, 0.000, 0.000, 0.000, 0.000, 0.007, 0.015, 0.579, 8.925, 0.046, 0.040, 0.009, 0.021, 2.495, 7.948, 0.040, 0.035, 0.014, 0.025, 2.215, 30.930, 0.046, 0.038, 0.010, 0.021, 1.118, 19.124, 0.047, 0.029, 0.009, 0.021, 1.007, 0.495, 0.014, 0.015, 0.005, 0.018, 0.602, 3.185, 0.020, 0.014, 0.014, 0.727, 0.379, 0.010
0.082, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.607, 9.095, 0.048, 0.039, 0.008, 0.022, 2.516, 8.441, 0.042, 0.036, 0.014, 0.026, 2.229, 31.002, 0.045, 0.038, 0.010, 0.021, 1.091, 19.443, 0.047, 0.027, 0.007, 0.020, 0.991, 0.582, 0.034, 0.015, 0.006, 0.019, 0.631, 3.164, 0.025, 0.012, 0.006, 0.735, 0.359, 0.011
0.038, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.586, 8.729, 0.048, 0.050, 0.008, 0.021, 2.515, 8.085, 0.044, 0.035, 0.013, 0.027, 2.274, 30.735, 0.050, 0.040, 0.009, 0.021, 1.246, 19.582, 0.049, 0.029, 0.008, 0.021, 1.031, 0.480, 0.015, 0.014, 0.005, 0.019, 0.645, 3.220, 0.020, 0.013, 0.006, 0.771, 0.368, 0.012
0.057, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.604, 9.199, 0.047, 0.041, 0.008, 0.022, 2.561, 7.814, 0.041, 0.035, 0.013, 0.027, 2.291, 30.562, 0.051, 0.040, 0.010, 0.021, 1.160, 19.714, 0.049, 0.027, 0.008, 0.021, 0.992, 0.469, 0.014, 0.013, 0.005, 0.019, 0.609, 3.142, 0.019, 0.013, 0.007, 0.957, 0.380, 0.011
0.041, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.596, 9.258, 0.049, 0.042, 0.009, 0.022, 2.567, 7.999, 0.041, 0.035, 0.013, 0.025, 2.215, 30.611, 0.047, 0.041, 0.010, 0.021, 1.111, 19.591, 0.048, 0.029, 0.008, 0.022, 1.247, 0.431, 0.015, 0.015, 0.006, 0.021, 0.650, 3.190, 0.022, 0.013, 0.006, 0.795, 0.330, 0.011
0.041, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.598, 9.131, 0.048, 0.039, 0.007, 0.022, 2.556, 7.753, 0.043, 0.037, 0.014, 0.028, 2.317, 30.720, 0.052, 0.039, 0.010, 0.022, 1.141, 19.066, 0.049, 0.028, 0.007, 0.021, 1.033, 0.561, 0.016, 0.014, 0.005, 0.019, 0.644, 3.213, 0.021, 0.012, 0.006, 0.761, 0.342, 0.011
0.058, 0.000, 0.000, 0.000, 0.000, 0.006, 0.016, 0.587, 9.160, 0.047, 0.040, 0.009, 0.021, 2.489, 8.752, 0.050, 0.048, 0.013, 0.026, 2.286, 30.546, 0.047, 0.038, 0.009, 0.020, 1.155, 19.798, 0.046, 0.029, 0.008, 0.021, 0.990, 0.569, 0.018, 0.014, 0.005, 0.019, 0.617, 3.179, 0.022, 0.013, 0.007, 0.752, 0.422, 0.013
0.057, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.611, 9.416, 0.047, 0.041, 0.009, 0.023, 2.553, 6.996, 0.043, 0.036, 0.014, 0.027, 2.258, 30.845, 0.047, 0.041, 0.010, 0.023, 1.491, 19.350, 0.049, 0.029, 0.009, 0.022, 1.189, 0.545, 0.017, 0.014, 0.005, 0.018, 0.619, 3.119, 0.017, 0.012, 0.006, 0.720, 0.365, 0.012
0.046, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.612, 9.293, 0.049, 0.040, 0.009, 0.021, 2.551, 7.194, 0.042, 0.036, 0.014, 0.026, 2.310, 30.418, 0.061, 0.043, 0.011, 0.024, 1.492, 19.773, 0.049, 0.028, 0.007, 0.021, 1.024, 0.493, 0.014, 0.014, 0.005, 0.019, 0.639, 3.204, 0.018, 0.014, 0.008, 0.806, 0.338, 0.011
0.070, 0.000, 0.000, 0.000, 0.000, 0.007, 0.015, 0.591, 9.292, 0.049, 0.040, 0.008, 0.021, 2.519, 7.022, 0.038, 0.035, 0.013, 0.026, 2.251, 30.565, 0.049, 0.040, 0.009, 0.021, 1.155, 19.486, 0.048, 0.057, 0.007, 0.020, 0.980, 0.631, 0.017, 0.014, 0.005, 0.018, 0.650, 3.131, 0.021, 0.012, 0.006, 0.752, 0.355, 0.011
0.040, 0.000, 0.000, 0.000, 0.000, 0.007, 0.017, 0.610, 9.032, 0.046, 0.044, 0.009, 0.023, 2.454, 7.860, 0.044, 0.035, 0.014, 0.027, 2.234, 30.679, 0.051, 0.040, 0.010, 0.021, 1.145, 19.059, 0.047, 0.027, 0.007, 0.020, 0.969, 0.536, 0.015, 0.013, 0.005, 0.019, 0.615, 3.181, 0.017, 0.012, 0.006, 0.721, 0.373, 0.012
0.090, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.610, 9.397, 0.049, 0.039, 0.008, 0.032, 2.554, 7.915, 0.044, 0.038, 0.014, 0.027, 2.300, 30.520, 0.050, 0.040, 0.010, 0.022, 1.142, 20.188, 0.047, 0.028, 0.008, 0.021, 1.025, 0.482, 0.018, 0.014, 0.006, 0.020, 0.651, 3.206, 0.022, 0.013, 0.007, 0.777, 0.353, 0.012
0.050, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.606, 9.138, 0.047, 0.040, 0.008, 0.022, 2.552, 7.635, 0.043, 0.039, 0.016, 0.031, 2.212, 30.919, 0.048, 0.039, 0.010, 0.020, 1.122, 19.547, 0.047, 0.029, 0.008, 0.022, 1.049, 0.587, 0.018, 0.014, 0.005, 0.019, 0.631, 3.144, 0.019, 0.013, 0.006, 0.744, 0.350, 0.014
0.062, 0.000, 0.000, 0.000, 0.000, 0.007, 0.016, 0.614, 8.895, 0.048, 0.042, 0.008, 0.021, 2.549, 7.824, 0.043, 0.036, 0.014, 0.027, 2.313, 30.622, 0.047, 0.039, 0.009, 0.021, 1.131, 19.370, 0.049, 0.029, 0.007, 0.021, 1.028, 0.461, 0.018, 0.014, 0.005, 0.019, 0.648, 3.190, 0.022, 0.012, 0.006, 0.757, 0.347, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/15d.sql...
