Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.563, 0.890, 0.146, 0.779, 0.322, 0.191, 2.363, 0.599, 1.320, 9.808, , , , 1.367, 18.348
0.260, 0.814, 0.145, 0.878, 0.387, 0.226, 1.903, 0.491, 1.024, 7.508, , , , 1.581, 15.217
0.377, 0.930, 0.170, 0.746, 0.457, 0.187, 2.381, 0.581, 1.505, 11.561, , , , 1.201, 20.096
0.370, 1.449, 0.186, 0.953, 0.423, 0.157, 1.868, 0.482, 1.011, 7.404, , , , 21.328, 35.631
0.288, 0.858, 0.117, 0.589, 0.214, 0.153, 1.572, 0.423, 0.768, 6.346, , , , 10.965, 22.293
0.245, 0.911, 0.152, 0.823, 0.323, 0.240, 1.640, 0.421, 0.831, 6.119, , , , 0.985, 12.690
0.261, 0.739, 0.105, 0.572, 0.255, 0.188, 1.931, 0.512, 0.978, 7.113, , , , 1.673, 14.327
0.305, 0.903, 0.142, 0.849, 0.409, 0.202, 2.120, 0.529, 1.214, 7.773, , , , 0.355, 14.801
0.279, 0.832, 0.137, 0.789, 0.314, 0.207, 1.495, 0.396, 0.733, 5.696, , , , 0.392, 11.270
0.278, 1.112, 0.146, 0.780, 0.328, 0.196, 2.369, 0.609, 1.330, 9.662, , , , 1.452, 18.262
0.247, 0.837, 0.134, 0.686, 0.257, 0.168, 1.954, 0.497, 1.053, 7.737, , , , 1.687, 15.257
0.361, 1.063, 0.220, 1.098, 0.499, 0.182, 2.294, 0.565, 1.455, 11.299, , , , 0.445, 19.481
0.363, 1.445, 0.188, 1.021, 0.485, 0.311, 3.198, 0.477, 1.002, 7.379, , , , 21.385, 37.254
0.312, 0.930, 0.133, 0.822, 0.310, 0.198, 1.572, 0.414, 0.729, 6.195, , , , 9.696, 21.311
0.221, 1.090, 0.110, 0.555, 0.217, 0.135, 1.618, 0.434, 0.835, 6.345, , , , 1.864, 13.424
0.321, 1.017, 0.144, 0.843, 0.389, 0.244, 1.873, 0.522, 0.970, 7.130, , , , 1.843, 15.296
0.335, 0.778, 0.114, 0.598, 0.270, 0.204, 2.111, 0.533, 1.259, 8.026, , , , 1.151, 15.379
0.239, 0.679, 0.102, 0.576, 0.213, 0.128, 1.501, 0.423, 0.754, 5.965, , , , 1.046, 11.626
0.341, 0.908, 0.158, 0.820, 0.332, 0.190, 2.337, 0.619, 1.312, 9.681, , , , 1.285, 17.983
0.242, 0.764, 0.116, 0.606, 0.261, 0.162, 1.948, 0.511, 1.031, 7.805, , , , 1.706, 15.152
0.321, 0.839, 0.167, 0.732, 0.445, 0.184, 2.368, 0.586, 1.486, 11.505, , , , 1.017, 19.650
0.327, 1.436, 0.173, 0.966, 0.483, 0.307, 3.080, 0.462, 0.983, 7.284, , , , 21.685, 37.186
0.308, 0.985, 0.136, 0.776, 0.308, 0.204, 1.729, 0.413, 0.731, 6.034, , , , 10.750, 22.374
0.246, 0.956, 0.149, 0.824, 0.325, 0.194, 1.581, 0.422, 0.832, 6.131, , , , 0.920, 12.580
0.319, 0.955, 0.112, 0.614, 0.258, 0.164, 1.961, 0.522, 1.002, 7.428, , , , 2.542, 15.877
0.306, 0.904, 0.143, 0.849, 0.414, 0.197, 2.079, 0.529, 1.212, 7.659, , , , 0.354, 14.646
0.302, 0.847, 0.140, 0.842, 0.317, 0.207, 1.514, 0.393, 0.724, 5.739, , , , 0.466, 11.491
0.259, 1.198, 0.144, 0.793, 0.326, 0.189, 2.403, 0.598, 1.331, 9.694, , , , 1.276, 18.211
0.224, 0.953, 0.106, 0.639, 0.260, 0.167, 1.899, 0.490, 1.030, 7.812, , , , 1.722, 15.302
0.354, 1.054, 0.216, 1.089, 0.604, 0.182, 2.287, 0.572, 1.459, 11.210, , , , 0.459, 19.486
0.341, 1.446, 0.181, 0.980, 0.514, 0.309, 3.270, 0.485, 0.997, 7.468, , , , 21.309, 37.300
0.304, 0.924, 0.136, 0.838, 0.307, 0.183, 1.523, 0.423, 0.735, 6.163, , , , 9.819, 21.355
0.252, 0.913, 0.148, 0.840, 0.331, 0.216, 1.568, 0.419, 0.840, 6.060, , , , 1.044, 12.631
0.311, 1.086, 0.144, 0.861, 0.381, 0.168, 1.888, 0.511, 0.974, 7.065, , , , 1.584, 14.973
0.318, 0.892, 0.141, 0.871, 0.414, 0.258, 2.053, 0.540, 1.214, 7.648, , , , 0.631, 14.980
0.230, 0.615, 0.102, 0.531, 0.206, 0.128, 1.532, 0.394, 0.722, 5.633, , , , 0.416, 10.509
0.260, 0.875, 0.154, 0.825, 0.333, 0.194, 2.326, 0.614, 1.315, 9.655, , , , 1.453, 18.004
0.234, 0.722, 0.108, 0.602, 0.255, 0.163, 1.901, 0.495, 1.034, 7.667, , , , 1.725, 14.906
0.312, 1.076, 0.158, 0.722, 0.440, 0.185, 2.351, 0.589, 1.487, 11.552, , , , 1.167, 20.039
0.366, 1.427, 0.183, 1.004, 0.487, 0.311, 3.387, 0.864, 1.302, 7.581, , , , 21.639, 38.551
0.304, 0.810, 0.108, 0.580, 0.209, 0.127, 1.639, 0.420, 0.762, 6.214, , , , 9.855, 21.028
0.220, 1.104, 0.117, 0.644, 0.217, 0.137, 1.599, 0.425, 0.859, 6.370, , , , 1.808, 13.500
0.277, 0.897, 0.110, 0.584, 0.254, 0.168, 1.939, 0.564, 0.972, 7.137, , , , 2.296, 15.198
0.555, 0.766, 0.108, 0.628, 0.267, 0.186, 2.109, 0.531, 1.296, 8.063, , , , 1.113, 15.622
0.351, 0.706, 0.111, 0.585, 0.210, 0.131, 1.534, 0.406, 0.737, 6.089, , , , 1.097, 11.957
0.314, 1.111, 0.309, 1.224, 0.426, 0.189, 2.375, 0.605, 1.328, 9.690, , , , 0.473, 18.044
0.230, 0.732, 0.108, 0.574, 0.256, 0.167, 1.911, 0.496, 1.017, 7.512, , , , 1.663, 14.666
0.303, 1.016, 0.157, 0.775, 0.436, 0.180, 2.296, 0.573, 1.533, 11.592, , , , 1.196, 20.057
0.367, 1.366, 0.148, 0.615, 0.286, 0.150, 1.839, 0.470, 0.997, 7.401, , , , 21.403, 35.042
0.332, 0.973, 0.139, 0.835, 0.312, 0.193, 1.507, 0.414, 0.730, 5.964, , , , 9.571, 20.970
0.251, 0.919, 0.147, 0.821, 0.339, 0.228, 1.595, 0.428, 0.839, 6.129, , , , 0.936, 12.632
0.313, 0.870, 0.111, 0.604, 0.251, 0.164, 1.981, 0.513, 0.997, 7.408, , , , 2.383, 15.595
0.268, 0.786, 0.107, 0.567, 0.266, 0.188, 2.141, 0.528, 1.253, 7.985, , , , 0.995, 15.084
0.283, 0.889, 0.136, 0.797, 0.311, 0.203, 1.439, 0.410, 0.724, 5.697, , , , 0.354, 11.243
0.554, 0.866, 0.144, 0.836, 0.337, 0.191, 2.319, 0.612, 1.299, 9.567, , , , 1.314, 18.039
0.224, 0.945, 0.108, 0.620, 0.256, 0.162, 1.889, 0.498, 1.069, 7.791, , , , 1.607, 15.169
0.383, 1.447, 0.222, 1.043, 0.462, 0.201, 2.408, 0.604, 1.547, 11.724, , , , 1.183, 21.224
0.329, 1.062, 0.135, 0.653, 0.288, 0.154, 1.802, 0.470, 1.057, 7.261, , , , 21.548, 34.759
0.332, 1.023, 0.138, 0.838, 0.311, 0.205, 1.497, 0.459, 0.737, 6.124, , , , 9.754, 21.418
0.252, 0.912, 0.135, 0.824, 0.335, 0.218, 1.666, 0.420, 0.833, 6.172, , , , 0.983, 12.750
0.339, 1.030, 0.159, 0.864, 0.368, 0.166, 1.895, 0.507, 0.974, 7.079, , , , 1.545, 14.926
0.303, 0.900, 0.144, 0.862, 0.460, 0.243, 2.060, 0.524, 1.259, 7.666, , , , 0.474, 14.895
0.272, 0.825, 0.144, 0.799, 0.310, 0.201, 1.631, 0.395, 0.725, 5.681, , , , 0.383, 11.366
0.260, 1.177, 0.142, 0.776, 0.325, 0.194, 2.366, 0.620, 1.316, 9.690, , , , 1.541, 18.407
0.268, 1.145, 0.131, 0.880, 0.444, 0.327, 3.648, 0.839, 1.019, 7.686, , , , 1.711, 18.098
0.347, 1.064, 0.210, 1.103, 0.581, 0.192, 2.405, 0.592, 1.476, 11.625, , , , 0.386, 19.981
0.326, 1.330, 0.141, 0.634, 0.291, 0.155, 1.826, 0.501, 0.995, 7.535, , , , 21.664, 35.398
0.293, 0.948, 0.134, 0.826, 0.310, 0.208, 1.518, 0.420, 0.745, 5.965, , , , 10.037, 21.404
0.230, 1.051, 0.115, 0.559, 0.218, 0.135, 1.616, 0.436, 0.859, 6.397, , , , 1.955, 13.571
0.309, 1.142, 0.111, 0.601, 0.253, 0.162, 1.909, 0.519, 0.984, 7.393, , , , 2.355, 15.738
0.267, 1.076, 0.106, 0.640, 0.268, 0.194, 2.093, 0.543, 1.230, 8.009, , , , 1.069, 15.495
0.240, 0.956, 0.111, 0.571, 0.210, 0.128, 1.558, 0.401, 0.742, 5.977, , , , 1.024, 11.918
0.359, 0.931, 0.155, 0.842, 0.335, 0.198, 2.367, 0.598, 1.316, 9.778, , , , 1.405, 18.284
0.233, 0.688, 0.106, 0.611, 0.259, 0.167, 1.913, 0.497, 1.033, 7.714, , , , 1.691, 14.912
0.389, 1.123, 0.208, 1.062, 0.524, 0.185, 2.335, 0.566, 1.452, 11.242, , , , 0.390, 19.476
0.343, 1.319, 0.135, 0.601, 0.284, 0.157, 1.825, 0.515, 1.002, 7.462, , , , 21.593, 35.236
0.261, 0.697, 0.098, 0.544, 0.202, 0.124, 1.502, 0.423, 0.746, 5.966, , , , 10.358, 20.921
0.252, 0.926, 0.147, 0.820, 0.331, 0.250, 1.584, 0.427, 0.832, 6.084, , , , 0.892, 12.545
0.343, 1.006, 0.142, 0.906, 0.391, 0.183, 1.896, 0.504, 1.029, 7.072, , , , 1.556, 15.028
0.309, 0.886, 0.141, 0.848, 0.455, 0.204, 2.047, 0.534, 1.215, 7.624, , , , 0.326, 14.589
0.275, 0.839, 0.141, 0.776, 0.304, 0.201, 1.573, 0.408, 0.717, 5.623, , , , 0.402, 11.259
0.302, 1.028, 0.233, 1.170, 0.407, 0.194, 2.292, 0.597, 1.301, 9.279, , , , 0.486, 17.289
0.227, 0.756, 0.107, 0.604, 0.257, 0.163, 1.916, 0.490, 1.040, 7.730, , , , 1.715, 15.005
0.355, 1.057, 0.198, 1.035, 0.593, 0.181, 2.304, 0.563, 1.497, 11.193, , , , 0.440, 19.416
0.406, 1.448, 0.183, 1.003, 0.484, 0.308, 3.113, 0.475, 0.995, 7.376, , , , 21.461, 37.252
0.323, 0.820, 0.102, 0.557, 0.204, 0.128, 1.532, 0.472, 0.770, 6.165, , , , 10.327, 21.400
0.208, 0.678, 0.108, 0.559, 0.217, 0.136, 1.606, 0.425, 0.835, 6.089, , , , 0.889, 11.750
0.272, 0.869, 0.107, 0.580, 0.257, 0.168, 1.928, 0.506, 0.972, 7.042, , , , 2.294, 14.995
0.289, 0.868, 0.143, 0.838, 0.416, 0.304, 2.171, 0.535, 1.219, 7.644, , , , 0.356, 14.783
0.244, 0.995, 0.106, 0.551, 0.215, 0.126, 1.475, 0.403, 0.748, 6.006, , , , 1.084, 11.953
0.258, 1.105, 0.146, 0.784, 0.330, 0.193, 2.365, 0.609, 1.326, 9.645, , , , 1.308, 18.069
0.231, 0.685, 0.107, 0.577, 0.261, 0.168, 2.003, 0.501, 1.036, 7.717, , , , 1.728, 15.014
0.380, 1.054, 0.220, 1.041, 0.440, 0.185, 2.333, 0.567, 1.448, 11.296, , , , 0.480, 19.444
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.297, 1.477, 0.124, 0.832, 0.347, 0.243, 2.788, 0.746, 1.039, 7.050, , , , 10.191, 25.134
0.261, 0.765, 0.113, 0.583, 0.258, 0.131, 1.506, 0.402, 0.742, 6.046, , , , 1.182, 11.989
0.416, 1.332, 0.222, 1.046, 0.335, 0.179, 2.180, 0.588, 1.282, 9.478, , , , 11.741, 28.799
0.258, 0.909, 0.155, 0.866, 0.419, 0.191, 2.130, 0.533, 1.143, 7.964, , , , 1.559, 16.127
0.325, 1.340, 0.134, 0.612, 0.298, 0.159, 1.844, 0.473, 0.958, 7.616, , , , 10.868, 24.627
0.293, 1.040, 0.189, 1.176, 0.448, 0.188, 2.242, 0.579, 1.387, 9.369, , , , 0.732, 17.643
0.263, 0.828, 0.140, 0.882, 0.402, 0.255, 1.909, 0.493, 1.022, 7.529, , , , 1.582, 15.305
0.351, 0.880, 0.186, 1.012, 0.736, 0.308, 2.162, 0.528, 1.257, 10.206, , , , 0.374, 18.000
0.278, 1.536, 0.109, 0.568, 0.201, 0.126, 1.492, 0.417, 0.740, 6.060, , , , 10.526, 22.053
0.290, 0.866, 0.148, 0.826, 0.321, 0.202, 1.477, 0.399, 0.733, 5.676, , , , 0.474, 11.412
0.351, 1.048, 0.173, 0.908, 0.337, 0.175, 2.254, 0.601, 1.305, 9.885, , , , 11.880, 28.917
0.264, 0.962, 0.157, 0.885, 0.421, 0.210, 2.096, 0.527, 1.148, 8.000, , , , 1.449, 16.119
0.298, 1.129, 0.149, 0.626, 0.303, 0.160, 1.885, 0.478, 0.982, 7.477, , , , 10.812, 24.299
0.296, 1.095, 0.191, 1.097, 0.303, 0.188, 2.313, 0.588, 1.364, 9.497, , , , 0.779, 17.711
0.262, 0.823, 0.142, 0.836, 0.382, 0.201, 1.890, 0.491, 1.017, 7.443, , , , 1.581, 15.068
0.245, 0.825, 0.147, 0.720, 0.496, 0.175, 2.205, 0.535, 1.315, 10.270, , , , 1.134, 18.067
0.320, 1.069, 0.129, 0.864, 0.353, 0.245, 2.811, 0.754, 0.846, 6.280, , , , 10.387, 24.058
0.248, 0.636, 0.102, 0.595, 0.204, 0.127, 1.459, 0.394, 0.719, 5.693, , , , 0.471, 10.648
0.394, 1.274, 0.225, 1.105, 0.334, 0.177, 2.146, 0.602, 1.274, 9.524, , , , 11.289, 28.344
0.268, 0.921, 0.158, 0.927, 0.413, 0.207, 2.057, 0.543, 1.148, 8.053, , , , 1.669, 16.364
0.293, 1.176, 0.137, 0.600, 0.297, 0.155, 1.845, 0.476, 1.001, 7.458, , , , 10.812, 24.250
0.254, 0.847, 0.142, 0.763, 0.362, 0.194, 2.273, 0.594, 1.412, 9.263, , , , 1.656, 17.760
0.216, 1.214, 0.124, 0.579, 0.253, 0.164, 1.892, 0.490, 1.025, 7.550, , , , 2.320, 15.827
0.244, 1.001, 0.137, 0.688, 0.435, 0.173, 2.256, 0.545, 1.251, 10.325, , , , 1.185, 18.240
0.392, 1.134, 0.131, 0.878, 0.351, 0.245, 2.826, 0.754, 0.993, 6.538, , , , 11.005, 25.247
0.282, 0.835, 0.137, 0.828, 0.306, 0.202, 1.440, 0.394, 0.727, 5.763, , , , 0.453, 11.367
0.369, 1.032, 0.179, 0.903, 0.340, 0.175, 2.223, 0.604, 1.340, 9.802, , , , 12.001, 28.968
0.267, 0.978, 0.157, 0.883, 0.426, 0.200, 2.119, 0.539, 1.152, 7.993, , , , 1.464, 16.178
1.141, 1.070, 0.135, 0.587, 0.292, 0.155, 1.835, 0.477, 0.965, 7.456, , , , 10.950, 25.063
0.260, 0.903, 0.152, 0.804, 0.311, 0.193, 2.311, 0.602, 1.376, 9.327, , , , 1.340, 17.579
0.256, 0.857, 0.130, 0.875, 0.447, 0.323, 3.712, 0.932, 1.049, 7.648, , , , 2.509, 18.738
0.237, 0.708, 0.135, 0.685, 0.442, 0.224, 2.231, 0.550, 1.273, 10.227, , , , 1.225, 17.937
1.102, 0.792, 0.100, 0.548, 0.199, 0.126, 1.546, 0.412, 0.743, 6.008, , , , 10.400, 21.976
0.429, 1.059, 0.107, 0.547, 0.204, 0.127, 1.445, 0.393, 0.754, 5.957, , , , 1.108, 12.130
0.362, 1.534, 0.160, 0.810, 0.335, 0.179, 2.220, 0.594, 1.280, 9.522, , , , 12.028, 29.024
0.271, 0.916, 0.157, 0.874, 0.419, 0.193, 2.111, 0.527, 1.152, 7.962, , , , 1.553, 16.135
0.272, 0.975, 0.137, 0.585, 0.297, 0.156, 1.903, 0.470, 0.956, 7.405, , , , 10.731, 23.887
0.298, 1.055, 0.195, 1.188, 0.302, 0.190, 2.265, 0.590, 1.383, 9.384, , , , 0.655, 17.505
0.228, 0.611, 0.106, 0.564, 0.266, 0.216, 1.897, 0.489, 1.014, 7.423, , , , 1.661, 14.475
0.248, 0.644, 0.135, 0.680, 0.438, 0.173, 2.239, 0.533, 1.252, 10.065, , , , 0.366, 16.773
0.304, 1.138, 0.103, 0.555, 0.205, 0.129, 1.579, 0.411, 0.744, 6.033, , , , 10.501, 21.702
0.283, 0.919, 0.133, 0.784, 0.310, 0.206, 1.813, 0.398, 0.720, 5.663, , , , 0.445, 11.674
0.389, 1.032, 0.157, 0.817, 0.339, 0.181, 2.225, 0.601, 1.295, 9.493, , , , 11.568, 28.097
0.265, 0.915, 0.158, 0.876, 0.419, 0.218, 2.095, 0.523, 1.157, 8.006, , , , 1.441, 16.073
0.294, 1.378, 0.133, 0.580, 0.295, 0.155, 1.881, 0.470, 0.963, 7.356, , , , 10.933, 24.438
0.280, 1.235, 0.141, 0.771, 0.300, 0.189, 2.304, 0.610, 1.366, 9.453, , , , 1.384, 18.033
0.223, 0.702, 0.113, 0.607, 0.263, 0.166, 2.004, 0.495, 1.032, 7.528, , , , 1.635, 14.768
0.883, 0.935, 0.138, 0.745, 0.434, 0.174, 2.174, 0.542, 1.315, 10.369, , , , 1.423, 19.132
0.621, 1.017, 0.123, 0.847, 0.445, 0.260, 1.568, 0.415, 0.744, 24.517, , , , 23.370, 53.927
0.224, 0.788, 0.114, 0.603, 0.234, 0.129, 1.507, 0.413, 0.751, 5.975, , , , 1.018, 11.756
0.330, 0.970, 0.167, 0.817, 0.333, 0.174, 2.195, 0.594, 1.291, 9.607, , , , 12.538, 29.016
0.237, 0.812, 0.118, 0.606, 0.274, 0.187, 2.127, 0.544, 1.151, 8.114, , , , 3.009, 17.179
0.341, 1.412, 0.190, 0.828, 0.292, 0.153, 1.830, 0.476, 0.960, 7.367, , , , 10.740, 24.589
0.291, 1.118, 0.195, 1.143, 0.302, 0.197, 2.286, 0.595, 1.364, 9.251, , , , 1.288, 18.030
0.252, 0.786, 0.106, 0.609, 0.257, 0.163, 1.914, 0.547, 1.023, 7.569, , , , 2.277, 15.503
0.274, 0.834, 0.178, 1.041, 0.539, 0.174, 2.164, 0.542, 1.254, 10.127, , , , 0.358, 17.485
0.353, 0.973, 0.141, 0.815, 0.310, 0.205, 1.513, 0.419, 0.764, 6.273, , , , 9.685, 21.451
0.284, 0.831, 0.141, 0.784, 0.305, 0.199, 1.476, 0.396, 0.721, 5.707, , , , 0.495, 11.339
0.437, 0.993, 0.154, 0.791, 0.336, 0.178, 2.186, 0.606, 1.286, 9.570, , , , 11.690, 28.227
0.297, 1.145, 0.116, 0.594, 0.268, 0.181, 2.100, 0.536, 1.173, 8.056, , , , 2.212, 16.678
0.373, 1.483, 0.189, 0.871, 0.448, 0.221, 1.835, 0.470, 0.987, 7.637, , , , 10.733, 25.247
0.301, 0.994, 0.186, 1.142, 0.423, 0.193, 2.273, 0.588, 1.376, 9.291, , , , 0.939, 17.706
0.220, 0.746, 0.105, 0.607, 0.257, 0.183, 1.899, 0.501, 1.018, 7.599, , , , 2.431, 15.566
0.249, 1.596, 0.136, 0.677, 0.438, 0.173, 2.247, 0.539, 1.275, 10.477, , , , 1.520, 19.327
0.241, 0.835, 0.103, 0.567, 0.204, 0.127, 1.520, 0.505, 0.749, 6.013, , , , 10.787, 21.651
0.249, 1.025, 0.102, 0.597, 0.206, 0.127, 1.484, 0.400, 0.734, 5.776, , , , 0.960, 11.660
0.398, 1.320, 0.218, 1.007, 0.332, 0.174, 2.190, 0.593, 1.288, 9.592, , , , 12.161, 29.273
0.266, 0.843, 0.117, 0.616, 0.280, 0.189, 2.128, 0.547, 1.183, 8.170, , , , 2.324, 16.663
0.314, 1.087, 0.140, 0.600, 0.300, 0.155, 1.875, 0.465, 0.972, 7.560, , , , 10.900, 24.368
0.276, 0.859, 0.139, 0.763, 0.308, 0.193, 2.277, 0.596, 1.361, 9.324, , , , 1.379, 17.475
0.236, 0.701, 0.106, 0.570, 0.256, 0.166, 1.978, 0.496, 1.029, 7.719, , , , 2.300, 15.557
0.253, 0.712, 0.148, 0.758, 0.449, 0.172, 2.228, 0.583, 1.272, 10.176, , , , 1.147, 17.898
0.351, 1.039, 0.133, 0.869, 0.351, 0.277, 2.763, 0.756, 0.855, 6.312, , , , 10.458, 24.164
0.255, 0.744, 0.110, 0.577, 0.214, 0.130, 1.504, 0.402, 0.737, 5.964, , , , 1.137, 11.774
0.361, 0.963, 0.173, 0.829, 0.350, 0.186, 2.202, 0.605, 1.307, 9.745, , , , 11.421, 28.142
0.245, 1.062, 0.119, 0.589, 0.269, 0.182, 2.121, 0.525, 1.164, 8.202, , , , 2.496, 16.974
0.289, 1.092, 0.143, 0.694, 0.302, 0.158, 1.890, 0.483, 1.023, 7.469, , , , 10.884, 24.427
0.652, 0.864, 0.149, 0.822, 0.304, 0.192, 2.327, 0.594, 1.393, 9.655, , , , 1.366, 18.318
0.259, 0.821, 0.142, 0.872, 0.399, 0.222, 1.875, 0.492, 1.013, 7.426, , , , 1.557, 15.078
0.239, 0.993, 0.145, 0.712, 0.492, 0.172, 2.212, 0.544, 1.287, 10.346, , , , 1.474, 18.616
0.281, 1.047, 0.132, 0.863, 0.355, 0.242, 1.589, 0.417, 0.767, 6.185, , , , 10.687, 22.565
0.253, 1.240, 0.106, 0.549, 0.203, 0.127, 1.466, 0.393, 0.744, 5.986, , , , 1.160, 12.227
0.327, 0.911, 0.158, 0.800, 0.330, 0.175, 2.231, 0.585, 1.294, 9.571, , , , 11.355, 27.737
0.248, 0.794, 0.127, 0.612, 0.278, 0.184, 2.170, 0.531, 1.172, 8.260, , , , 2.490, 16.866
0.346, 1.368, 0.183, 0.866, 0.295, 0.152, 1.841, 0.461, 0.968, 7.412, , , , 10.773, 24.665
0.315, 1.077, 0.189, 1.188, 0.471, 0.208, 2.272, 0.582, 1.359, 9.263, , , , 0.579, 17.503
0.259, 0.720, 0.412, 0.637, 0.256, 0.167, 1.896, 0.501, 1.037, 7.500, , , , 1.678, 15.063
0.313, 0.951, 0.206, 1.073, 0.577, 0.173, 2.226, 0.543, 1.265, 10.229, , , , 1.211, 18.767
0.323, 1.563, 0.102, 0.549, 0.204, 0.125, 1.481, 0.465, 0.733, 6.226, , , , 11.532, 23.303
0.249, 1.073, 0.103, 0.557, 0.211, 0.129, 1.481, 0.399, 0.744, 5.716, , , , 1.074, 11.736
0.412, 1.305, 0.240, 1.263, 0.338, 0.175, 2.218, 0.596, 1.293, 9.766, , , , 11.640, 29.246
0.267, 0.909, 0.154, 0.858, 0.416, 0.198, 2.121, 0.529, 1.141, 7.990, , , , 1.469, 16.052
0.343, 1.345, 0.188, 0.839, 0.297, 0.153, 1.827, 0.467, 0.970, 7.314, , , , 10.739, 24.482
0.247, 0.746, 0.135, 0.761, 0.305, 0.261, 2.256, 0.583, 1.379, 9.370, , , , 0.771, 16.814
0.261, 0.801, 0.144, 0.812, 0.461, 0.265, 1.960, 0.489, 1.029, 7.437, , , , 1.567, 15.226
0.325, 0.895, 0.184, 1.013, 0.696, 0.301, 2.218, 0.535, 1.248, 10.050, , , , 0.324, 17.789
0.327, 1.918, 0.127, 0.836, 0.350, 0.244, 2.191, 0.417, 0.735, 6.106, , , , 10.256, 23.507
0.280, 0.730, 0.139, 0.571, 0.211, 0.130, 1.482, 0.403, 0.751, 6.088, , , , 1.136, 11.921
0.323, 0.938, 0.159, 0.808, 0.333, 0.177, 2.212, 0.594, 1.299, 9.674, , , , 8.509, 25.026
0.256, 0.927, 0.154, 0.890, 0.424, 0.373, 2.141, 0.535, 1.179, 8.135, , , , 1.897, 16.911
0.322, 2.100, 0.178, 0.928, 0.514, 0.319, 2.692, 0.481, 0.978, 7.468, , , , 10.850, 26.830
0.274, 1.057, 0.192, 1.137, 0.308, 0.192, 2.308, 0.604, 1.393, 9.542, , , , 0.604, 17.611
0.234, 0.758, 0.114, 0.579, 0.258, 0.164, 1.935, 0.496, 1.038, 7.554, , , , 1.650, 14.780
0.281, 0.863, 0.182, 1.070, 0.561, 0.174, 2.190, 0.549, 1.247, 10.110, , , , 0.352, 17.579
0.305, 1.318, 0.125, 0.830, 0.348, 0.244, 2.750, 0.751, 0.892, 6.089, , , , 10.387, 24.039
0.231, 0.647, 0.103, 0.534, 0.203, 0.126, 1.456, 0.393, 0.725, 5.733, , , , 0.503, 10.654
0.391, 1.244, 0.220, 1.233, 0.330, 0.174, 2.147, 0.585, 1.304, 9.472, , , , 11.933, 29.033
0.239, 0.803, 0.122, 0.625, 0.274, 0.229, 2.136, 0.535, 1.189, 8.231, , , , 2.577, 16.960
0.306, 1.142, 0.145, 0.624, 0.300, 0.155, 1.877, 0.480, 0.958, 7.452, , , , 10.866, 24.305
0.264, 0.849, 0.153, 0.796, 0.306, 0.191, 2.246, 0.589, 1.373, 9.271, , , , 1.712, 17.750
0.243, 0.974, 0.106, 0.637, 0.258, 0.161, 1.902, 0.502, 1.055, 7.570, , , , 1.693, 15.101
0.294, 0.873, 0.185, 1.010, 0.540, 0.173, 2.257, 0.535, 1.301, 10.122, , , , 0.358, 17.648
0.350, 1.115, 0.101, 0.588, 0.207, 0.130, 1.518, 0.419, 0.788, 6.019, , , , 10.417, 21.652
0.270, 0.752, 0.109, 0.580, 0.205, 0.127, 1.549, 0.412, 0.752, 6.038, , , , 1.206, 12.000
0.363, 1.220, 0.170, 0.873, 0.335, 0.176, 2.176, 0.590, 1.284, 9.791, , , , 12.301, 29.279
0.246, 0.795, 0.117, 0.642, 0.274, 0.182, 2.055, 0.539, 1.202, 8.157, , , , 2.410, 16.619
0.343, 1.368, 0.189, 0.827, 0.295, 0.154, 1.866, 0.477, 0.969, 7.521, , , , 10.774, 24.783
0.320, 0.899, 0.151, 0.797, 0.311, 0.188, 2.316, 0.594, 1.388, 9.402, , , , 1.392, 17.758
0.255, 0.836, 0.141, 0.851, 0.394, 0.231, 1.918, 0.492, 1.015, 7.411, , , , 1.631, 15.175
0.239, 1.061, 0.195, 0.722, 0.442, 0.177, 2.247, 0.599, 1.279, 10.391, , , , 1.421, 18.773
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.297, 1.069, 0.122, 0.913, 0.336, 0.219, 2.456, 0.754, 0.849, 6.227, , , , 7.750, 20.992
0.699, 1.035, 0.130, 0.594, 0.248, 0.137, 1.654, 0.442, 0.744, 6.751, , , , 51.092, 63.526
0.351, 0.854, 0.108, 0.581, 0.210, 0.132, 1.540, 0.437, 0.753, 5.982, , , , 11.160, 22.108
0.259, 1.280, 0.122, 0.576, 0.248, 0.131, 1.572, 0.433, 0.800, 6.357, , , , 5.294, 17.072
0.306, 0.978, 0.154, 0.840, 0.405, 0.224, 2.836, 0.698, 2.251, 11.371, , , , 34.653, 54.716
