Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.012, 2693.930, 0.025
0.001, 0.011, 2715.981, 0.014
0.000, 0.011, 2683.441, 0.025
0.000, 0.027, 2692.542, 0.013
0.000, 0.012, 2719.637, 0.025
0.001, 0.011, 2710.117, 0.014
0.001, 0.025, 2705.491, 0.013
0.000, 0.026, 2692.739, 0.027
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18b.sql...
0.000, 0.010, 157.797, 0.011
0.000, 0.013, 152.046, 0.010
0.000, 0.010, 153.763, 0.011
0.000, 0.011, 150.186, 0.011
0.000, 0.011, 152.748, 0.011
0.000, 0.011, 150.582, 0.011
0.000, 0.023, 153.627, 0.013
0.000, 0.011, 151.171, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/18c.sql...
0.000, 0.016, 3512.450, 0.025
0.000, 0.011, 3516.720, 0.014
0.000, 0.011, 3503.728, 0.025
0.000, 0.010, 3517.910, 0.021
0.000, 0.011, 3503.579, 0.011
0.000, 0.011, 3524.270, 0.011
0.000, 0.011, 3534.905, 0.013
0.000, 0.010, 3528.974, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19a.sql...
0.000, 0.011, 168.804, 0.013
0.000, 0.011, 172.569, 0.011
0.000, 0.010, 170.432, 0.011
0.000, 0.011, 170.986, 0.011
0.000, 0.026, 163.639, 0.011
0.000, 0.011, 159.728, 0.014
0.000, 0.011, 188.080, 0.010
0.001, 0.011, 174.991, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19b.sql...
0.000, 0.011, 89.568, 0.010
0.000, 0.011, 92.093, 0.010
0.000, 0.011, 92.643, 0.010
0.000, 0.012, 94.088, 0.015
0.000, 0.011, 94.426, 0.010
0.000, 0.075, 93.704, 0.014
0.000, 0.011, 101.346, 0.012
0.000, 0.011, 93.565, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19c.sql...
0.000, 0.010, 262.986, 0.015
0.000, 0.011, 263.444, 0.011
0.000, 0.011, 266.988, 0.010
0.000, 0.011, 270.770, 0.015
0.000, 0.011, 272.752, 0.010
0.000, 0.010, 269.955, 0.010
0.000, 0.011, 281.828, 0.014
0.000, 0.011, 264.370, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/19d.sql...
0.000, 0.011, 2309.025, 0.014
0.000, 0.011, 2307.611, 0.011
0.000, 0.011, 2323.251, 0.017
0.000, 0.012, 2190.244, 0.026
0.000, 0.011, 2318.326, 0.013
0.000, 0.011, 2163.423, 0.013
0.000, 0.011, 2307.266, 0.025
0.000, 0.011, 2348.927, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1a.sql...
0.000, 0.011, 43.906, 0.010
0.000, 0.026, 50.013, 0.010
0.000, 0.024, 44.735, 0.012
0.000, 0.011, 48.190, 0.026
0.000, 0.024, 42.014, 0.014
0.000, 0.024, 52.509, 0.025
0.001, 0.042, 56.092, 0.027
0.000, 0.026, 51.024, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1b.sql...
