Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.587, 0.617, 0.565, 0.848, 0.331, 0.223, , , , , 0.192, 0.138, 0.022, 2.372, 5.895
0.216, 0.418, 0.329, 0.493, 0.184, 0.118, , , , , 0.118, 0.089, 0.019, 0.459, 2.443
0.317, 0.498, 0.331, 0.511, 0.194, 0.138, , , , , 0.132, 0.101, 0.019, 1.644, 3.885
0.210, 0.405, 0.354, 0.592, 0.247, 0.147, , , , , 0.146, 0.116, 0.020, 0.178, 2.415
0.192, 0.339, 0.323, 0.526, 0.247, 0.218, , , , , 0.187, 0.132, 0.018, 3.170, 5.352
0.283, 0.780, 0.382, 0.764, 0.357, 0.195, , , , , 0.203, 0.180, 0.020, 1.602, 4.766
0.277, 0.578, 0.366, 0.670, 0.539, 0.174, , , , , 0.207, 0.169, 0.022, 21.232, 24.234
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.243, 0.575, 0.356, 0.529, 0.190, 0.117, , , , , 0.108, 0.094, 0.021, 2.127, 4.360
0.168, 0.302, 0.321, 0.547, 0.182, 0.118, , , , , 0.118, 0.092, 0.019, 0.606, 2.473
0.276, 0.801, 0.421, 0.550, 0.198, 0.143, , , , , 0.136, 0.102, 0.018, 1.736, 4.381
0.263, 0.548, 0.352, 0.572, 0.249, 0.147, , , , , 0.145, 0.117, 0.020, 0.192, 2.605
0.245, 0.464, 0.325, 0.534, 0.245, 0.173, , , , , 0.167, 0.132, 0.019, 3.089, 5.393
0.366, 1.010, 0.389, 0.762, 0.350, 0.192, , , , , 0.202, 0.166, 0.021, 1.492, 4.950
0.334, 0.823, 0.585, 1.142, 0.955, 0.381, , , , , 0.400, 0.272, 0.021, 22.004, 26.917
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.357, 0.636, 0.370, 0.560, 0.195, 0.116, , , , , 0.111, 0.091, 0.022, 2.404, 4.862
0.181, 0.320, 0.334, 0.510, 0.185, 0.117, , , , , 0.117, 0.092, 0.018, 0.644, 2.518
0.228, 0.503, 0.324, 0.513, 0.196, 0.137, , , , , 0.138, 0.103, 0.019, 1.734, 3.895
0.246, 0.571, 0.379, 0.546, 0.248, 0.192, , , , , 0.159, 0.118, 0.019, 0.424, 2.902
0.285, 0.493, 0.400, 0.543, 0.251, 0.176, , , , , 0.237, 0.134, 0.018, 3.097, 5.634
0.371, 0.892, 0.394, 0.769, 0.362, 0.196, , , , , 0.203, 0.173, 0.047, 1.555, 4.962
0.316, 0.744, 0.574, 0.752, 0.474, 0.168, , , , , 0.197, 0.168, 0.021, 22.584, 25.998
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.280, 0.622, 0.361, 0.520, 0.190, 0.114, , , , , 0.110, 0.093, 0.021, 2.198, 4.509
0.214, 0.417, 0.317, 0.500, 0.181, 0.115, , , , , 0.116, 0.091, 0.019, 0.381, 2.351
0.262, 0.695, 0.507, 0.808, 0.401, 0.269, , , , , 0.251, 0.167, 0.019, 1.958, 5.337
0.250, 0.617, 0.369, 0.540, 0.246, 0.148, , , , , 0.145, 0.114, 0.022, 0.177, 2.628
0.244, 0.427, 0.409, 0.567, 0.245, 0.173, , , , , 0.168, 0.132, 0.019, 3.093, 5.477
0.313, 0.836, 0.397, 0.761, 0.410, 0.197, , , , , 0.200, 0.162, 0.019, 1.949, 5.244
0.310, 0.823, 0.583, 1.109, 0.933, 0.378, , , , , 0.401, 0.278, 0.021, 21.624, 26.460
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.334, 0.655, 0.552, 0.879, 0.335, 0.220, , , , , 0.191, 0.136, 0.022, 2.385, 5.709
0.217, 0.421, 0.319, 0.502, 0.187, 0.116, , , , , 0.118, 0.092, 0.018, 0.508, 2.498
0.231, 0.587, 0.327, 0.539, 0.195, 0.138, , , , , 0.131, 0.103, 0.019, 1.677, 3.947
0.259, 0.606, 0.560, 0.805, 0.245, 0.145, , , , , 0.144, 0.115, 0.020, 0.198, 3.097
0.190, 0.385, 0.350, 0.534, 0.244, 0.175, , , , , 0.167, 0.174, 0.032, 3.198, 5.449
0.395, 0.800, 0.404, 0.780, 0.353, 0.196, , , , , 0.199, 0.164, 0.020, 1.607, 4.918
0.359, 0.783, 0.610, 1.192, 0.968, 0.388, , , , , 0.394, 0.275, 0.021, 21.320, 26.310
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.259, 0.647, 0.554, 0.869, 0.337, 0.221, , , , , 0.192, 0.138, 0.021, 2.375, 5.613
0.225, 0.444, 0.319, 0.498, 0.181, 0.119, , , , , 0.116, 0.090, 0.019, 0.605, 2.616
0.285, 0.687, 0.524, 0.796, 0.352, 0.326, , , , , 0.255, 0.167, 0.020, 1.612, 5.024
0.220, 0.483, 0.428, 0.558, 0.245, 0.150, , , , , 0.150, 0.115, 0.021, 0.176, 2.546
0.188, 0.341, 0.338, 0.598, 0.251, 0.183, , , , , 0.170, 0.133, 0.018, 3.132, 5.352
0.356, 1.133, 0.617, 1.208, 0.357, 0.194, , , , , 0.210, 0.165, 0.020, 1.944, 6.204
0.309, 0.830, 0.579, 1.088, 0.943, 0.377, , , , , 0.373, 0.169, 0.020, 21.517, 26.205
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.254, 0.712, 0.550, 0.798, 0.334, 0.223, , , , , 0.192, 0.138, 0.022, 2.341, 5.564
0.222, 0.415, 0.535, 0.515, 0.186, 0.119, , , , , 0.117, 0.091, 0.019, 0.548, 2.767
0.266, 0.579, 0.316, 0.561, 0.196, 0.140, , , , , 0.135, 0.104, 0.020, 1.670, 3.987
0.269, 0.516, 0.360, 0.539, 0.251, 0.149, , , , , 0.145, 0.114, 0.019, 0.165, 2.527
0.200, 0.428, 0.367, 0.587, 0.248, 0.180, , , , , 0.175, 0.131, 0.017, 3.301, 5.634
0.298, 0.808, 0.393, 0.833, 0.360, 0.202, , , , , 0.202, 0.163, 0.019, 1.714, 4.992
0.262, 0.635, 0.383, 0.681, 0.475, 0.172, , , , , 0.201, 0.172, 0.021, 21.493, 24.495
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.287, 0.652, 0.538, 0.791, 0.381, 0.221, , , , , 0.192, 0.139, 0.023, 2.148, 5.372
0.213, 0.406, 0.325, 0.493, 0.180, 0.116, , , , , 0.119, 0.089, 0.019, 0.656, 2.616
0.292, 0.659, 0.324, 0.534, 0.194, 0.138, , , , , 0.132, 0.100, 0.020, 1.722, 4.115
0.231, 0.434, 0.365, 0.544, 0.249, 0.150, , , , , 0.145, 0.117, 0.022, 0.469, 2.726
0.249, 0.492, 0.336, 0.539, 0.247, 0.180, , , , , 0.169, 0.135, 0.019, 3.037, 5.403
0.357, 0.995, 0.398, 0.761, 0.358, 0.198, , , , , 0.202, 0.167, 0.021, 1.598, 5.055
0.274, 0.524, 0.405, 0.703, 0.474, 0.170, , , , , 0.196, 0.168, 0.021, 21.489, 24.424
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.284, 0.695, 0.553, 0.796, 0.328, 0.221, , , , , 0.189, 0.137, 0.022, 2.129, 5.354
0.397, 0.535, 0.329, 0.533, 0.187, 0.121, , , , , 0.121, 0.088, 0.018, 0.659, 2.988
0.310, 0.826, 0.338, 0.532, 0.198, 0.139, , , , , 0.134, 0.106, 0.019, 1.641, 4.243
0.201, 0.415, 0.376, 0.555, 0.241, 0.147, , , , , 0.144, 0.114, 0.019, 0.190, 2.402
0.235, 0.453, 0.331, 0.539, 0.250, 0.177, , , , , 0.171, 0.132, 0.018, 3.578, 5.884
0.391, 0.886, 0.457, 0.780, 0.359, 0.197, , , , , 0.202, 0.170, 0.021, 1.592, 5.055
0.262, 0.518, 0.369, 0.660, 0.476, 0.180, , , , , 0.206, 0.170, 0.020, 21.177, 24.038
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.229, 0.514, 0.377, 0.557, 0.191, 0.115, , , , , 0.110, 0.093, 0.022, 2.114, 4.322
0.208, 0.400, 0.390, 0.516, 0.189, 0.119, , , , , 0.120, 0.093, 0.019, 0.867, 2.921
0.289, 0.687, 0.333, 0.525, 0.198, 0.143, , , , , 0.135, 0.103, 0.018, 1.712, 4.143
0.256, 0.625, 0.372, 0.540, 0.249, 0.146, , , , , 0.142, 0.115, 0.019, 0.209, 2.673
0.230, 0.459, 0.343, 0.546, 0.245, 0.176, , , , , 0.170, 0.132, 0.019, 3.136, 5.456
0.314, 0.830, 0.419, 0.833, 0.354, 0.194, , , , , 0.196, 0.166, 0.021, 1.613, 4.940
0.285, 0.564, 0.372, 0.655, 0.476, 0.172, , , , , 0.195, 0.171, 0.021, 21.703, 24.614
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.292, 0.663, 0.370, 0.555, 0.194, 0.113, , , , , 0.107, 0.092, 0.022, 2.389, 4.797
0.185, 0.340, 0.354, 0.505, 0.182, 0.118, , , , , 0.118, 0.091, 0.020, 0.705, 2.618
0.306, 0.771, 0.518, 0.804, 0.325, 0.140, , , , , 0.136, 0.105, 0.019, 1.902, 5.026
0.245, 0.549, 0.373, 0.537, 0.245, 0.147, , , , , 0.143, 0.116, 0.019, 0.460, 2.834
0.238, 0.558, 0.497, 0.548, 0.245, 0.175, , , , , 0.166, 0.134, 0.019, 3.329, 5.909
0.400, 0.825, 0.419, 0.813, 0.361, 0.192, , , , , 0.200, 0.168, 0.019, 1.652, 5.049
0.271, 0.575, 0.372, 0.672, 0.480, 0.171, , , , , 0.209, 0.170, 0.021, 21.700, 24.641
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.329, 0.632, 0.359, 0.529, 0.194, 0.117, , , , , 0.109, 0.092, 0.021, 2.223, 4.605
0.341, 0.320, 0.334, 0.532, 0.190, 0.162, , , , , 0.133, 0.091, 0.018, 1.092, 3.213
0.288, 0.721, 0.515, 0.636, 0.200, 0.140, , , , , 0.136, 0.105, 0.019, 1.721, 4.481
0.253, 0.597, 0.359, 0.542, 0.248, 0.146, , , , , 0.143, 0.117, 0.021, 0.217, 2.643
0.202, 0.441, 0.344, 0.555, 0.247, 0.180, , , , , 0.171, 0.135, 0.019, 3.129, 5.423
0.447, 0.813, 0.416, 0.824, 0.360, 0.193, , , , , 0.201, 0.166, 0.019, 1.953, 5.392
0.336, 0.625, 0.377, 0.655, 0.471, 0.174, , , , , 0.205, 0.170, 0.020, 21.754, 24.787
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.232, 0.506, 0.441, 0.536, 0.195, 0.116, , , , , 0.109, 0.093, 0.023, 2.368, 4.619
0.371, 0.338, 0.391, 0.544, 0.192, 0.118, , , , , 0.117, 0.092, 0.019, 0.849, 3.031
0.230, 0.480, 0.333, 0.537, 0.199, 0.138, , , , , 0.133, 0.104, 0.019, 1.739, 3.912
0.269, 0.529, 0.367, 0.592, 0.248, 0.147, , , , , 0.145, 0.117, 0.020, 0.512, 2.946
0.252, 0.474, 0.338, 0.538, 0.298, 0.187, , , , , 0.168, 0.134, 0.018, 3.162, 5.569
0.376, 0.870, 0.398, 0.765, 0.366, 0.253, , , , , 0.204, 0.165, 0.020, 1.635, 5.052
0.426, 0.774, 0.504, 0.668, 0.491, 0.173, , , , , 0.211, 0.173, 0.020, 22.711, 26.151
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.331, 0.688, 0.548, 0.790, 0.332, 0.221, , , , , 0.192, 0.138, 0.023, 2.343, 5.606
0.169, 0.331, 0.339, 0.589, 0.191, 0.118, , , , , 0.117, 0.092, 0.018, 0.644, 2.608
0.266, 0.559, 0.316, 0.548, 0.194, 0.137, , , , , 0.133, 0.102, 0.019, 1.680, 3.954
0.250, 0.531, 0.387, 0.525, 0.243, 0.145, , , , , 0.143, 0.116, 0.020, 0.235, 2.595
0.237, 0.481, 0.363, 0.521, 0.242, 0.175, , , , , 0.165, 0.131, 0.018, 3.118, 5.451
0.343, 0.803, 0.405, 0.784, 0.368, 0.192, , , , , 0.198, 0.167, 0.020, 2.012, 5.292
0.302, 0.616, 0.385, 0.694, 0.479, 0.170, , , , , 0.202, 0.170, 0.020, 21.660, 24.698
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.315, 0.495, 0.371, 0.528, 0.196, 0.117, , , , , 0.110, 0.094, 0.022, 2.454, 4.702
0.205, 0.398, 0.340, 0.510, 0.185, 0.119, , , , , 0.120, 0.091, 0.020, 0.852, 2.840
0.287, 0.676, 0.502, 0.802, 0.357, 0.276, , , , , 0.255, 0.167, 0.019, 1.706, 5.047
0.249, 0.544, 0.539, 0.795, 0.249, 0.147, , , , , 0.146, 0.115, 0.020, 0.166, 2.970
0.237, 0.467, 0.516, 0.853, 0.245, 0.175, , , , , 0.166, 0.132, 0.019, 3.174, 5.984
0.299, 0.839, 0.396, 0.766, 0.354, 0.196, , , , , 0.200, 0.179, 0.019, 1.909, 5.157
0.310, 0.761, 0.606, 0.650, 0.474, 0.172, , , , , 0.204, 0.169, 0.020, 21.375, 24.741
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.312, 0.707, 0.544, 0.819, 0.358, 0.258, , , , , 0.130, 0.108, 0.021, 3.960, 7.217
0.338, 0.678, 0.378, 0.576, 0.222, 0.141, , , , , 0.135, 0.113, 0.022, 10.620, 13.223
0.256, 0.598, 0.375, 0.546, 0.219, 0.127, , , , , 0.120, 0.105, 0.022, 24.315, 26.683
0.270, 0.864, 0.407, 0.594, 0.336, 0.229, , , , , 0.182, 0.143, 0.022, 15.715, 18.762
0.306, 0.465, 0.340, 0.526, 0.195, 0.130, , , , , 0.124, 0.100, 0.021, 3.542, 5.749
0.209, 0.377, 0.365, 0.520, 0.212, 0.124, , , , , 0.121, 0.099, 0.022, 6.900, 8.949
0.261, 0.497, 0.361, 0.529, 0.224, 0.127, , , , , 0.126, 0.108, 0.023, 2.714, 4.970
0.325, 0.668, 0.456, 1.056, 0.595, 0.223, , , , , 0.257, 0.214, 0.020, 2.724, 6.538
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.253, 0.553, 0.361, 0.535, 0.261, 0.139, , , , , 0.129, 0.105, 0.022, 3.992, 6.350
0.378, 0.715, 0.372, 0.583, 0.222, 0.143, , , , , 0.135, 0.113, 0.021, 10.450, 13.132
0.349, 0.701, 0.381, 0.584, 0.231, 0.132, , , , , 0.125, 0.108, 0.022, 24.206, 26.839
0.288, 0.901, 0.426, 0.605, 0.359, 0.176, , , , , 0.175, 0.147, 0.022, 15.603, 18.702
0.253, 0.445, 0.360, 0.551, 0.203, 0.132, , , , , 0.127, 0.102, 0.021, 4.130, 6.324
0.262, 0.495, 0.348, 0.554, 0.215, 0.124, , , , , 0.122, 0.099, 0.021, 7.136, 9.376
0.296, 0.532, 0.395, 0.614, 0.226, 0.125, , , , , 0.126, 0.108, 0.023, 2.923, 5.368
0.312, 0.501, 0.422, 1.074, 0.612, 0.228, , , , , 0.260, 0.228, 0.020, 3.598, 7.255
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.488, 0.603, 0.363, 0.550, 0.204, 0.137, , , , , 0.129, 0.105, 0.024, 4.012, 6.615
0.342, 0.670, 0.379, 0.584, 0.222, 0.142, , , , , 0.133, 0.114, 0.022, 9.531, 12.139
0.343, 0.662, 0.385, 0.582, 0.226, 0.131, , , , , 0.131, 0.106, 0.021, 24.123, 26.710
0.351, 1.126, 0.400, 0.627, 0.333, 0.174, , , , , 0.179, 0.148, 0.022, 16.398, 19.758
0.236, 0.378, 0.387, 0.563, 0.203, 0.132, , , , , 0.126, 0.103, 0.022, 3.971, 6.121
0.284, 0.462, 0.352, 0.523, 0.214, 0.126, , , , , 0.170, 0.099, 0.021, 7.575, 9.826
0.285, 0.588, 0.379, 0.537, 0.228, 0.130, , , , , 0.127, 0.109, 0.021, 2.943, 5.347
0.353, 0.640, 0.411, 1.063, 0.668, 0.221, , , , , 0.262, 0.222, 0.020, 2.799, 6.659
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.335, 0.724, 0.555, 0.842, 0.350, 0.260, , , , , 0.231, 0.161, 0.022, 4.005, 7.485
0.300, 0.936, 0.417, 0.542, 0.221, 0.143, , , , , 0.131, 0.111, 0.021, 8.943, 11.765
0.272, 0.651, 0.383, 0.592, 0.222, 0.128, , , , , 0.120, 0.104, 0.021, 24.293, 26.786
0.332, 1.064, 0.392, 0.606, 0.326, 0.174, , , , , 0.172, 0.147, 0.022, 15.633, 18.868
0.243, 0.468, 0.342, 0.528, 0.197, 0.129, , , , , 0.130, 0.109, 0.022, 3.705, 5.873
0.236, 0.466, 0.344, 0.536, 0.212, 0.126, , , , , 0.122, 0.100, 0.021, 7.458, 9.621
0.271, 0.566, 0.383, 0.557, 0.223, 0.126, , , , , 0.125, 0.108, 0.021, 2.977, 5.357
0.338, 0.678, 0.645, 1.237, 0.601, 0.221, , , , , 0.260, 0.219, 0.022, 3.329, 7.550
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.250, 0.530, 0.360, 0.586, 0.198, 0.133, , , , , 0.125, 0.103, 0.021, 3.833, 6.139
0.305, 0.700, 0.369, 0.550, 0.220, 0.144, , , , , 0.136, 0.113, 0.023, 9.074, 11.634
0.353, 0.670, 0.377, 0.580, 0.219, 0.126, , , , , 0.120, 0.105, 0.022, 24.312, 26.884
0.309, 0.970, 0.401, 0.588, 0.330, 0.173, , , , , 0.176, 0.147, 0.022, 16.001, 19.117
0.195, 0.383, 0.387, 0.575, 0.194, 0.134, , , , , 0.129, 0.101, 0.021, 3.720, 5.839
0.257, 0.479, 0.354, 0.519, 0.209, 0.122, , , , , 0.121, 0.097, 0.022, 6.666, 8.846
0.288, 0.525, 0.367, 0.570, 0.228, 0.126, , , , , 0.123, 0.107, 0.021, 2.952, 5.307
0.351, 0.577, 0.421, 1.132, 0.582, 0.209, , , , , 0.252, 0.215, 0.022, 3.487, 7.248
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.354, 0.692, 0.552, 0.534, 0.203, 0.137, , , , , 0.128, 0.105, 0.023, 3.873, 6.601
0.348, 0.683, 0.375, 0.569, 0.220, 0.141, , , , , 0.135, 0.113, 0.022, 9.179, 11.785
0.291, 0.585, 0.393, 0.582, 0.225, 0.127, , , , , 0.123, 0.105, 0.022, 24.337, 26.790
0.269, 0.857, 0.392, 0.623, 0.334, 0.175, , , , , 0.173, 0.158, 0.021, 15.863, 18.865
0.225, 0.417, 0.375, 0.581, 0.204, 0.133, , , , , 0.126, 0.100, 0.022, 3.303, 5.486
0.236, 0.348, 0.350, 0.546, 0.219, 0.129, , , , , 0.121, 0.100, 0.021, 6.622, 8.692
0.320, 0.615, 0.361, 0.542, 0.225, 0.125, , , , , 0.128, 0.107, 0.023, 2.630, 5.076
0.335, 0.557, 0.393, 1.131, 0.597, 0.215, , , , , 0.262, 0.214, 0.020, 2.886, 6.610
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.404, 0.813, 0.593, 0.841, 0.355, 0.264, , , , , 0.236, 0.160, 0.023, 3.837, 7.526
0.325, 0.768, 0.372, 0.544, 0.221, 0.144, , , , , 0.185, 0.113, 0.020, 10.054, 12.746
0.347, 0.651, 0.383, 0.581, 0.226, 0.127, , , , , 0.127, 0.107, 0.023, 24.218, 26.790
0.347, 0.980, 0.397, 0.618, 0.331, 0.169, , , , , 0.171, 0.146, 0.020, 15.977, 19.156
0.264, 0.459, 0.363, 0.603, 0.201, 0.131, , , , , 0.129, 0.100, 0.022, 4.001, 6.273
0.224, 0.343, 0.353, 0.520, 0.213, 0.123, , , , , 0.123, 0.100, 0.021, 6.713, 8.733
0.322, 0.609, 0.357, 0.536, 0.230, 0.126, , , , , 0.127, 0.108, 0.024, 2.688, 5.127
0.292, 0.490, 0.424, 1.140, 0.594, 0.215, , , , , 0.259, 0.222, 0.020, 3.726, 7.382
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.296, 0.560, 0.367, 0.574, 0.209, 0.138, , , , , 0.128, 0.105, 0.021, 3.962, 6.360
0.291, 0.690, 0.381, 0.571, 0.231, 0.147, , , , , 0.137, 0.162, 0.035, 8.862, 11.507
0.344, 0.656, 0.383, 0.580, 0.223, 0.126, , , , , 0.121, 0.104, 0.028, 24.424, 26.989
0.334, 0.974, 0.403, 0.612, 0.331, 0.175, , , , , 0.173, 0.145, 0.022, 16.935, 20.104
0.278, 0.515, 0.468, 0.559, 0.210, 0.135, , , , , 0.126, 0.103, 0.021, 3.840, 6.255
0.194, 0.363, 0.360, 0.569, 0.221, 0.127, , , , , 0.122, 0.100, 0.021, 6.962, 9.039
0.324, 0.719, 0.390, 0.581, 0.240, 0.126, , , , , 0.126, 0.108, 0.022, 2.792, 5.428
0.340, 0.537, 0.402, 1.096, 0.605, 0.221, , , , , 0.255, 0.220, 0.021, 3.569, 7.266
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.287, 0.509, 0.362, 0.545, 0.203, 0.136, , , , , 0.130, 0.104, 0.022, 3.856, 6.154
0.261, 0.605, 0.374, 0.543, 0.222, 0.143, , , , , 0.135, 0.113, 0.021, 9.979, 12.396
0.272, 0.573, 0.395, 0.585, 0.226, 0.128, , , , , 0.123, 0.104, 0.022, 24.256, 26.684
0.277, 0.942, 0.380, 0.583, 0.344, 0.175, , , , , 0.176, 0.145, 0.021, 14.968, 18.011
0.229, 0.466, 0.344, 0.533, 0.198, 0.134, , , , , 0.126, 0.103, 0.021, 3.823, 5.977
0.232, 0.465, 0.342, 0.531, 0.212, 0.124, , , , , 0.121, 0.100, 0.022, 6.556, 8.705
0.276, 0.553, 0.386, 0.577, 0.228, 0.127, , , , , 0.127, 0.108, 0.022, 2.687, 5.091
0.339, 0.593, 0.406, 1.117, 0.598, 0.219, , , , , 0.259, 0.221, 0.022, 3.324, 7.098
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.370, 0.646, 0.352, 0.528, 0.199, 0.133, , , , , 0.127, 0.106, 0.023, 3.865, 6.349
0.339, 0.670, 0.366, 0.570, 0.217, 0.144, , , , , 0.136, 0.113, 0.021, 9.791, 12.367
0.283, 0.600, 0.406, 0.587, 0.224, 0.129, , , , , 0.123, 0.119, 0.022, 24.119, 26.612
0.331, 1.411, 0.446, 0.583, 0.331, 0.175, , , , , 0.174, 0.148, 0.021, 15.602, 19.222
0.303, 0.359, 0.357, 0.561, 0.199, 0.131, , , , , 0.126, 0.100, 0.022, 3.795, 5.953
0.236, 0.518, 0.413, 0.528, 0.217, 0.126, , , , , 0.123, 0.100, 0.022, 6.687, 8.970
0.279, 0.578, 0.387, 0.545, 0.245, 0.128, , , , , 0.128, 0.109, 0.023, 2.794, 5.216
0.384, 0.631, 0.430, 1.057, 0.583, 0.219, , , , , 0.263, 0.216, 0.021, 3.214, 7.018
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.484, 0.728, 0.439, 0.549, 0.205, 0.141, , , , , 0.132, 0.104, 0.022, 3.880, 6.684
0.273, 0.613, 0.376, 0.550, 0.221, 0.147, , , , , 0.136, 0.112, 0.021, 9.690, 12.139
0.278, 0.632, 0.410, 0.586, 0.225, 0.130, , , , , 0.126, 0.106, 0.023, 24.148, 26.664
0.275, 0.912, 0.403, 0.610, 0.329, 0.176, , , , , 0.172, 0.148, 0.022, 15.925, 18.972
0.207, 0.423, 0.385, 0.556, 0.199, 0.134, , , , , 0.128, 0.101, 0.021, 3.722, 5.876
0.253, 0.419, 0.373, 0.576, 0.221, 0.125, , , , , 0.122, 0.102, 0.021, 7.352, 9.564
